"date" "mnpp"
"1982-1" -1.28552089763076e-13
"1982-2" -6.24254608509039e-13
"1982-3" -2.73117972682257e-09
"1982-4" -2.4386008590227e-05
"1982-5" -0.00135715026408434
"1982-6" -0.113330595195293
"1982-7" 53.3960914611816
"1982-8" 42.2587738037109
"1982-9" 4.95231580734253
"1982-10" -2.54605947702657e-05
"1982-11" -1.48159684520976e-09
"1982-12" -7.60431551061203e-10
"1983-1" -4.45962350381635e-10
"1983-2" -2.03211189195307e-12
"1983-3" -3.93991172131791e-07
"1983-4" -6.03411717747804e-06
"1983-5" -0.00293321441859007
"1983-6" -0.142226114869118
"1983-7" 58.329216003418
"1983-8" 39.6403732299805
"1983-9" 5.81058073043823
"1983-10" -5.65145928703714e-05
"1983-11" -4.34950964134373e-09
"1983-12" -4.87696211540212e-12
"1984-1" -3.71420394440491e-10
"1984-2" -3.09084494110046e-11
"1984-3" -3.85640497313489e-08
"1984-4" -1.43387865136901e-06
"1984-5" -0.00161238224245608
"1984-6" -0.257453083992004
"1984-7" 73.2427825927734
"1984-8" 41.1323280334473
"1984-9" 5.91752576828003
"1984-10" -7.0822370616952e-06
"1984-11" -5.61351720662628e-09
"1984-12" -4.59112386996807e-10
"1985-1" -1.87852154892674e-14
"1985-2" -8.13891731787919e-11
"1985-3" -3.7632123195408e-08
"1985-4" -1.23525323942886e-05
"1985-5" -0.00112376420293003
"1985-6" 1.26605999469757
"1985-7" 86.3209075927734
"1985-8" 59.1618003845215
"1985-9" 4.44500494003296
"1985-10" -1.38801160574076e-05
"1985-11" -1.74467662539257e-09
"1985-12" -5.4020427020518e-10
"1986-1" -2.9831663957261e-16
"1986-2" -5.49789269665979e-10
"1986-3" -2.00153579044127e-07
"1986-4" -1.36564831336727e-05
"1986-5" -0.00338485720567405
"1986-6" 7.71620035171509
"1986-7" 93.5117645263672
"1986-8" 53.0660705566406
"1986-9" 4.13928127288818
"1986-10" -0.000172723433934152
"1986-11" -3.43932393676027e-09
"1986-12" -1.26991290747003e-11
"1987-1" -1.60311700234659e-15
"1987-2" -1.41975501992929e-13
"1987-3" -3.14226111797211e-09
"1987-4" -5.28134405612946e-05
"1987-5" -0.00381424790248275
"1987-6" -0.139615699648857
"1987-7" 73.6411743164062
"1987-8" 50.2332000732422
"1987-9" 4.50150728225708
"1987-10" -0.000680365483276546
"1987-11" -3.54255930146152e-10
"1987-12" -9.93118295933293e-11
"1988-1" -1.72508216045308e-10
"1988-2" -2.62803338119122e-11
"1988-3" -1.98395930794959e-08
"1988-4" -1.42452097406931e-06
