"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.126798361916016 0.638176275333564 0 0 0 0 0 0 8.23139232369284e-05 0 0
"1983-1" 0.917999982833862 0.0840011082826084 0.561406148187672 0 0 0 0 0 0 0.000143463476701387 0 0
"1984-1" 0.916999995708466 0.0919283051435396 0.600334518901324 0 0 0 0 0 0 0.000118445435857682 0 0
"1985-1" 0.915000021457672 0.11009561789431 0.643373624571002 0 0 0 0 0 0 8.50478956935428e-05 0 0
"1986-1" 0.913999974727631 0.106755737541708 0.63967167420742 0 0 0 0 0 0 8.82423951454898e-05 0 0
"1987-1" 0.913999974727631 0.102438495694357 0.646440209872701 0 0 0 0 0 0 8.69395695016271e-05 0 0
"1988-1" 0.91100001335144 0.113343155175103 0.667995069459025 0 0 0 0 0 0 6.8097517644982e-05 0 0
"1989-1" 0.907000005245209 0.110861192249125 0.651001049468647 0 0 0 0 0 0 7.63614160728546e-05 0 0
"1990-1" 0.902999997138977 0.106813467506898 0.634259150462462 0 0 0 0 0 0 8.53635839508787e-05 0 0
"1991-1" 0.902999997138977 0.106348995251769 0.632802269659201 0 0 0 0 0 0 8.63796966396732e-05 0 0
"1992-1" 0.902999997138977 0.114200902189584 0.653118566112681 0 0 0 0 0 0 7.13840073506833e-05 0 0
"1993-1" 0.898000001907349 0.119890261666313 0.667550968515158 0 0 0 0 0 0 5.80112614474975e-05 0 0
"1994-1" 0.897000014781952 0.122745041605008 0.673472862851611 0 0 0 0 0 0 5.28044806130995e-05 0 0
"1995-1" 0.89300000667572 0.126965845625046 0.672470913370923 0 0 0 0 0 0 4.89719663223933e-05 0 0
"1996-1" 0.89300000667572 0.12134887231705 0.654788282461375 0 0 0 0 0 0 6.14224622703325e-05 0 0
"1997-1" 0.887000024318695 0.105256871039616 0.639898491343192 0 0 0 0 0 0 7.46904561124665e-05 0 0
"1998-1" 0.881999969482422 0.0894869369896014 0.60687756059815 0 0 0 0 0 0 9.82129846012203e-05 0 0
"1999-1" 0.880999982357025 0.0869213943359846 0.609111722728581 0 0 0 0 0 0 9.78367224722591e-05 0 0
"2000-1" 0.874000012874603 0.0887098526760171 0.604741459694836 0 0 0 0 0 0 9.54597535693371e-05 0 0
"2001-1" 0.870999991893768 0.0929549236438154 0.613455354047634 0 0 0 0 0 0 8.69274307028502e-05 0 0
"2002-1" 0.867999970912933 0.0976015037970104 0.617524128009112 0 0 0 0 0 0 8.06561895044184e-05 0 0
"2003-1" 0.865000009536743 0.109980045800992 0.637861984848143 0 0 0 0 0 0 6.16148024954882e-05 0 0
"2004-1" 0.861999988555908 0.113015814562267 0.639411613796881 0 0 0 0 0 0 5.75619676890238e-05 0 0
"2005-1" 0.860000014305115 0.100783487893678 0.610328980107568 0 0 0 0 0 0 7.85325404979546e-05 0 0
"2006-1" 0.860000014305115 0.102775854985811 0.59704756656992 0 0 0 0 0 0 8.46102539321207e-05 0 0
"2007-1" 0.860000014305115 0.104233336841367 0.601420915594005 0 0 0 0 0 0 8.14757853096308e-05 0 0
"2008-1" 0.860000014305115 0.11466521364448 0.624168102394727 0 0 0 0 0 0 6.37828710446523e-05 0 0
"2009-1" 0.860000014305115 0.119378275472812 0.626856279071369 0 0 0 0 0 0 5.98231114910157e-05 0 0
"2010-1" 0.860000014305115 0.127156954138616 0.637162203658384 0 0 0 0 0 0 5.0176643014935e-05 0 0
"2011-1" 0.860000014305115 0.132214329355778 0.646732854871964 0 0 0 0 0 0 4.23918972731465e-05 0 0
