"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.586690309629972 0.160670216599996 0 0 0 0 0 0 8.96209586354786e-05 0 0
"1983-1" 0.917999982833862 0.394459957256785 0.151672798300766 0 0 0 0 0 0 0.000191535021380314 0 0
"1984-1" 0.916999995708466 0.441897576052163 0.165157856302399 0 0 0 0 0 0 0.000159826630094888 0 0
"1985-1" 0.915000021457672 0.528235849906832 0.183361636527913 0 0 0 0 0 0 0.000104974063603295 0 0
"1986-1" 0.913999974727631 0.534855362765985 0.180884147202298 0 0 0 0 0 0 0.000102305160596858 0 0
"1987-1" 0.913999974727631 0.51663405420399 0.177247180180307 0 0 0 0 0 0 0.00011363089291391 0 0
"1988-1" 0.91100001335144 0.572229550522678 0.185183550389624 0 0 0 0 0 0 7.92320787047756e-05 0 0
"1989-1" 0.907000005245209 0.544341611612662 0.1883080251825 0 0 0 0 0 0 9.00067424411725e-05 0 0
"1990-1" 0.902999997138977 0.52492667264324 0.184750521938764 0 0 0 0 0 0 9.98626326000835e-05 0 0
"1991-1" 0.902999997138977 0.515437032914242 0.189945503869845 0 0 0 0 0 0 0.000102108008072075 0 0
"1992-1" 0.902999997138977 0.541972737800528 0.201753528700802 0 0 0 0 0 0 8.22571128459874e-05 0 0
"1993-1" 0.898000001907349 0.559581841942105 0.209231908795591 0 0 0 0 0 0 6.6661529253614e-05 0 0
"1994-1" 0.897000014781952 0.568298946864704 0.215844272221685 0 0 0 0 0 0 5.81954858775643e-05 0 0
"1995-1" 0.89300000667572 0.580860895088406 0.219820469636909 0 0 0 0 0 0 4.75532719309423e-05 0 0
"1996-1" 0.89300000667572 0.550725819651603 0.221259140819329 0 0 0 0 0 0 6.24464832592641e-05 0 0
"1997-1" 0.887000024318695 0.473669308833909 0.213031934290521 0 0 0 0 0 0 0.000103561765203156 0 0
"1998-1" 0.881999969482422 0.446566654012713 0.206176667083184 0 0 0 0 0 0 0.000118575646542884 0 0
"1999-1" 0.880999982357025 0.446844348661209 0.211844121013535 0 0 0 0 0 0 0.000114983847230343 0 0
"2000-1" 0.874000012874603 0.453919036876044 0.217862770756633 0 0 0 0 0 0 0.000104586547849922 0 0
"2001-1" 0.870999991893768 0.465159715495638 0.216785716781054 0 0 0 0 0 0 9.77626352319932e-05 0 0
"2002-1" 0.867999970912933 0.489273389871396 0.213929088516623 0 0 0 0 0 0 8.51904439306485e-05 0 0
"2003-1" 0.865000009536743 0.528446795806133 0.225135975280025 0 0 0 0 0 0 5.74994757125968e-05 0 0
"2004-1" 0.861999988555908 0.525585921700724 0.22898932433101 0 0 0 0 0 0 5.54300882566784e-05 0 0
"2005-1" 0.860000014305115 0.459704559343436 0.220376074999589 0 0 0 0 0 0 9.30628156693607e-05 0 0
"2006-1" 0.860000014305115 0.461453704165088 0.226722856955021 0 0 0 0 0 0 8.88776235165034e-05 0 0
"2007-1" 0.860000014305115 0.460346590785313 0.232983393968262 0 0 0 0 0 0 8.62101327008596e-05 0 0
"2008-1" 0.860000014305115 0.497516751220338 0.247003592189028 0 0 0 0 0 0 5.96370624868624e-05 0 0
"2009-1" 0.860000014305115 0.506346695500973 0.250050127493228 0 0 0 0 0 0 5.34687117195931e-05 0 0
"2010-1" 0.860000014305115 0.535961542699972 0.251271448142663 0 0 0 0 0 0 3.74704089747871e-05 0 0
"2011-1" 0.860000014305115 0.55287195886909 0.258731392157323 0 0 0 0 0 0 2.48604110080805e-05 0 0
