"date" "vegc"
"1982-1" 2898.18212890625
"1983-1" 2703.52612304688
"1984-1" 2788.63208007812
"1985-1" 2946.46752929688
"1986-1" 2986.88061523438
"1987-1" 2914.189453125
"1988-1" 3022.09716796875
"1989-1" 2958.30712890625
"1990-1" 2872.29614257812
"1991-1" 2842.27001953125
"1992-1" 2921.90209960938
"1993-1" 2979.06274414062
"1994-1" 3027.56103515625
"1995-1" 3059.41064453125
"1996-1" 2991.66625976562
"1997-1" 2843.95727539062
"1998-1" 2748.599609375
"1999-1" 2759.32397460938
"2000-1" 2771.92138671875
"2001-1" 2795.8896484375
"2002-1" 2838.70336914062
"2003-1" 2934.09033203125
"2004-1" 2950.55078125
"2005-1" 2834.4638671875
"2006-1" 2835.54345703125
"2007-1" 2846.59765625
"2008-1" 2952.3701171875
"2009-1" 2990.083984375
"2010-1" 3065.3935546875
"2011-1" 3144.96484375
