"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.50677217669579 0.278729923270276 0 0 0 0 0 0 7.00255425826087e-05 0 0
"1983-1" 0.917999982833862 0.339051188625753 0.261263551654515 0 0 0 0 0 0 0.000164255452967024 0 0
"1984-1" 0.916999995708466 0.374609762107539 0.278581908412374 0 0 0 0 0 0 0.000136506363343489 0 0
"1985-1" 0.915000021457672 0.445206270823665 0.302256551320589 0 0 0 0 0 0 8.66579391681126e-05 0 0
"1986-1" 0.913999974727631 0.453712173970056 0.296796273846489 0 0 0 0 0 0 8.45506290984366e-05 0 0
"1987-1" 0.913999974727631 0.440125145723114 0.290930803420464 0 0 0 0 0 0 9.46869420598382e-05 0 0
"1988-1" 0.91100001335144 0.48839848310287 0.301603286544044 0 0 0 0 0 0 6.25029712020362e-05 0 0
"1989-1" 0.907000005245209 0.471432443662874 0.303833521275454 0 0 0 0 0 0 6.80946129732367e-05 0 0
"1990-1" 0.902999997138977 0.454504990150944 0.29682724584471 0 0 0 0 0 0 7.84941615261728e-05 0 0
"1991-1" 0.902999997138977 0.453261248404168 0.30193079596463 0 0 0 0 0 0 7.64930788477846e-05 0 0
"1992-1" 0.902999997138977 0.475045190259721 0.315418165489053 0 0 0 0 0 0 5.81497202196508e-05 0 0
"1993-1" 0.898000001907349 0.486211899001958 0.322978025645568 0 0 0 0 0 0 4.58181822059504e-05 0 0
"1994-1" 0.897000014781952 0.495066577903902 0.329683574238418 0 0 0 0 0 0 3.72217735115819e-05 0 0
"1995-1" 0.89300000667572 0.506505829186793 0.33276998315668 0 0 0 0 0 0 2.76250752422719e-05 0 0
"1996-1" 0.89300000667572 0.479636173794027 0.33190863806772 0 0 0 0 0 0 4.20133160417475e-05 0 0
"1997-1" 0.887000024318695 0.409257742270787 0.318846973190452 0 0 0 0 0 0 8.23446004963304e-05 0 0
"1998-1" 0.881999969482422 0.385500021887879 0.308694674360936 0 0 0 0 0 0 9.74312240335784e-05 0 0
"1999-1" 0.880999982357025 0.381720977350991 0.314882364166095 0 0 0 0 0 0 9.56657563488486e-05 0 0
"2000-1" 0.874000012874603 0.390761640702049 0.320477826547787 0 0 0 0 0 0 8.44010509818008e-05 0 0
"2001-1" 0.870999991893768 0.401699017302857 0.318461080060883 0 0 0 0 0 0 7.81871035723412e-05 0 0
"2002-1" 0.867999970912933 0.42173817568384 0.312473948736393 0 0 0 0 0 0 6.93053803756216e-05 0 0
"2003-1" 0.865000009536743 0.45552916701196 0.32537285746244 0 0 0 0 0 0 4.34258548979594e-05 0 0
"2004-1" 0.861999988555908 0.454096538833113 0.328661176311655 0 0 0 0 0 0 4.09022359917216e-05 0 0
"2005-1" 0.860000014305115 0.400680263746843 0.340196339782388 0 0 0 0 0 0 6.16420841901156e-05 0 0
"2006-1" 0.860000014305115 0.391794087251299 0.331247933652477 0 0 0 0 0 0 7.10410348431448e-05 0 0
"2007-1" 0.860000014305115 0.389304543056674 0.332563367653393 0 0 0 0 0 0 7.16601594745962e-05 0 0
"2008-1" 0.860000014305115 0.422433621757534 0.346523002189642 0 0 0 0 0 0 4.70868329113514e-05 0 0
"2009-1" 0.860000014305115 0.429914659260284 0.346432630817823 0 0 0 0 0 0 4.32352968989429e-05 0 0
"2010-1" 0.860000014305115 0.454135058327637 0.346110692416968 0 0 0 0 0 0 3.08001582773683e-05 0 0
"2011-1" 0.860000014305115 0.464782220703761 0.352217782634099 0 0 0 0 0 0 2.19297215163126e-05 0 0
