"date" "vegc"
"1982-1" 2943.90283203125
"1983-1" 2768.38818359375
"1984-1" 2844.73876953125
"1985-1" 2988.23876953125
"1986-1" 3022.37646484375
"1987-1" 2956.36962890625
"1988-1" 3057.65161132812
"1989-1" 3074.35498046875
"1990-1" 2988.81518554688
"1991-1" 3008.2568359375
"1992-1" 3089.2119140625
"1993-1" 3135.58227539062
"1994-1" 3191.16552734375
"1995-1" 3204.58715820312
"1996-1" 3142.9814453125
"1997-1" 2996.62158203125
"1998-1" 2901.00439453125
"1999-1" 2868.91723632812
"2000-1" 2890.76391601562
"2001-1" 2917.865234375
"2002-1" 2944.6025390625
"2003-1" 3043.49658203125
"2004-1" 3066.525390625
"2005-1" 2953.75903320312
"2006-1" 2942.50708007812
"2007-1" 2944.14794921875
"2008-1" 3049.68188476562
"2009-1" 3080.18701171875
"2010-1" 3137.359375
"2011-1" 3187.92065429688
