"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.673180083023254 0.00111364405097231 0 0 0 0 0 0 0.000127112115983326 0 0
"1983-1" 0.917999982833862 0.461688678452759 0.000810464753748047 0 0 0 0 0 0 0.000233592191010094 0 0
"1984-1" 0.916999995708466 0.522261367201427 0.00106939079961853 0 0 0 0 0 0 0.000202143272865064 0 0
"1985-1" 0.915000021457672 0.626058766026389 0.00136043974070933 0 0 0 0 0 0 0.000147969212753501 0 0
"1986-1" 0.913999974727631 0.630869069417894 0.00126184935102854 0 0 0 0 0 0 0.00014502441092099 0 0
"1987-1" 0.913999974727631 0.606837286620809 0.00104983017368363 0 0 0 0 0 0 0.000157484990846724 0 0
"1988-1" 0.91100001335144 0.669974298342211 0.00121030964019811 0 0 0 0 0 0 0.000123486209942607 0 0
"1989-1" 0.907000005245209 0.635016549266059 0.00120402263824489 0 0 0 0 0 0 0.000139423341758197 0 0
"1990-1" 0.902999997138977 0.614507833977648 0.00134524098078115 0 0 0 0 0 0 0.000147858729088433 0 0
"1991-1" 0.902999997138977 0.605293767978246 0.00134683496136505 0 0 0 0 0 0 0.000152603904058544 0 0
"1992-1" 0.902999997138977 0.641033204849073 0.00159978200884774 0 0 0 0 0 0 0.000134135731536589 0 0
"1993-1" 0.898000001907349 0.665465475065332 0.00172659336001399 0 0 0 0 0 0 0.000118934236894123 0 0
"1994-1" 0.897000014781952 0.673483609390427 0.00190486389534146 0 0 0 0 0 0 0.000114192704543785 0 0
"1995-1" 0.89300000667572 0.693259709295546 0.0017734524689012 0 0 0 0 0 0 0.000102012149122394 0 0
"1996-1" 0.89300000667572 0.660666294029994 0.00166638604679692 0 0 0 0 0 0 0.000118886858997205 0 0
"1997-1" 0.887000024318695 0.585043504006077 0.00129090712196421 0 0 0 0 0 0 0.000154793021773228 0 0
"1998-1" 0.881999969482422 0.552957969725639 0.00121678572245321 0 0 0 0 0 0 0.000168724426371336 0 0
"1999-1" 0.880999982357025 0.558396771752168 0.00144704702811724 0 0 0 0 0 0 0.000165294662489389 0 0
"2000-1" 0.874000012874603 0.564503854841664 0.00151362774236216 0 0 0 0 0 0 0.000158533210407485 0 0
"2001-1" 0.870999991893768 0.580092543448387 0.00171286464145701 0 0 0 0 0 0 0.000148895312315619 0 0
"2002-1" 0.867999970912933 0.606291286178575 0.00155051904284385 0 0 0 0 0 0 0.000133999387376003 0 0
"2003-1" 0.865000009536743 0.649954660250117 0.00169382308847432 0 0 0 0 0 0 0.000109944629268992 0 0
"2004-1" 0.861999988555908 0.642674963882683 0.00175098016163278 0 0 0 0 0 0 0.0001121180387521 0 0
"2005-1" 0.860000014305115 0.568989485429988 0.00172038656261461 0 0 0 0 0 0 0.000148909723360182 0 0
"2006-1" 0.860000014305115 0.573899577865483 0.00174472665056738 0 0 0 0 0 0 0.000146391125560844 0 0
"2007-1" 0.860000014305115 0.578954326007882 0.00169872661152859 0 0 0 0 0 0 0.00014381466003237 0 0
"2008-1" 0.860000014305115 0.627031690775489 0.00193248981099126 0 0 0 0 0 0 0.000119024207467053 0 0
"2009-1" 0.860000014305115 0.644359055746861 0.00195764725558878 0 0 0 0 0 0 0.000110092353510019 0 0
"2010-1" 0.860000014305115 0.681783465758869 0.00208304682486149 0 0 0 0 0 0 9.07491827635771e-05 0 0
"2011-1" 0.860000014305115 0.701111405829131 0.00229710736407657 0 0 0 0 0 0 8.0663597214212e-05 0 0
