"date" "vegc"
"1982-1" 2937.44189453125
"1983-1" 2732.12963867188
"1984-1" 2819.41040039062
"1985-1" 2983.76025390625
"1986-1" 3026.61279296875
"1987-1" 2946.6865234375
"1988-1" 3060.46875
"1989-1" 2974.76513671875
"1990-1" 2887.9150390625
"1991-1" 2851.25830078125
"1992-1" 2929.20263671875
"1993-1" 2987.142578125
"1994-1" 3022.17211914062
"1995-1" 3062.01098632812
"1996-1" 2982.94116210938
"1997-1" 2835.88061523438
"1998-1" 2739.63330078125
"1999-1" 2753.36059570312
"2000-1" 2753.46044921875
"2001-1" 2787.86352539062
"2002-1" 2840.97729492188
"2003-1" 2926.8701171875
"2004-1" 2919.50170898438
"2005-1" 2800.95043945312
"2006-1" 2800.57153320312
"2007-1" 2815.34814453125
"2008-1" 2915.69555664062
"2009-1" 2965.92822265625
"2010-1" 3057.65258789062
"2011-1" 3129.30712890625
