"date" "mnpp"
"1982-1" -53.3310089111328
"1982-2" -19.3547668457031
"1982-3" -27.1719436645508
"1982-4" -44.099422454834
"1982-5" 22.4834365844727
"1982-6" 48.3019485473633
"1982-7" 41.2649116516113
"1982-8" 50.2516250610352
"1982-9" 50.4959297180176
"1982-10" 49.6941833496094
"1982-11" 49.3501205444336
"1982-12" -31.9279880523682
"1983-1" -45.4682807922363
"1983-2" -38.9056930541992
"1983-3" -45.3931427001953
"1983-4" -47.0223846435547
"1983-5" 3.33893609046936
"1983-6" 25.33544921875
"1983-7" 29.6778869628906
"1983-8" 35.3402061462402
"1983-9" 41.2613754272461
"1983-10" 42.7292137145996
"1983-11" 41.1055603027344
"1983-12" -30.9685096740723
"1984-1" -32.6785163879395
"1984-2" -22.5593242645264
"1984-3" -20.9448127746582
"1984-4" -1.54841578006744
"1984-5" 18.8974018096924
"1984-6" 36.587272644043
"1984-7" 37.2309455871582
"1984-8" 38.3437576293945
"1984-9" 41.6824722290039
"1984-10" 37.2666130065918
"1984-11" 43.9537391662598
"1984-12" 6.89059591293335
"1985-1" -20.2369041442871
"1985-2" -30.1266746520996
"1985-3" -1.65464770793915
"1985-4" 18.9626903533936
"1985-5" 31.9005165100098
"1985-6" 39.4778938293457
"1985-7" 39.4397201538086
"1985-8" 41.4947357177734
"1985-9" 43.1992416381836
"1985-10" 47.128589630127
"1985-11" 46.1114044189453
"1985-12" 23.6907577514648
"1986-1" -41.4548835754395
"1986-2" -20.9693336486816
"1986-3" -10.7151536941528
"1986-4" -23.6120719909668
"1986-5" 10.008152961731
"1986-6" 45.8449096679688
"1986-7" 47.6458740234375
"1986-8" 51.7513771057129
"1986-9" 52.3493499755859
"1986-10" 52.0257148742676
"1986-11" 32.0115509033203
"1986-12" -25.6883010864258
"1987-1" -46.8342056274414
"1987-2" -34.8475456237793
"1987-3" -34.5046768188477
"1987-4" 18.648120880127
"1987-5" 18.121072769165
"1987-6" 37.6360473632812
"1987-7" 45.7028656005859
"1987-8" 48.2438507080078
"1987-9" 47.371036529541
"1987-10" 49.431468963623
"1987-11" 18.8407802581787
"1987-12" -35.97509765625
"1988-1" -16.8694705963135
"1988-2" -39.2066268920898
"1988-3" 6.09942579269409
"1988-4" 13.0745620727539
"1988-5" 18.4819965362549
"1988-6" 47.0136756896973
"1988-7" 52.1953620910645
"1988-8" 49.7318916320801
"1988-9" 47.1634941101074
"1988-10" 51.7868003845215
"1988-11" 23.7349529266357
"1988-12" -0.0318873897194862
"1989-1" -40.7070541381836
"1989-2" -31.9032382965088
"1989-3" -41.1484375
"1989-4" -29.4618129730225
"1989-5" 16.8708801269531
"1989-6" 46.958683013916
"1989-7" 46.3036727905273
"1989-8" 47.5716018676758
"1989-9" 52.9098663330078
"1989-10" 60.1760940551758
"1989-11" 41.966423034668
"1989-12" -24.4812183380127
"1990-1" -18.6578674316406
"1990-2" -39.734935760498
"1990-3" -47.213508605957
"1990-4" -19.2225666046143
"1990-5" 4.97370862960815
"1990-6" 46.2350387573242
"1990-7" 41.9086151123047
"1990-8" 45.1596870422363
"1990-9" 44.5291366577148
"1990-10" 48.7940444946289
"1990-11" 41.0014343261719
"1990-12" -5.49330854415894
"1991-1" -41.160083770752
"1991-2" -26.8754405975342
"1991-3" -39.8297538757324
"1991-4" -14.2584104537964
"1991-5" 17.9163513183594
"1991-6" 47.0320281982422
"1991-7" 43.6364555358887
"1991-8" 47.1475448608398
"1991-9" 45.855770111084
"1991-10" 42.9054069519043
"1991-11" 44.5186920166016
"1991-12" -20.6352615356445
"1992-1" -43.3234786987305
"1992-2" -33.799388885498
"1992-3" -42.0354804992676
"1992-4" 19.7182655334473
"1992-5" 35.8920669555664
"1992-6" 46.6321563720703
"1992-7" 49.4653625488281
"1992-8" 44.4052238464355
"1992-9" 52.027904510498
"1992-10" 49.3834648132324
"1992-11" 45.6917915344238
"1992-12" -17.9351902008057
"1993-1" -45.9377098083496
"1993-2" -33.959903717041
"1993-3" -40.411449432373
"1993-4" 7.51562786102295
"1993-5" 38.9162483215332
"1993-6" 50.2003631591797
"1993-7" 48.1571273803711
"1993-8" 52.3544120788574
"1993-9" 59.5498962402344
"1993-10" 54.5128517150879
"1993-11" 34.4304809570312
"1993-12" -15.504903793335
"1994-1" -40.9928245544434
"1994-2" -39.1242065429688
"1994-3" -47.1876373291016
"1994-4" -25.7112369537354
"1994-5" 26.6377944946289
"1994-6" 43.2514724731445
"1994-7" 54.4702186584473
"1994-8" 53.2327690124512
"1994-9" 59.901927947998
"1994-10" 54.1905136108398
"1994-11" 56.5752143859863
"1994-12" -8.24960708618164
"1995-1" -36.0492935180664
"1995-2" -37.5688667297363
"1995-3" -16.7615604400635
"1995-4" 40.9138526916504
"1995-5" 18.6761627197266
"1995-6" 44.970703125
"1995-7" 48.4356346130371
"1995-8" 44.1957359313965
"1995-9" 53.41845703125
"1995-10" 44.0723648071289
"1995-11" 34.2814254760742
"1995-12" -34.0777816772461
"1996-1" -51.2344360351562
"1996-2" -37.6027984619141
"1996-3" -45.5684776306152
"1996-4" -6.23450136184692
"1996-5" 30.5349712371826
"1996-6" 47.5918197631836
"1996-7" 49.8019599914551
"1996-8" 57.3981666564941
"1996-9" 48.8922996520996
"1996-10" 48.5733070373535
"1996-11" 42.6667556762695
"1996-12" -36.0514717102051
"1997-1" -46.6812438964844
"1997-2" -47.2901725769043
"1997-3" -49.1611824035645
"1997-4" -3.35433769226074
"1997-5" -0.365032285451889
"1997-6" 44.3071670532227
"1997-7" 48.5756149291992
"1997-8" 49.988109588623
"1997-9" 46.1960029602051
"1997-10" 38.2352142333984
"1997-11" 32.8032684326172
"1997-12" -25.2236938476562
"1998-1" -33.3350715637207
"1998-2" -43.0390205383301
"1998-3" -36.4377670288086
"1998-4" -22.6990776062012
"1998-5" 15.5664024353027
"1998-6" 38.9452438354492
"1998-7" 40.9776840209961
"1998-8" 44.6054954528809
"1998-9" 50.5068321228027
"1998-10" 45.8405838012695
"1998-11" 37.8957633972168
"1998-12" -26.1094932556152
"1999-1" -39.467414855957
"1999-2" -35.414665222168
"1999-3" -36.2747497558594
"1999-4" -40.2719955444336
"1999-5" 26.8954601287842
"1999-6" 34.1246604919434
"1999-7" 41.1893882751465
"1999-8" 48.967342376709
"1999-9" 48.9008445739746
"1999-10" 42.3599739074707
"1999-11" 51.3198738098145
"1999-12" -0.75519335269928
"2000-1" -29.1096858978271
"2000-2" -35.7985763549805
"2000-3" -42.1892318725586
"2000-4" -18.6655693054199
"2000-5" 33.1706085205078
"2000-6" 38.3813362121582
"2000-7" 42.9957160949707
"2000-8" 42.4591255187988
"2000-9" 47.6225166320801
"2000-10" 46.3891410827637
"2000-11" 34.1393508911133
"2000-12" -13.6995973587036
"2001-1" -46.2245559692383
"2001-2" -31.6224327087402
"2001-3" -35.4203720092773
"2001-4" 3.9805212020874
"2001-5" 9.66989612579346
"2001-6" 43.3902130126953
"2001-7" 43.5283584594727
"2001-8" 47.0895614624023
"2001-9" 53.4279289245605
"2001-10" 48.9842643737793
"2001-11" 39.271800994873
"2001-12" -13.2046527862549
"2002-1" -25.5746040344238
"2002-2" -23.5708122253418
"2002-3" -17.1879005432129
"2002-4" -6.7800030708313
"2002-5" 13.873348236084
"2002-6" 25.6468505859375
"2002-7" 42.5648460388184
"2002-8" 42.0812950134277
"2002-9" 49.2485961914062
"2002-10" 42.9944229125977
"2002-11" 46.2835884094238
"2002-12" -4.31595993041992
"2003-1" -39.5399856567383
"2003-2" -33.6845474243164
"2003-3" -32.7527389526367
"2003-4" 20.4551906585693
"2003-5" 26.1307849884033
"2003-6" 36.5455474853516
"2003-7" 47.999340057373
"2003-8" 46.3401679992676
"2003-9" 48.7555732727051
"2003-10" 43.5116310119629
"2003-11" 44.4645767211914
"2003-12" 17.1241779327393
"2004-1" -45.6647911071777
"2004-2" -45.0777130126953
"2004-3" -45.5134201049805
"2004-4" -0.679106056690216
"2004-5" 39.9427070617676
"2004-6" 40.6889953613281
"2004-7" 42.8094062805176
"2004-8" 42.8231086730957
"2004-9" 48.8888854980469
"2004-10" 44.514778137207
"2004-11" 41.211612701416
"2004-12" -4.15707063674927
"2005-1" -39.4880752563477
"2005-2" -40.9877243041992
"2005-3" -36.8385314941406
"2005-4" -25.3046550750732
"2005-5" 12.7874412536621
"2005-6" 39.737735748291
"2005-7" 41.1142539978027
"2005-8" 43.7959861755371
"2005-9" 48.8945350646973
"2005-10" 53.0027275085449
"2005-11" 35.2589378356934
"2005-12" -35.6821022033691
"2006-1" -37.5178871154785
"2006-2" -35.3502235412598
"2006-3" -20.3809051513672
"2006-4" -36.9540596008301
"2006-5" 25.6079597473145
"2006-6" 40.5604019165039
"2006-7" 43.4787940979004
"2006-8" 36.9194374084473
"2006-9" 44.2899589538574
"2006-10" 41.4993515014648
"2006-11" 48.1503639221191
"2006-12" -8.78604507446289
"2007-1" -37.3622856140137
"2007-2" -40.7922744750977
"2007-3" -43.0340690612793
"2007-4" 13.2795181274414
"2007-5" 19.8425102233887
"2007-6" 45.9246482849121
"2007-7" 44.0341110229492
"2007-8" 39.4956932067871
"2007-9" 46.2507209777832
"2007-10" 44.5237503051758
"2007-11" 36.845458984375
"2007-12" -25.1990261077881
"2008-1" -42.9556617736816
"2008-2" -31.2846546173096
"2008-3" -20.9062004089355
"2008-4" 17.8788051605225
"2008-5" 40.878044128418
"2008-6" 43.6344757080078
"2008-7" 43.3287582397461
"2008-8" 43.7063369750977
"2008-9" 49.907600402832
"2008-10" 48.1691970825195
"2008-11" 47.4569969177246
"2008-12" -18.7361507415771
"2009-1" -48.1382217407227
"2009-2" -41.111946105957
"2009-3" -7.73350381851196
"2009-4" -16.4114208221436
"2009-5" 35.6306037902832
"2009-6" 41.1438522338867
"2009-7" 42.2607345581055
"2009-8" 44.4243698120117
"2009-9" 43.6933937072754
"2009-10" 40.3742866516113
"2009-11" 29.8124904632568
"2009-12" 18.8030796051025
"2010-1" -2.71968841552734
"2010-2" -41.6896591186523
"2010-3" -7.03341817855835
"2010-4" -25.2802314758301
