"date" "mfirec"
"1982-1" 51.4902839660645
"1982-2" 7.84022521972656
"1982-3" 0.683885455131531
"1982-4" 0
"1982-5" 0.168364778161049
"1982-6" 0
"1982-7" 0
"1982-8" 0
"1982-9" 0
"1982-10" 0
"1982-11" 0.0370392128825188
"1982-12" 28.2445621490479
"1983-1" 52.9555702209473
"1983-2" 8.32947826385498
"1983-3" 0.7110755443573
"1983-4" 0
"1983-5" 0.160176560282707
"1983-6" 0
"1983-7" 0
"1983-8" 0
"1983-9" 0
"1983-10" 0
"1983-11" 0.0417658351361752
"1983-12" 28.0919036865234
"1984-1" 52.0981826782227
"1984-2" 8.12077236175537
"1984-3" 0.684474229812622
"1984-4" 0
"1984-5" 0.150120466947556
"1984-6" 0
"1984-7" 0
"1984-8" 0
"1984-9" 0
"1984-10" 0
"1984-11" 0.0364368744194508
"1984-12" 24.2871265411377
"1985-1" 41.8146553039551
"1985-2" 6.10475635528564
"1985-3" 0.508004903793335
"1985-4" 0
"1985-5" 0.130787238478661
"1985-6" 0
"1985-7" 0
"1985-8" 0
"1985-9" 0
"1985-10" 0
"1985-11" 0.0237420108169317
"1985-12" 20.4917316436768
"1986-1" 29.4689273834229
"1986-2" 4.50438594818115
"1986-3" 0.3848837018013
"1986-4" 0
"1986-5" 0.096852220594883
"1986-6" 0
"1986-7" 0
"1986-8" 0
"1986-9" 0
"1986-10" 0
"1986-11" 0.0232090000063181
"1986-12" 18.6558780670166
"1987-1" 31.1068630218506
"1987-2" 4.61567401885986
"1987-3" 0.394762247800827
"1987-4" 0
"1987-5" 0.107194967567921
"1987-6" 0
"1987-7" 0
"1987-8" 0
"1987-9" 0
"1987-10" 0
"1987-11" 0.0218802429735661
"1987-12" 19.104097366333
"1988-1" 54.6999092102051
"1988-2" 7.98153018951416
"1988-3" 0.690869212150574
"1988-4" 0
"1988-5" 0.169525697827339
"1988-6" 0
"1988-7" 0
"1988-8" 0
"1988-9" 0
"1988-10" 0
"1988-11" 0.0300837531685829
"1988-12" 26.0487117767334
"1989-1" 25.7336463928223
"1989-2" 4.23391532897949
"1989-3" 0.363685876131058
"1989-4" 0
"1989-5" 0.101825140416622
"1989-6" 0
"1989-7" 0
"1989-8" 0
"1989-9" 0
"1989-10" 0
"1989-11" 0.0284065250307322
"1989-12" 17.142614364624
"1990-1" 64.0193862915039
"1990-2" 9.32399654388428
"1990-3" 0.780861496925354
"1990-4" 0
"1990-5" 0.170181021094322
"1990-6" 0
"1990-7" 0
"1990-8" 0
"1990-9" 0
"1990-10" 0
"1990-11" 0.0348737426102161
"1990-12" 29.8923931121826
"1991-1" 57.5367317199707
