"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.672368118090787 6.24819831469246e-05 0 0 0 0 0 0 0.000128085941519487 0 0
"1983-1" 0.917999982833862 0.461790616340906 9.91474782435914e-05 0 0 0 0 0 0 0.000233920386518115 0 0
"1984-1" 0.916999995708466 0.52221840643865 0.000124904703841166 0 0 0 0 0 0 0.000202665868096251 0 0
"1985-1" 0.915000021457672 0.625701213251205 0.000138060134449764 0 0 0 0 0 0 0.000148795754863974 0 0
"1986-1" 0.913999974727631 0.630525853961839 0.000118964772437952 0 0 0 0 0 0 0.000145802194644919 0 0
"1987-1" 0.913999974727631 0.606624438559411 9.34028900013636e-05 0 0 0 0 0 0 0.000158100030262604 0 0
"1988-1" 0.91100001335144 0.669579864361211 9.43989922317697e-05 0 0 0 0 0 0 0.000124276142584326 0 0
"1989-1" 0.907000005245209 0.63467790857425 9.67458024744329e-05 0 0 0 0 0 0 0.000140179541612572 0 0
"1990-1" 0.902999997138977 0.614247061571419 8.22170412589779e-05 0 0 0 0 0 0 0.000148656323837836 0 0
"1991-1" 0.902999997138977 0.605430101622204 9.5438161729842e-05 0 0 0 0 0 0 0.000153191305298912 0 0
"1992-1" 0.902999997138977 0.641002041335511 0.000113949822337454 0 0 0 0 0 0 0.000134929857225827 0 0
"1993-1" 0.898000001907349 0.665465314490419 0.000118158033339515 0 0 0 0 0 0 0.000119775072896771 0 0
"1994-1" 0.897000014781952 0.673570651008301 0.000124334990727995 0 0 0 0 0 0 0.000115077219602524 0 0
"1995-1" 0.89300000667572 0.69342971616804 0.000107037294124707 0 0 0 0 0 0 0.000102794270785052 0 0
"1996-1" 0.89300000667572 0.660861317568134 0.000100668623500904 0 0 0 0 0 0 0.000119605084931296 0 0
"1997-1" 0.887000024318695 0.585221462141792 9.31314651456483e-05 0 0 0 0 0 0 0.000155329808020205 0 0
"1998-1" 0.881999969482422 0.553029729543141 0.000105961282418188 0 0 0 0 0 0 0.000169270585138603 0 0
"1999-1" 0.880999982357025 0.55838789727639 0.000123193978324164 0 0 0 0 0 0 0.000165991621856889 0 0
"2000-1" 0.874000012874603 0.564580642076148 0.000129258820013588 0 0 0 0 0 0 0.000159216606802836 0 0
"2001-1" 0.870999991893768 0.580338727437528 0.000138481485125273 0 0 0 0 0 0 0.000149590229081924 0 0
"2002-1" 0.867999970912933 0.60650568360181 0.000119140862860368 0 0 0 0 0 0 0.00013463638446347 0 0
"2003-1" 0.865000009536743 0.650185382382006 0.000112641468590909 0 0 0 0 0 0 0.000110650203770393 0 0
"2004-1" 0.861999988555908 0.642926259565115 0.000105508473057722 0 0 0 0 0 0 0.000112845864802466 0 0
"2005-1" 0.860000014305115 0.569437344009444 0.000110191031504015 0 0 0 0 0 0 0.00014951897393491 0 0
"2006-1" 0.860000014305115 0.574138962043811 0.000132539738719092 0 0 0 0 0 0 0.000147108615320109 0 0
"2007-1" 0.860000014305115 0.579355281691583 0.000128862822709186 0 0 0 0 0 0 0.000144427089327513 0 0
"2008-1" 0.860000014305115 0.627372928564597 0.000137840843200126 0 0 0 0 0 0 0.000119782607608357 0 0
"2009-1" 0.860000014305115 0.64466405271925 0.000123371195237587 0 0 0 0 0 0 0.00011088967420444 0 0
"2010-1" 0.860000014305115 0.68218144836284 0.000122299340725246 0 0 0 0 0 0 9.15632730853861e-05 0 0
"2011-1" 0.860000014305115 0.701123451928041 0.000150524325611474 0 0 0 0 0 0 8.17722635615995e-05 0 0
