"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.0784376116887096 0.692762815126173 0 0 0 0 0 0 7.92503485944618e-05 0 0
"1983-1" 0.917999982833862 0.0557229198079288 0.619353049856016 0 0 0 0 0 0 0.000128465016793342 0 0
"1984-1" 0.916999995708466 0.0559995455803328 0.652558354542442 0 0 0 0 0 0 0.000110300713852146 0 0
"1985-1" 0.915000021457672 0.0634148629352516 0.69156885904626 0 0 0 0 0 0 8.45759254486994e-05 0 0
"1986-1" 0.913999974727631 0.055056730327574 0.693973698262518 0 0 0 0 0 0 8.71938807587387e-05 0 0
"1987-1" 0.913999974727631 0.0509009052969411 0.703275272950776 0 0 0 0 0 0 8.44328802132501e-05 0 0
"1988-1" 0.91100001335144 0.0572296475065848 0.725995761007695 0 0 0 0 0 0 6.73244807884495e-05 0 0
"1989-1" 0.907000005245209 0.0542712761508268 0.715786841359609 0 0 0 0 0 0 7.22374317150046e-05 0 0
"1990-1" 0.902999997138977 0.0524146145039106 0.697924324864211 0 0 0 0 0 0 8.07165216236286e-05 0 0
"1991-1" 0.902999997138977 0.0521485001655213 0.701814812343969 0 0 0 0 0 0 7.8759137276967e-05 0 0
"1992-1" 0.902999997138977 0.0560558140587979 0.722525900458891 0 0 0 0 0 0 6.55896125058546e-05 0 0
"1993-1" 0.898000001907349 0.0584592308004606 0.735611716044744 0 0 0 0 0 0 5.46377148926682e-05 0 0
"1994-1" 0.897000014781952 0.0608067636526632 0.741936762638602 0 0 0 0 0 0 4.94677117424687e-05 0 0
"1995-1" 0.89300000667572 0.0625152901614108 0.742879307518713 0 0 0 0 0 0 4.59255064792939e-05 0 0
"1996-1" 0.89300000667572 0.0596359983595933 0.723313666863319 0 0 0 0 0 0 5.79597088257297e-05 0 0
"1997-1" 0.887000024318695 0.0527278728002984 0.692717692591817 0 0 0 0 0 0 7.48866121370729e-05 0 0
"1998-1" 0.881999969482422 0.0458040450832726 0.67254688844605 0 0 0 0 0 0 8.67987309846885e-05 0 0
"1999-1" 0.880999982357025 0.0444918265783223 0.676614923874716 0 0 0 0 0 0 8.47693368827749e-05 0 0
"2000-1" 0.874000012874603 0.0444917654616044 0.67512076299483 0 0 0 0 0 0 8.18026680762343e-05 0 0
"2001-1" 0.870999991893768 0.0452824577684396 0.681724375459787 0 0 0 0 0 0 7.62089223027562e-05 0 0
"2002-1" 0.867999970912933 0.0458973165718304 0.681782357257234 0 0 0 0 0 0 7.42304145978515e-05 0 0
"2003-1" 0.865000009536743 0.0512295840554531 0.701925864507913 0 0 0 0 0 0 5.89768659437443e-05 0 0
"2004-1" 0.861999988555908 0.052837088002633 0.702123013950029 0 0 0 0 0 0 5.63967724090224e-05 0 0
"2005-1" 0.860000014305115 0.0467714619220794 0.674402128947094 0 0 0 0 0 0 7.34740199402721e-05 0 0
"2006-1" 0.860000014305115 0.0481301753778265 0.660903936889071 0 0 0 0 0 0 8.00452735201882e-05 0 0
"2007-1" 0.860000014305115 0.0490695436265365 0.661627779283542 0 0 0 0 0 0 7.91331246794242e-05 0 0
"2008-1" 0.860000014305115 0.055872997676877 0.68383120005349 0 0 0 0 0 0 6.35701157831511e-05 0 0
"2009-1" 0.860000014305115 0.0574902953829648 0.686983638508103 0 0 0 0 0 0 6.10002079298646e-05 0 0
"2010-1" 0.860000014305115 0.0612874372067136 0.696924181848196 0 0 0 0 0 0 5.36254451624354e-05 0 0
"2011-1" 0.860000014305115 0.0646547639693731 0.707028039533505 0 0 0 0 0 0 4.6407803791915e-05 0 0
