"date" "mfirec"
"1982-1" 82.9330215454102
"1982-2" 12.8042440414429
"1982-3" 1.10944139957428
"1982-4" 0
"1982-5" 0.269254475831985
"1982-6" 0
"1982-7" 0
"1982-8" 0
"1982-9" 0
"1982-10" 0
"1982-11" 0.0571755319833755
"1982-12" 43.4724006652832
"1983-1" 78.1421356201172
"1983-2" 12.66526222229
"1983-3" 1.07853317260742
"1983-4" 0
"1983-5" 0.241630762815475
"1983-6" 0
"1983-7" 0
"1983-8" 0
"1983-9" 0
"1983-10" 0
"1983-11" 0.062069971114397
"1983-12" 41.7269134521484
"1984-1" 74.3881378173828
"1984-2" 11.6386594772339
"1984-3" 0.9857377409935
"1984-4" 0
"1984-5" 0.218393176794052
"1984-6" 0
"1984-7" 0
"1984-8" 0
"1984-9" 0
"1984-10" 0
"1984-11" 0.0545533038675785
"1984-12" 36.4711990356445
"1985-1" 62.8488655090332
"1985-2" 9.20627498626709
"1985-3" 0.769803702831268
"1985-4" 0
"1985-5" 0.200107172131538
"1985-6" 0
"1985-7" 0
"1985-8" 0
"1985-9" 0
"1985-10" 0
"1985-11" 0.0371795631945133
"1985-12" 32.159008026123
"1986-1" 41.9229736328125
"1986-2" 6.42637825012207
"1986-3" 0.550500154495239
"1986-4" 0
"1986-5" 0.139244318008423
"1986-6" 0
"1986-7" 0
"1986-8" 0
"1986-9" 0
"1986-10" 0
"1986-11" 0.0337167456746101
"1986-12" 27.1375465393066
"1987-1" 48.2044830322266
"1987-2" 7.14755201339722
"1987-3" 0.609187185764313
"1987-4" 0
"1987-5" 0.164196044206619
"1987-6" 0
"1987-7" 0
"1987-8" 0
"1987-9" 0
"1987-10" 0
"1987-11" 0.0330075621604919
"1987-12" 28.8267631530762
"1988-1" 45.7488708496094
"1988-2" 6.78340339660645
"1988-3" 0.604633212089539
"1988-4" 0
"1988-5" 0.157747462391853
"1988-6" 0
"1988-7" 0
"1988-8" 0
"1988-9" 0
"1988-10" 0
"1988-11" 0.0322611629962921
"1988-12" 27.8377857208252
"1989-1" 28.9945583343506
"1989-2" 4.81532573699951
"1989-3" 0.419072151184082
"1989-4" 0
"1989-5" 0.120588257908821
"1989-6" 0
"1989-7" 0
"1989-8" 0
"1989-9" 0
"1989-10" 0
"1989-11" 0.0357045903801918
"1989-12" 21.4960117340088
"1990-1" 63.1755065917969
"1990-2" 9.2764949798584
"1990-3" 0.790018379688263
"1990-4" 0
"1990-5" 0.188622295856476
"1990-6" 0
"1990-7" 0
"1990-8" 0
"1990-9" 0
"1990-10" 0
"1990-11" 0.039971299469471
"1990-12" 34.2133979797363
"1991-1" 70.1010437011719
"1991-2" 10.6758079528809
"1991-3" 0.927925407886505
"1991-4" 0
"1991-5" 0.18683984875679
"1991-6" 0
"1991-7" 0
"1991-8" 0
"1991-9" 0
"1991-10" 0
"1991-11" 0.0486151091754436
"1991-12" 37.3048095703125
"1992-1" 51.9813537597656
"1992-2" 8.07851219177246
"1992-3" 0.716136991977692
"1992-4" 0
"1992-5" 0.182605043053627
"1992-6" 0
"1992-7" 0
"1992-8" 0
"1992-9" 0
"1992-10" 0
"1992-11" 0.0416106134653091
"1992-12" 30.698673248291
"1993-1" 35.818962097168
"1993-2" 5.88601684570312
