"date" "minterc"
"1982-1" 0.552748203277588
"1982-2" 0.20181630551815
"1982-3" 1.30883920192719
"1982-4" 0.068261481821537
"1982-5" 4.94747924804688
"1982-6" 3.55288696289062
"1982-7" 3.84475469589233
"1982-8" 6.54616737365723
"1982-9" 7.74605131149292
"1982-10" 5.70184087753296
"1982-11" 1.0167133808136
"1982-12" 0
"1983-1" 0.0210299659520388
"1983-2" 0
"1983-3" 0
"1983-4" 0.00524888373911381
"1983-5" 3.18870997428894
"1983-6" 5.37170219421387
"1983-7" 4.22428846359253
"1983-8" 6.32664012908936
"1983-9" 6.42674541473389
"1983-10" 2.62675786018372
"1983-11" 0.517998397350311
"1983-12" 0
"1984-1" 0.0083931814879179
"1984-2" 0
"1984-3" 0.199541240930557
"1984-4" 0.519225120544434
"1984-5" 1.38947856426239
"1984-6" 1.95924007892609
"1984-7" 2.36125349998474
"1984-8" 1.84136533737183
"1984-9" 1.67616975307465
"1984-10" 0.410404801368713
"1984-11" 1.1084817647934
"1984-12" 0
"1985-1" 0.0887087136507034
"1985-2" 0
"1985-3" 0.852648019790649
"1985-4" 1.30177450180054
"1985-5" 1.81312572956085
"1985-6" 1.42772448062897
"1985-7" 3.29831218719482
"1985-8" 3.0340895652771
"1985-9" 2.72415256500244
"1985-10" 1.54499661922455
"1985-11" 0.766955554485321
"1985-12" 0.0110928490757942
"1986-1" 0.0167288724333048
"1986-2" 0.338079214096069
"1986-3" 0.711636185646057
"1986-4" 0.440337955951691
"1986-5" 1.3544043302536
"1986-6" 3.98852300643921
"1986-7" 4.73358535766602
"1986-8" 2.32152581214905
"1986-9" 5.97141551971436
"1986-10" 2.38895273208618
"1986-11" 0.154801920056343
"1986-12" 0.0167329721152782
"1987-1" 0.0169100966304541
"1987-2" 0
"1987-3" 0.358600556850433
"1987-4" 1.70229780673981
"1987-5" 1.81198966503143
"1987-6" 4.86713266372681
"1987-7" 3.14070105552673
"1987-8" 4.18551921844482
"1987-9" 4.95364665985107
"1987-10" 2.46333789825439
"1987-11" 0.0507446080446243
"1987-12" 0.0422786921262741
"1988-1" 0.295921713113785
"1988-2" 0.0315051674842834
"1988-3" 1.77807307243347
"1988-4" 0.730526149272919
"1988-5" 2.9457368850708
"1988-6" 2.84162616729736
"1988-7" 3.26027345657349
"1988-8" 4.34541320800781
"1988-9" 5.44320154190063
"1988-10" 1.9561333656311
"1988-11" 0.404679864645004
"1988-12" 0.355314344167709
"1989-1" 0.0197607111185789
"1989-2" 0
"1989-3" 0
"1989-4" 0.806147634983063
"1989-5" 4.34177875518799
"1989-6" 4.05371904373169
"1989-7" 5.18957185745239
"1989-8" 5.80117464065552
"1989-9" 6.8856029510498
"1989-10" 3.59948968887329
"1989-11" 0.491635501384735
"1989-12" 0
"1990-1" 0.343509525060654
"1990-2" 0
"1990-3" 0.0582578107714653
"1990-4" 0.815589964389801
"1990-5" 2.05471467971802
"1990-6" 3.97311782836914
"1990-7" 3.174320936203
"1990-8" 5.77285051345825
"1990-9" 2.5931556224823
"1990-10" 2.99123787879944
"1990-11" 0.595094621181488
"1990-12" 0.231268331408501
"1991-1" 0.227908596396446
"1991-2" 0.148356169462204
"1991-3" 0.324663639068604
"1991-4" 1.00409245491028
"1991-5" 2.27909803390503
"1991-6" 4.73088026046753
"1991-7" 4.17753219604492
"1991-8" 4.28362560272217
"1991-9" 3.60025691986084
"1991-10" 4.91791343688965
"1991-11" 0.424557536840439
"1991-12" 0.0172367356717587
"1992-1" 0.0126522490754724
"1992-2" 0
"1992-3" 0.153609335422516
"1992-4" 2.52719664573669
"1992-5" 2.28730988502502
"1992-6" 3.83006477355957
"1992-7" 5.14536237716675
"1992-8" 5.45158290863037
"1992-9" 3.09320664405823
"1992-10" 4.75204801559448
"1992-11" 0.137100949883461
"1992-12" 0
"1993-1" 0
"1993-2" 0.0379226431250572
"1993-3" 0.298455804586411
"1993-4" 4.19024085998535
"1993-5" 3.73072361946106
"1993-6" 5.51013517379761
"1993-7" 5.34862327575684
"1993-8" 6.12486171722412
"1993-9" 4.15569734573364
"1993-10" 2.92673492431641
"1993-11" 1.26281440258026
"1993-12" 0.315640807151794
"1994-1" 0.155695557594299
"1994-2" 0
"1994-3" 0.0881656482815742
"1994-4" 1.49080967903137
"1994-5" 3.68743324279785
"1994-6" 7.09813356399536
"1994-7" 5.35959911346436
"1994-8" 6.47537088394165
"1994-9" 3.62343525886536
"1994-10" 2.18493843078613
"1994-11" 3.03458118438721
"1994-12" 0.0207846071571112
"1995-1" 0.280597180128098
"1995-2" 0.362592130899429
"1995-3" 2.80263185501099
"1995-4" 1.43487751483917
"1995-5" 4.01132678985596
"1995-6" 2.27525758743286
"1995-7" 10.0715990066528
"1995-8" 3.72348523139954
"1995-9" 6.21703195571899
"1995-10" 4.07708263397217
"1995-11" 0
"1995-12" 0
"1996-1" 0.0625460892915726
"1996-2" 0
"1996-3" 0
"1996-4" 2.57301592826843
"1996-5" 4.33459901809692
"1996-6" 3.64223289489746
"1996-7" 7.41434478759766
"1996-8" 4.11082077026367
"1996-9" 6.42815256118774
"1996-10" 5.82652616500854
"1996-11" 0.764936923980713
"1996-12" 0.0142166139557958
"1997-1" 0.154768586158752
"1997-2" 0.141655638813972
"1997-3" 0.139080137014389
"1997-4" 3.46155023574829
"1997-5" 1.81834471225739
"1997-6" 4.68763494491577
"1997-7" 5.47261428833008
"1997-8" 5.32691335678101
"1997-9" 4.71353816986084
"1997-10" 5.26944732666016
"1997-11" 0.619343340396881
"1997-12" 0
"1998-1" 0.115946523845196
"1998-2" 0.0521759875118732
"1998-3" 0.239623099565506
"1998-4" 0.701477289199829
"1998-5" 1.56721246242523
"1998-6" 1.67747712135315
"1998-7" 5.03305196762085
"1998-8" 3.76335501670837
"1998-9" 4.40300703048706
"1998-10" 4.15377950668335
"1998-11" 0.373929172754288
"1998-12" 0
"1999-1" 0.0408626608550549
"1999-2" 0
"1999-3" 0.0319087505340576
"1999-4" 0.0833173021674156
"1999-5" 2.10243678092957
"1999-6" 1.5370626449585
"1999-7" 2.60724759101868
"1999-8" 7.80288314819336
"1999-9" 4.01032447814941
"1999-10" 3.60301446914673
"1999-11" 1.83455634117126
"1999-12" 0.0231094788759947
"2000-1" 0.0881033837795258
"2000-2" 0
"2000-3" 0.0914644598960876
"2000-4" 0.697640717029572
"2000-5" 2.59868502616882
"2000-6" 3.74737453460693
"2000-7" 4.16031074523926
"2000-8" 3.98326730728149
"2000-9" 5.06470727920532
"2000-10" 5.12577629089355
"2000-11" 0.122296072542667
"2000-12" 0.0575402416288853
"2001-1" 0
"2001-2" 0.148305475711823
"2001-3" 0.20021253824234
"2001-4" 1.08263075351715
"2001-5" 0.893542289733887
"2001-6" 3.75612163543701
"2001-7" 4.06345748901367
"2001-8" 3.83195281028748
"2001-9" 3.96513772010803
"2001-10" 2.57834696769714
"2001-11" 0.905239403247833
"2001-12" 0
"2002-1" 0.118200369179249
"2002-2" 0.263411462306976
"2002-3" 0.601522028446198
"2002-4" 0.835447192192078
"2002-5" 1.54901742935181
"2002-6" 2.34566593170166
"2002-7" 3.54870533943176
"2002-8" 4.3366436958313
"2002-9" 4.2782940864563
"2002-10" 3.86590123176575
"2002-11" 1.75600874423981
"2002-12" 0.0788023546338081
"2003-1" 0
"2003-2" 0.173494353890419
"2003-3" 0.490121632814407
"2003-4" 2.31398606300354
"2003-5" 2.3725483417511
"2003-6" 5.00681257247925
"2003-7" 4.50932598114014
"2003-8" 7.82406663894653
"2003-9" 4.87925624847412
