"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.671922638040286 0.000124134805334797 0 0 0 0 0 0 0.000128282995741948 0 0
"1983-1" 0.917999982833862 0.461624440620938 0.000135354704544684 0 0 0 0 0 0 0.000233986164549761 0 0
"1984-1" 0.916999995708466 0.522045196951069 0.000184177822459132 0 0 0 0 0 0 0.000202723447914513 0 0
"1985-1" 0.915000021457672 0.625439484183463 0.000217813033028719 0 0 0 0 0 0 0.000148888600378124 0 0
"1986-1" 0.913999974727631 0.630201923945695 0.00020661234485179 0 0 0 0 0 0 0.000145922577019235 0 0
"1987-1" 0.913999974727631 0.606395846169949 0.000171161577727959 0 0 0 0 0 0 0.000158176507850973 0 0
"1988-1" 0.91100001335144 0.668965407460192 0.00016978630874653 0 0 0 0 0 0 0.00012455245396183 0 0
"1989-1" 0.907000005245209 0.634218764992589 0.000175546515438522 0 0 0 0 0 0 0.00014037375882305 0 0
"1990-1" 0.902999997138977 0.614026602587742 0.000159796776922417 0 0 0 0 0 0 0.000148728674766865 0 0
"1991-1" 0.902999997138977 0.605160717536926 0.000159846434416206 0 0 0 0 0 0 0.000153295771315218 0 0
"1992-1" 0.902999997138977 0.640682386573779 0.000191900077279105 0 0 0 0 0 0 0.000135053376792277 0 0
"1993-1" 0.898000001907349 0.66509470759037 0.000212970384761649 0 0 0 0 0 0 0.0001199164514765 0 0
"1994-1" 0.897000014781952 0.673233551867824 0.000228928860527966 0 0 0 0 0 0 0.000115196916237689 0 0
"1995-1" 0.89300000667572 0.693123980577681 0.000219220358043355 0 0 0 0 0 0 0.000102893798420826 0 0
"1996-1" 0.89300000667572 0.660557711055702 0.00022314054356876 0 0 0 0 0 0 0.000119697751280781 0 0
"1997-1" 0.887000024318695 0.583798114271996 0.000199755126892009 0 0 0 0 0 0 0.000156001568508764 0 0
"1998-1" 0.881999969482422 0.5524077585535 0.000190944269415738 0 0 0 0 0 0 0.000169543273061179 0 0
"1999-1" 0.880999982357025 0.558223535683574 0.000202481234407591 0 0 0 0 0 0 0.000166033082503539 0 0
"2000-1" 0.874000012874603 0.564470931142754 0.000221910750851918 0 0 0 0 0 0 0.000159223372977856 0 0
"2001-1" 0.870999991893768 0.580220307851018 0.000230530027919484 0 0 0 0 0 0 0.000149601877147808 0 0
"2002-1" 0.867999970912933 0.606474538030191 0.000211679446053171 0 0 0 0 0 0 0.000134603051090866 0 0
"2003-1" 0.865000009536743 0.650118820980381 0.000205119799581113 0 0 0 0 0 0 0.000110635237343695 0 0
"2004-1" 0.861999988555908 0.642760510255869 0.000190957807787093 0 0 0 0 0 0 0.000112885703754881 0 0
"2005-1" 0.860000014305115 0.569255063465945 0.00018864757054889 0 0 0 0 0 0 0.000149570221415622 0 0
"2006-1" 0.860000014305115 0.574163874401556 0.000227227174614913 0 0 0 0 0 0 0.000147044577869852 0 0
"2007-1" 0.860000014305115 0.579349489312108 0.000241418734599697 0 0 0 0 0 0 0.00014436948440597 0 0
"2008-1" 0.860000014305115 0.627307469550523 0.000275013829732197 0 0 0 0 0 0 0.000119743111381463 0 0
"2009-1" 0.860000014305115 0.644569119207844 0.000251671734843379 0 0 0 0 0 0 0.000110870151354645 0 0
"2010-1" 0.860000014305115 0.682069240232998 0.000245130503902347 0 0 0 0 0 0 9.15559582740366e-05 0 0
"2011-1" 0.860000014305115 0.701018779017517 0.000275513514569774 0 0 0 0 0 0 8.17603183307473e-05 0 0
