"date" "vegc"
"1982-1" 2923.85961914062
"1983-1" 2719.45043945312
"1984-1" 2806.69018554688
"1985-1" 2970.73608398438
"1986-1" 3013.45556640625
"1987-1" 2934.23974609375
"1988-1" 3047.21411132812
"1989-1" 2962.140625
"1990-1" 2876.10766601562
"1991-1" 2841.05834960938
"1992-1" 2918.67138671875
"1993-1" 2976.66357421875
"1994-1" 3011.94604492188
"1995-1" 3052.1923828125
"1996-1" 2973.39282226562
"1997-1" 2825.890625
"1998-1" 2731
"1999-1" 2745.72875976562
"2000-1" 2746.29028320312
"2001-1" 2780.994140625
"2002-1" 2834.34399414062
"2003-1" 2920.3017578125
"2004-1" 2912.7021484375
"2005-1" 2794.380859375
"2006-1" 2794.10717773438
"2007-1" 2809.2802734375
"2008-1" 2909.46166992188
"2009-1" 2959.55737304688
"2010-1" 3051.44189453125
"2011-1" 3122.2001953125
