"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.215378968341149 0.561276756942448 0 0 0 0 0 0 7.59831324922133e-05 0 0
"1983-1" 0.917999982833862 0.140857409972515 0.508096079861957 0 0 0 0 0 0 0.000141671332588151 0 0
"1984-1" 0.916999995708466 0.154922741522547 0.535732572492119 0 0 0 0 0 0 0.000119277721105604 0 0
"1985-1" 0.915000021457672 0.184103247668389 0.56988714869129 0 0 0 0 0 0 8.47219444263156e-05 0 0
"1986-1" 0.913999974727631 0.186662465417875 0.561226295092698 0 0 0 0 0 0 8.74153199533021e-05 0 0
"1987-1" 0.913999974727631 0.181062905252327 0.566271344382141 0 0 0 0 0 0 8.77187763737215e-05 0 0
"1988-1" 0.91100001335144 0.202985940421279 0.58344181427114 0 0 0 0 0 0 6.53488471480581e-05 0 0
"1989-1" 0.907000005245209 0.199781911381094 0.575578998914033 0 0 0 0 0 0 6.91064760607461e-05 0 0
"1990-1" 0.902999997138977 0.192993674948287 0.559718125119659 0 0 0 0 0 0 7.90804064131519e-05 0 0
"1991-1" 0.902999997138977 0.194903234043103 0.556347513939542 0 0 0 0 0 0 7.98550186389673e-05 0 0
"1992-1" 0.902999997138977 0.205800896752502 0.575528037572333 0 0 0 0 0 0 6.38634002839561e-05 0 0
"1993-1" 0.898000001907349 0.21420229113895 0.58725650006096 0 0 0 0 0 0 5.05119830686122e-05 0 0
"1994-1" 0.897000014781952 0.218220767696682 0.593834059726092 0 0 0 0 0 0 4.43592434019177e-05 0 0
"1995-1" 0.89300000667572 0.224973091048962 0.590671153907891 0 0 0 0 0 0 4.03446979977289e-05 0 0
"1996-1" 0.89300000667572 0.212899143350231 0.577238854491547 0 0 0 0 0 0 5.39210426606634e-05 0 0
"1997-1" 0.887000024318695 0.191378642858854 0.551175998302014 0 0 0 0 0 0 7.61182375705089e-05 0 0
"1998-1" 0.881999969482422 0.178100507057479 0.533605372085731 0 0 0 0 0 0 8.99478683441535e-05 0 0
"1999-1" 0.880999982357025 0.169615269348761 0.540361263897921 0 0 0 0 0 0 9.03468579369119e-05 0 0
"2000-1" 0.874000012874603 0.170938164695834 0.539750494801623 0 0 0 0 0 0 8.62170122312975e-05 0 0
"2001-1" 0.870999991893768 0.174418293283338 0.545680777239568 0 0 0 0 0 0 7.95796621693313e-05 0 0
"2002-1" 0.867999970912933 0.181506677803681 0.532485438861269 0 0 0 0 0 0 8.12616784077393e-05 0 0
"2003-1" 0.865000009536743 0.199753589075723 0.55143084478371 0 0 0 0 0 0 5.98336781379837e-05 0 0
"2004-1" 0.861999988555908 0.199404382800168 0.554773368026673 0 0 0 0 0 0 5.66350409547146e-05 0 0
"2005-1" 0.860000014305115 0.180265577155749 0.565915218468298 0 0 0 0 0 0 5.96699634946261e-05 0 0
"2006-1" 0.860000014305115 0.174133959030838 0.543848713145955 0 0 0 0 0 0 7.4950792123476e-05 0 0
"2007-1" 0.860000014305115 0.174967228700403 0.5328042345458 0 0 0 0 0 0 8.04392784186014e-05 0 0
"2008-1" 0.860000014305115 0.1907633166454 0.549544416270329 0 0 0 0 0 0 6.30467282035797e-05 0 0
"2009-1" 0.860000014305115 0.196110810621297 0.547563627529648 0 0 0 0 0 0 6.12429482863075e-05 0 0
"2010-1" 0.860000014305115 0.208118221049279 0.554485828562989 0 0 0 0 0 0 5.11254503863159e-05 0 0
"2011-1" 0.860000014305115 0.215352339154382 0.563067725726079 0 0 0 0 0 0 4.269703566105e-05 0 0
