"date" "mtransp"
"1982-1" 5.02658653259277
"1982-2" 24.5911254882812
"1982-3" 15.514931678772
"1982-4" 17.3511657714844
"1982-5" 51.0093765258789
"1982-6" 77.8664169311523
"1982-7" 65.8015747070312
"1982-8" 68.7716369628906
"1982-9" 70.917121887207
"1982-10" 73.9355010986328
"1982-11" 69.7646179199219
"1982-12" 14.9021339416504
"1983-1" 5.50399732589722
"1983-2" 4.21904373168945
"1983-3" 3.81933307647705
"1983-4" 3.27018284797668
"1983-5" 41.8186798095703
"1983-6" 52.8297424316406
"1983-7" 51.0925064086914
"1983-8" 53.5600204467773
"1983-9" 60.8590698242188
"1983-10" 69.7546768188477
"1983-11" 63.2845039367676
"1983-12" 12.1583585739136
"1984-1" 3.30977344512939
"1984-2" 2.57951259613037
"1984-3" 9.73391914367676
"1984-4" 30.4178791046143
"1984-5" 43.7226791381836
"1984-6" 56.3876304626465
"1984-7" 53.6543731689453
"1984-8" 57.4242935180664
"1984-9" 62.683723449707
"1984-10" 60.3320159912109
"1984-11" 59.7259712219238
"1984-12" 16.4341163635254
"1985-1" 6.83881092071533
"1985-2" 6.98825931549072
"1985-3" 20.0671253204346
"1985-4" 41.2670211791992
"1985-5" 56.1251983642578
"1985-6" 60.2034950256348
"1985-7" 51.6472702026367
"1985-8" 59.2073554992676
"1985-9" 57.6253890991211
"1985-10" 69.9007415771484
"1985-11" 61.6168212890625
"1985-12" 34.6225128173828
"1986-1" 4.95595645904541
"1986-2" 15.5205545425415
"1986-3" 29.2828807830811
"1986-4" 14.1932773590088
"1986-5" 42.0893592834473
"1986-6" 63.6033477783203
"1986-7" 61.016716003418
"1986-8" 69.9790802001953
"1986-9" 64.4946365356445
"1986-10" 71.9272155761719
"1986-11" 50.0448532104492
"1986-12" 8.96390628814697
"1987-1" 4.78400564193726
"1987-2" 3.88182425498962
"1987-3" 13.4877185821533
"1987-4" 56.2536506652832
"1987-5" 55.5690231323242
"1987-6" 65.0514373779297
"1987-7" 72.0410003662109
"1987-8" 69.2737579345703
"1987-9" 68.2065811157227
"1987-10" 76.9089889526367
"1987-11" 47.1964645385742
"1987-12" 8.3275203704834
"1988-1" 17.3371067047119
"1988-2" 5.15762519836426
"1988-3" 37.5365867614746
"1988-4" 48.9335289001465
"1988-5" 49.7441253662109
"1988-6" 70.6293334960938
"1988-7" 68.5807418823242
"1988-8" 63.7734413146973
"1988-9" 59.1118278503418
"1988-10" 77.4402389526367
"1988-11" 46.878776550293
"1988-12" 23.1247253417969
"1989-1" 8.44961071014404
"1989-2" 3.12826704978943
"1989-3" 2.89554691314697
"1989-4" 16.9450588226318
"1989-5" 47.8226776123047
"1989-6" 68.1108322143555
"1989-7" 61.0425338745117
"1989-8" 60.1454467773438
"1989-9" 71.2489929199219
"1989-10" 82.4579391479492
"1989-11" 65.4692001342773
"1989-12" 12.6876602172852
"1990-1" 19.4140682220459
"1990-2" 5.85040235519409
"1990-3" 4.5572714805603
"1990-4" 21.3325500488281
"1990-5" 43.6259651184082
"1990-6" 71.8322525024414
"1990-7" 61.0141906738281
"1990-8" 64.9226837158203
"1990-9" 68.733772277832
"1990-10" 77.6306228637695
"1990-11" 66.5997314453125
"1990-12" 25.6421222686768
"1991-1" 5.12621212005615
"1991-2" 15.7350482940674
"1991-3" 11.4391965866089
"1991-4" 33.1186027526855
"1991-5" 47.2140159606934
"1991-6" 67.7364654541016
"1991-7" 60.9061508178711
"1991-8" 61.2446250915527
"1991-9" 69.213981628418
"1991-10" 68.1485595703125
"1991-11" 68.0792007446289
"1991-12" 13.9558506011963
"1992-1" 5.58799934387207
"1992-2" 3.78438639640808
"1992-3" 10.0582304000854
"1992-4" 52.0869560241699
"1992-5" 64.0181350708008
"1992-6" 66.2038116455078
"1992-7" 63.5293006896973
"1992-8" 56.370059967041
"1992-9" 71.6460571289062
"1992-10" 72.0657272338867
"1992-11" 64.3684692382812
"1992-12" 12.5842533111572
"1993-1" 5.22757244110107
"1993-2" 4.42626333236694
"1993-3" 12.0399656295776
"1993-4" 49.3647956848145
"1993-5" 65.2708129882812
"1993-6" 70.301025390625
