"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.0690409401385566 0.697079991664879 0 0 0 0 0 0 8.14939562652668e-05 0 0
"1983-1" 0.917999982833862 0.0500915559700132 0.572482687377786 0 0 0 0 0 0 0.000154691161518259 0 0
"1984-1" 0.916999995708466 0.0554706458461056 0.627762943608165 0 0 0 0 0 0 0.000122695120015714 0 0
"1985-1" 0.915000021457672 0.0664546750796497 0.689541999476862 0 0 0 0 0 0 8.34364674586873e-05 0 0
"1986-1" 0.913999974727631 0.0601194851762576 0.689978234524879 0 0 0 0 0 0 8.60157601354915e-05 0 0
"1987-1" 0.913999974727631 0.0537997343640073 0.695178330034629 0 0 0 0 0 0 8.66107358223197e-05 0 0
"1988-1" 0.91100001335144 0.0583036574623534 0.728798175346824 0 0 0 0 0 0 6.48746118216918e-05 0 0
"1989-1" 0.907000005245209 0.0578363459027686 0.721888212444775 0 0 0 0 0 0 6.66631404018319e-05 0 0
"1990-1" 0.902999997138977 0.055263502582902 0.701088955446053 0 0 0 0 0 0 7.69932148284927e-05 0 0
"1991-1" 0.902999997138977 0.0532586666967854 0.692315376830052 0 0 0 0 0 0 8.27428798218111e-05 0 0
"1992-1" 0.902999997138977 0.0589282261501314 0.717259159020976 0 0 0 0 0 0 6.65092091078857e-05 0 0
"1993-1" 0.898000001907349 0.0645792090923347 0.729696832060966 0 0 0 0 0 0 5.42616647278196e-05 0 0
"1994-1" 0.897000014781952 0.0679674538026123 0.737333501449577 0 0 0 0 0 0 4.78875399418795e-05 0 0
"1995-1" 0.89300000667572 0.070678600750238 0.742635421642142 0 0 0 0 0 0 4.15361122808526e-05 0 0
"1996-1" 0.89300000667572 0.0677578318490495 0.720041540223811 0 0 0 0 0 0 5.50932050581102e-05 0 0
"1997-1" 0.887000024318695 0.0583212256104617 0.679609590268438 0 0 0 0 0 0 7.84095986051977e-05 0 0
"1998-1" 0.881999969482422 0.0464209068001935 0.653151813199884 0 0 0 0 0 0 9.61828290499955e-05 0 0
"1999-1" 0.880999982357025 0.0459072201334541 0.656043889020751 0 0 0 0 0 0 9.43669958234222e-05 0 0
"2000-1" 0.874000012874603 0.04746534330282 0.657782059583901 0 0 0 0 0 0 8.88847102756924e-05 0 0
"2001-1" 0.870999991893768 0.048043312307352 0.664594808353698 0 0 0 0 0 0 8.33517850069854e-05 0 0
"2002-1" 0.867999970912933 0.0468045639208503 0.673476060948591 0 0 0 0 0 0 7.77004704733521e-05 0 0
"2003-1" 0.865000009536743 0.0531015654733631 0.696579865148493 0 0 0 0 0 0 6.04972484628558e-05 0 0
"2004-1" 0.861999988555908 0.0567669933352377 0.693952641691595 0 0 0 0 0 0 5.83472253022459e-05 0 0
"2005-1" 0.860000014305115 0.04921045415003 0.664129420837071 0 0 0 0 0 0 7.71899566204739e-05 0 0
"2006-1" 0.860000014305115 0.0506516641608088 0.657131149970617 0 0 0 0 0 0 8.01718529203502e-05 0 0
"2007-1" 0.860000014305115 0.053345440991944 0.641998430440566 0 0 0 0 0 0 8.68297391462321e-05 0 0
"2008-1" 0.860000014305115 0.0601844118115693 0.665618267402287 0 0 0 0 0 0 7.06327444748335e-05 0 0
"2009-1" 0.860000014305115 0.064619759800042 0.673129907122267 0 0 0 0 0 0 6.42576016755035e-05 0 0
"2010-1" 0.860000014305115 0.0691428520855712 0.691253698641539 0 0 0 0 0 0 5.22087558009407e-05 0 0
"2011-1" 0.860000014305115 0.0722943870827661 0.701439008459474 0 0 0 0 0 0 4.51190547984767e-05 0 0
