"date" "mfapar"
"1982-1" 0.605735838413239
"1982-2" 0.625966906547546
"1982-3" 0.610820055007935
"1982-4" 0.620951592922211
"1982-5" 0.628159582614899
"1982-6" 0.644998252391815
"1982-7" 0.645683705806732
"1982-8" 0.645403683185577
"1982-9" 0.645659863948822
"1982-10" 0.645729660987854
"1982-11" 0.645385503768921
"1982-12" 0.628812491893768
"1983-1" 0.568766415119171
"1983-2" 0.567496716976166
"1983-3" 0.567171454429626
"1983-4" 0.567170381546021
"1983-5" 0.585785210132599
"1983-6" 0.605421960353851
"1983-7" 0.606121718883514
"1983-8" 0.605923712253571
"1983-9" 0.606131076812744
"1983-10" 0.606242597103119
"1983-11" 0.606089651584625
"1983-12" 0.596250534057617
"1984-1" 0.391081660985947
"1984-2" 0.389335513114929
"1984-3" 0.391823500394821
"1984-4" 0.414439022541046
"1984-5" 0.425040543079376
"1984-6" 0.425390064716339
"1984-7" 0.425670146942139
"1984-8" 0.425651252269745
"1984-9" 0.425883650779724
"1984-10" 0.426062881946564
"1984-11" 0.425820171833038
"1984-12" 0.425236999988556
"1985-1" 0.457917332649231
"1985-2" 0.450934886932373
"1985-3" 0.450745016336441
"1985-4" 0.479489386081696
"1985-5" 0.480675667524338
"1985-6" 0.480593353509903
"1985-7" 0.480774492025375
"1985-8" 0.480856865644455
"1985-9" 0.480906575918198
"1985-10" 0.481139928102493
"1985-11" 0.481015235185623
"1985-12" 0.480861157178879
"1986-1" 0.537367045879364
"1986-2" 0.542269825935364
"1986-3" 0.553754925727844
"1986-4" 0.546833336353302
"1986-5" 0.560820579528809
"1986-6" 0.572892606258392
"1986-7" 0.573588013648987
"1986-8" 0.57341456413269
"1986-9" 0.573515236377716
"1986-10" 0.573673605918884
"1986-11" 0.573490142822266
"1986-12" 0.547085702419281
"1987-1" 0.530395925045013
"1987-2" 0.529691338539124
"1987-3" 0.538186073303223
"1987-4" 0.570779860019684
"1987-5" 0.573328912258148
"1987-6" 0.57329136133194
"1987-7" 0.573875784873962
"1987-8" 0.573523223400116
"1987-9" 0.573666334152222
"1987-10" 0.573769688606262
"1987-11" 0.573604583740234
"1987-12" 0.551752090454102
"1988-1" 0.524042725563049
"1988-2" 0.511827707290649
"1988-3" 0.528491139411926
"1988-4" 0.550508499145508
"1988-5" 0.549449145793915
"1988-6" 0.550658285617828
"1988-7" 0.550768673419952
"1988-8" 0.550603091716766
"1988-9" 0.550775289535522
"1988-10" 0.551180779933929
"1988-11" 0.551087737083435
"1988-12" 0.54569286108017
"1989-1" 0.57372373342514
"1989-2" 0.5609992146492
"1989-3" 0.560364365577698
"1989-4" 0.56791216135025
"1989-5" 0.596262812614441
"1989-6" 0.604947805404663
"1989-7" 0.605537176132202
"1989-8" 0.605373024940491
"1989-9" 0.605774164199829
"1989-10" 0.605798661708832
"1989-11" 0.605725407600403
"1989-12" 0.589089810848236
"1990-1" 0.553447067737579
"1990-2" 0.540470898151398
"1990-3" 0.531968951225281
"1990-4" 0.549300789833069
"1990-5" 0.562261044979095
"1990-6" 0.57882684469223
"1990-7" 0.579504251480103
"1990-8" 0.579387843608856
"1990-9" 0.579657316207886
"1990-10" 0.57975047826767
"1990-11" 0.579708158969879
"1990-12" 0.579165518283844
"1991-1" 0.524731040000916
"1991-2" 0.536307334899902
"1991-3" 0.52616024017334
"1991-4" 0.542813539505005
"1991-5" 0.561543166637421
"1991-6" 0.562320232391357
"1991-7" 0.562684297561646
"1991-8" 0.562418758869171
"1991-9" 0.562883377075195
"1991-10" 0.563057124614716
"1991-11" 0.562901735305786
"1991-12" 0.549018442630768
"1992-1" 0.51048082113266
"1992-2" 0.508357644081116
