"date" "mevap"
"1982-1" 0.279559016227722
"1982-2" 2.74964261054993
"1982-3" 4.91951131820679
"1982-4" 1.6279159784317
"1982-5" 19.1576442718506
"1982-6" 26.1743106842041
"1982-7" 16.487663269043
"1982-8" 35.4551696777344
"1982-9" 37.8297424316406
"1982-10" 27.0781059265137
"1982-11" 14.6644258499146
"1982-12" 0.672890067100525
"1983-1" 0.250818073749542
"1983-2" 0.21176478266716
"1983-3" 0.143679529428482
"1983-4" 0.0913123041391373
"1983-5" 18.1422500610352
"1983-6" 18.2958850860596
"1983-7" 33.5736885070801
"1983-8" 37.4576072692871
"1983-9" 41.3475303649902
"1983-10" 30.4109325408936
"1983-11" 8.43074035644531
"1983-12" 0.758983492851257
"1984-1" 0.320746958255768
"1984-2" 0.174905851483345
"1984-3" 2.74801516532898
"1984-4" 12.5063772201538
"1984-5" 24.7460708618164
"1984-6" 62.6014289855957
"1984-7" 63.8957862854004
"1984-8" 67.2237854003906
"1984-9" 67.3939514160156
"1984-10" 26.1981048583984
"1984-11" 34.0136184692383
"1984-12" 1.94956254959106
"1985-1" 0.80365777015686
"1985-2" 0.541450023651123
"1985-3" 12.7009735107422
"1985-4" 17.5539283752441
"1985-5" 28.33371925354
"1985-6" 42.8359260559082
"1985-7" 53.6372756958008
"1985-8" 61.4404640197754
"1985-9" 58.1859970092773
"1985-10" 39.3600769042969
"1985-11" 24.5461864471436
"1985-12" 7.63889122009277
"1986-1" 0.535295844078064
"1986-2" 2.09829711914062
"1986-3" 4.54786920547485
"1986-4" 3.28584027290344
"1986-5" 9.46903705596924
"1986-6" 35.7102737426758
"1986-7" 37.5387153625488
"1986-8" 41.9372634887695
"1986-9" 47.4069557189941
"1986-10" 37.2748413085938
"1986-11" 7.16558504104614
"1986-12" 0.636757969856262
"1987-1" 0.287475496530533
"1987-2" 0.170683681964874
"1987-3" 1.57546782493591
"1987-4" 12.863471031189
"1987-5" 13.0424871444702
"1987-6" 43.1659736633301
"1987-7" 42.8230133056641
"1987-8" 44.736686706543
"1987-9" 50.4225044250488
"1987-10" 39.7500534057617
"1987-11" 6.54134178161621
"1987-12" 0.625395596027374
"1988-1" 2.10447645187378
"1988-2" 0.588838696479797
"1988-3" 13.6636934280396
"1988-4" 9.68580055236816
"1988-5" 21.0016117095947
"1988-6" 32.0821723937988
"1988-7" 47.3749923706055
"1988-8" 48.0013236999512
"1988-9" 49.2698822021484
"1988-10" 42.2111053466797
"1988-11" 8.43749618530273
"1988-12" 2.47784543037415
"1989-1" 0.717645823955536
"1989-2" 0.237506121397018
"1989-3" 0.139934912323952
"1989-4" 2.68377280235291
"1989-5" 18.1977024078369
"1989-6" 23.1760673522949
"1989-7" 38.6989288330078
"1989-8" 36.8416862487793
"1989-9" 45.3767356872559
"1989-10" 40.4287452697754
"1989-11" 14.3929281234741
"1989-12" 0.697171032428741
"1990-1" 1.82573139667511
"1990-2" 0.627272188663483
"1990-3" 0.486277014017105
"1990-4" 5.99034309387207
"1990-5" 14.6078386306763
"1990-6" 33.0195503234863
"1990-7" 33.7052688598633
"1990-8" 44.6100387573242
"1990-9" 38.4141807556152
"1990-10" 29.9625625610352
"1990-11" 16.2284336090088
"1990-12" 3.02816367149353
"1991-1" 0.698323845863342
"1991-2" 2.1341655254364
"1991-3" 1.8962858915329
"1991-4" 7.31741333007812
"1991-5" 15.2300071716309
"1991-6" 31.5765113830566
"1991-7" 40.6704483032227
"1991-8" 43.8127632141113
"1991-9" 49.6303901672363
"1991-10" 43.3087005615234
"1991-11" 17.1907272338867
"1991-12" 0.935870230197906
"1992-1" 0.412444889545441
"1992-2" 0.197172045707703
"1992-3" 0.774243175983429
"1992-4" 24.2750415802002
"1992-5" 20.1316566467285
"1992-6" 44.8844680786133
"1992-7" 47.4796600341797
"1992-8" 45.7663803100586
"1992-9" 46.8801727294922
"1992-10" 47.4836959838867
"1992-11" 14.9630889892578
"1992-12" 0.917658746242523
"1993-1" 0.314986914396286
"1993-2" 0.235686108469963
"1993-3" 1.44360899925232
"1993-4" 21.8132019042969
"1993-5" 15.0552997589111
"1993-6" 44.1497192382812
"1993-7" 39.351806640625
"1993-8" 46.5171432495117
"1993-9" 49.6595230102539
"1993-10" 32.7013244628906
"1993-11" 16.0606822967529
"1993-12" 2.15779900550842
"1994-1" 1.52133071422577
"1994-2" 0.564166247844696
"1994-3" 0.534993469715118
"1994-4" 6.98594093322754
"1994-5" 19.0561656951904
"1994-6" 36.4773445129395
"1994-7" 35.2784690856934
"1994-8" 31.9914321899414
"1994-9" 40.8969650268555
"1994-10" 26.5967903137207
"1994-11" 17.8174533843994
"1994-12" 1.38591086864471
"1995-1" 1.54386186599731
"1995-2" 2.25996279716492
"1995-3" 11.1560001373291
"1995-4" 15.6691980361938
"1995-5" 15.9831800460815
"1995-6" 21.0142002105713
"1995-7" 34.4360771179199
"1995-8" 33.1360816955566
"1995-9" 41.8422317504883
"1995-10" 23.9021072387695
"1995-11" 11.0746297836304
"1995-12" 0.783002316951752
"1996-1" 0.53260612487793
"1996-2" 0.274689823389053
"1996-3" 0.195271402597427
"1996-4" 11.544750213623
"1996-5" 18.3377380371094
"1996-6" 25.1544418334961
"1996-7" 33.5661201477051
"1996-8" 31.1260452270508
