"date" "mfirec"
"1982-1" 74.760498046875
"1982-2" 11.3786687850952
"1982-3" 0.990721464157104
"1982-4" 0
"1982-5" 0.242938995361328
"1982-6" 0
"1982-7" 0
"1982-8" 0
"1982-9" 0
"1982-10" 0
"1982-11" 0.0529322400689125
"1982-12" 40.335376739502
"1983-1" 67.1162719726562
"1983-2" 10.578932762146
"1983-3" 0.906177759170532
"1983-4" 0
"1983-5" 0.205568552017212
"1983-6" 0
"1983-7" 0
"1983-8" 0
"1983-9" 0
"1983-10" 0
"1983-11" 0.0545988939702511
"1983-12" 36.7751426696777
"1984-1" 65.5072174072266
"1984-2" 10.2581281661987
"1984-3" 0.871036112308502
"1984-4" 0
"1984-5" 0.194086849689484
"1984-6" 0
"1984-7" 0
"1984-8" 0
"1984-9" 0
"1984-10" 0
"1984-11" 0.0492602773010731
"1984-12" 32.9644432067871
"1985-1" 56.8347091674805
"1985-2" 8.33729839324951
"1985-3" 0.699477672576904
"1985-4" 0
"1985-5" 0.183085218071938
"1985-6" 0
"1985-7" 0
"1985-8" 0
"1985-9" 0
"1985-10" 0
"1985-11" 0.0345749966800213
"1985-12" 29.9394836425781
"1986-1" 39.7517318725586
"1986-2" 6.10839462280273
"1986-3" 0.526522755622864
"1986-4" 0
"1986-5" 0.133821099996567
"1986-6" 0
"1986-7" 0
"1986-8" 0
"1986-9" 0
"1986-10" 0
"1986-11" 0.032851304858923
"1986-12" 26.4638366699219
"1987-1" 44.2138557434082
"1987-2" 6.57977628707886
"1987-3" 0.564424157142639
"1987-4" 0
"1987-5" 0.154070451855659
"1987-6" 0
"1987-7" 0
"1987-8" 0
"1987-9" 0
"1987-10" 0
"1987-11" 0.0317828804254532
"1987-12" 27.7839508056641
"1988-1" 64.1192245483398
"1988-2" 9.41111183166504
"1988-3" 0.823197782039642
"1988-4" 0
"1988-5" 0.206725165247917
"1988-6" 0
"1988-7" 0
"1988-8" 0
"1988-9" 0
"1988-10" 0
"1988-11" 0.0388036705553532
"1988-12" 33.5081405639648
"1989-1" 32.6337356567383
"1989-2" 5.39665746688843
"1989-3" 0.466607958078384
"1989-4" 0
"1989-5" 0.132424861192703
"1989-6" 0
"1989-7" 0
"1989-8" 0
"1989-9" 0
"1989-10" 0
"1989-11" 0.0380668714642525
"1989-12" 22.959903717041
"1990-1" 54.2520294189453
"1990-2" 8.00171566009521
"1990-3" 0.687436521053314
"1990-4" 0
"1990-5" 0.169971615076065
"1990-6" 0
"1990-7" 0
"1990-8" 0
"1990-9" 0
"1990-10" 0
"1990-11" 0.0368310436606407
"1990-12" 31.5464210510254
"1991-1" 63.6746139526367
"1991-2" 9.71798992156982
"1991-3" 0.848091542720795
"1991-4" 0
"1991-5" 0.174458310008049
"1991-6" 0
"1991-7" 0
"1991-8" 0
"1991-9" 0
"1991-10" 0
"1991-11" 0.0457686744630337
"1991-12" 35.123161315918
"1992-1" 48.8431663513184
"1992-2" 7.60608768463135
"1992-3" 0.676582455635071
"1992-4" 0
"1992-5" 0.174503907561302
"1992-6" 0
"1992-7" 0
"1992-8" 0
"1992-9" 0
"1992-10" 0
"1992-11" 0.0402823239564896
"1992-12" 29.7095623016357
"1993-1" 34.7787132263184
"1993-2" 5.7250862121582
"1993-3" 0.493955492973328
"1993-4" 0
"1993-5" 0.140085846185684
"1993-6" 0
"1993-7" 0
"1993-8" 0
"1993-9" 0
"1993-10" 0
"1993-11" 0.0409689769148827
"1993-12" 24.0270862579346
"1994-1" 36.9621505737305
"1994-2" 6.06759643554688
"1994-3" 0.522786617279053
"1994-4" 0
"1994-5" 0.118629917502403
"1994-6" 0
"1994-7" 0
"1994-8" 0
"1994-9" 0
"1994-10" 0
"1994-11" 0.0431244634091854
"1994-12" 25.2437744140625
"1995-1" 50.0171394348145
"1995-2" 7.59532880783081
"1995-3" 0.679952323436737
"1995-4" 0
"1995-5" 0.173523515462875
"1995-6" 0
"1995-7" 0
"1995-8" 0
"1995-9" 0
"1995-10" 0
"1995-11" 0.0414176248013973
"1995-12" 31.7324275970459
"1996-1" 56.2810325622559
"1996-2" 7.8724045753479
"1996-3" 0.0941589251160622
"1996-4" 0
"1996-5" 0
"1996-6" 0
"1996-7" 0
"1996-8" 0
"1996-9" 0
"1996-10" 0
"1996-11" 0.0408822409808636
"1996-12" 15.2904443740845
"1997-1" 77.6536254882812
"1997-2" 12.3517761230469
"1997-3" 0.118953354656696
"1997-4" 0
"1997-5" 0
"1997-6" 0
"1997-7" 0
"1997-8" 0
"1997-9" 0
"1997-10" 0
"1997-11" 0.0467507094144821
"1997-12" 30.4753894805908
"1998-1" 69.1887435913086
"1998-2" 14.6140651702881
"1998-3" 0.139225170016289
"1998-4" 0
"1998-5" 0
"1998-6" 0
"1998-7" 0
"1998-8" 0
"1998-9" 0
"1998-10" 0
"1998-11" 0.0507205352187157
"1998-12" 48.472282409668
"1999-1" 59.7418365478516
"1999-2" 11.6188449859619
"1999-3" 4.60842275619507
"1999-4" 0
"1999-5" 3.32731938362122
"1999-6" 0
"1999-7" 0
"1999-8" 0
"1999-9" 0
"1999-10" 0
"1999-11" 0.0499920248985291
"1999-12" 41.2501640319824
"2000-1" 67.127067565918
"2000-2" 12.4858675003052
"2000-3" 7.68758583068848
"2000-4" 0
"2000-5" 0
"2000-6" 0
"2000-7" 0
"2000-8" 0
"2000-9" 0
"2000-10" 0
"2000-11" 0
"2000-12" 24.7586364746094
"2001-1" 45.3246269226074
"2001-2" 8.0712194442749
"2001-3" 0
"2001-4" 0
"2001-5" 0
"2001-6" 0
"2001-7" 0
"2001-8" 0
"2001-9" 0
"2001-10" 0
"2001-11" 0.114413492381573
"2001-12" 34.832202911377
"2002-1" 50.0485877990723
"2002-2" 2.20420479774475
"2002-3" 0.811124861240387
"2002-4" 0.131727233529091
"2002-5" 0
"2002-6" 0
"2002-7" 0
"2002-8" 0
"2002-9" 0
"2002-10" 0
"2002-11" 0
"2002-12" 0.999945282936096
"2003-1" 61.334831237793
"2003-2" 29.9374122619629
"2003-3" 0
"2003-4" 0
"2003-5" 0
"2003-6" 0
"2003-7" 0
"2003-8" 0
"2003-9" 0
"2003-10" 0
"2003-11" 0
"2003-12" 2.21886014938354
