"date" "vegc"
"1982-1" 3023.0439453125
"1983-1" 2856.11010742188
"1984-1" 2934.1875
"1985-1" 3073.25341796875
"1986-1" 3107.85131835938
"1987-1" 3056.84130859375
"1988-1" 3158.83349609375
"1989-1" 3175.55444335938
"1990-1" 3091.07641601562
"1991-1" 3114.9248046875
"1992-1" 3205.37915039062
"1993-1" 3256.39892578125
"1994-1" 3311.33837890625
"1995-1" 3323.38159179688
"1996-1" 3282.49584960938
"1997-1" 3146.67456054688
"1998-1" 3053.65673828125
"1999-1" 3038.78759765625
"2000-1" 3038.810546875
"2001-1" 3064.09985351562
"2002-1" 3072.19165039062
"2003-1" 3173.52172851562
"2004-1" 3187.42626953125
"2005-1" 3074.60327148438
"2006-1" 3082.5
"2007-1" 3084.35278320312
"2008-1" 3185.77612304688
"2009-1" 3202.28100585938
"2010-1" 3261.56884765625
"2011-1" 3334.80541992188
