"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.330145786937578 0.477129610249733 0 0 0 0 0 0 5.91207967201995e-05 0 0
"1983-1" 0.917999982833862 0.223648826589326 0.439094115450679 0 0 0 0 0 0 0.000133154894267403 0 0
"1984-1" 0.916999995708466 0.239556919943734 0.460929248619632 0 0 0 0 0 0 0.000112973111313 0 0
"1985-1" 0.915000021457672 0.278997759656287 0.49159983416893 0 0 0 0 0 0 7.52082151841186e-05 0 0
"1986-1" 0.913999974727631 0.281445090916099 0.492770229065798 0 0 0 0 0 0 7.2773672359788e-05 0 0
"1987-1" 0.913999974727631 0.272930024408646 0.486860167869807 0 0 0 0 0 0 8.03823943754003e-05 0 0
"1988-1" 0.91100001335144 0.3060840272463 0.502901099482486 0 0 0 0 0 0 5.29756606498831e-05 0 0
"1989-1" 0.907000005245209 0.303009057694608 0.501389440455817 0 0 0 0 0 0 5.32838645547653e-05 0 0
"1990-1" 0.902999997138977 0.292262517718342 0.488186235728854 0 0 0 0 0 0 6.37981845809463e-05 0 0
"1991-1" 0.902999997138977 0.294331769636539 0.491615783087468 0 0 0 0 0 0 6.09090947726277e-05 0 0
"1992-1" 0.902999997138977 0.308656059807124 0.508100312947711 0 0 0 0 0 0 4.47389610782425e-05 0 0
"1993-1" 0.898000001907349 0.314339229118907 0.516792909527766 0 0 0 0 0 0 3.4598643914069e-05 0 0
"1994-1" 0.897000014781952 0.319697874330828 0.523667448388462 0 0 0 0 0 0 2.76918198085275e-05 0 0
"1995-1" 0.89300000667572 0.327315391960852 0.521034603735693 0 0 0 0 0 0 2.27712106217663e-05 0 0
"1996-1" 0.89300000667572 0.311578764890324 0.516489767538197 0 0 0 0 0 0 3.36037733543043e-05 0 0
"1997-1" 0.887000024318695 0.276354260660215 0.498393012538525 0 0 0 0 0 0 5.84705458701131e-05 0 0
"1998-1" 0.881999969482422 0.259837620327744 0.479909472072904 0 0 0 0 0 0 7.43327434357677e-05 0 0
"1999-1" 0.880999982357025 0.246388188643339 0.486916125083269 0 0 0 0 0 0 7.72309862108688e-05 0 0
"2000-1" 0.874000012874603 0.249256572580407 0.487204375529736 0 0 0 0 0 0 7.18738086107869e-05 0 0
"2001-1" 0.870999991893768 0.257270886649437 0.487645835033526 0 0 0 0 0 0 6.58238350355789e-05 0 0
"2002-1" 0.867999970912933 0.269279826558092 0.481341306053647 0 0 0 0 0 0 6.12384894772369e-05 0 0
"2003-1" 0.865000009536743 0.295551751236232 0.497111739930588 0 0 0 0 0 0 3.75334663431119e-05 0 0
"2004-1" 0.861999988555908 0.291944929836561 0.497926030462565 0 0 0 0 0 0 3.74283821999097e-05 0 0
"2005-1" 0.860000014305115 0.254883381195679 0.505008194502146 0 0 0 0 0 0 5.21020496606983e-05 0 0
"2006-1" 0.860000014305115 0.247459729257734 0.491272002285669 0 0 0 0 0 0 6.33773714426899e-05 0 0
"2007-1" 0.860000014305115 0.24914200541544 0.487812824018825 0 0 0 0 0 0 6.43222273141843e-05 0 0
"2008-1" 0.860000014305115 0.270383891192434 0.503550308974127 0 0 0 0 0 0 4.48005726678847e-05 0 0
"2009-1" 0.860000014305115 0.276552621553986 0.500100972626392 0 0 0 0 0 0 4.33715000628821e-05 0 0
"2010-1" 0.860000014305115 0.290397818150595 0.504717447808467 0 0 0 0 0 0 3.36586132248943e-05 0 0
"2011-1" 0.860000014305115 0.300052817686538 0.512818782515062 0 0 0 0 0 0 2.4359069544067e-05 0 0
