"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.342141332285124 0.468973400270272 0 0 0 0 0 0 5.70247552274805e-05 0 0
"1983-1" 0.917999982833862 0.235503004677099 0.434364126308495 0 0 0 0 0 0 0.000129256610786291 0 0
"1984-1" 0.916999995708466 0.251066387044611 0.455544286443715 0 0 0 0 0 0 0.000109608768569149 0 0
"1985-1" 0.915000021457672 0.29174261270666 0.484706199211125 0 0 0 0 0 0 7.20349637571387e-05 0 0
"1986-1" 0.913999974727631 0.294000620520984 0.485641208214371 0 0 0 0 0 0 6.98309344634366e-05 0 0
"1987-1" 0.913999974727631 0.283664115036109 0.48309514879552 0 0 0 0 0 0 7.66079327795335e-05 0 0
"1988-1" 0.91100001335144 0.316307301001238 0.498082478074451 0 0 0 0 0 0 5.00793028286256e-05 0 0
"1989-1" 0.907000005245209 0.313238558285915 0.497868582803296 0 0 0 0 0 0 4.97049950463858e-05 0 0
"1990-1" 0.902999997138977 0.302971490466309 0.48483381672073 0 0 0 0 0 0 5.98495531298846e-05 0 0
"1991-1" 0.902999997138977 0.306703657609035 0.489691718695752 0 0 0 0 0 0 5.53464370888768e-05 0 0
"1992-1" 0.902999997138977 0.320598332641019 0.505048710653398 0 0 0 0 0 0 4.00358287520517e-05 0 0
"1993-1" 0.898000001907349 0.325106151734893 0.513442085760616 0 0 0 0 0 0 3.069655787084e-05 0 0
"1994-1" 0.897000014781952 0.3325235743484 0.519626429001381 0 0 0 0 0 0 2.2873209531503e-05 0 0
"1995-1" 0.89300000667572 0.333462518979481 0.514887476717064 0 0 0 0 0 0 2.27712106217663e-05 0 0
"1996-1" 0.89300000667572 0.316842723771238 0.507046881115066 0 0 0 0 0 0 3.57663845188495e-05 0 0
"1997-1" 0.887000024318695 0.285652493947369 0.487061160805055 0 0 0 0 0 0 5.94950890385774e-05 0 0
"1998-1" 0.881999969482422 0.267216106705746 0.471307125950261 0 0 0 0 0 0 7.48999191696742e-05 0 0
"1999-1" 0.880999982357025 0.252318780256836 0.478754705557055 0 0 0 0 0 0 7.83154372434908e-05 0 0
"2000-1" 0.874000012874603 0.254688175436469 0.481357605872304 0 0 0 0 0 0 7.20151924164356e-05 0 0
"2001-1" 0.870999991893768 0.261567529270543 0.483066304062181 0 0 0 0 0 0 6.59061509919283e-05 0 0
"2002-1" 0.867999970912933 0.27519479485048 0.478075056506423 0 0 0 0 0 0 5.97821532913431e-05 0 0
"2003-1" 0.865000009536743 0.301171265882729 0.493643741387714 0 0 0 0 0 0 3.63770455450978e-05 0 0
"2004-1" 0.861999988555908 0.298499400467449 0.495513725497148 0 0 0 0 0 0 3.5228286714992e-05 0 0
"2005-1" 0.860000014305115 0.261106165222337 0.475709057614566 0 0 0 0 0 0 6.42845832550922e-05 0 0
"2006-1" 0.860000014305115 0.26138891535674 0.480091787217802 0 0 0 0 0 0 6.18338961893526e-05 0 0
"2007-1" 0.860000014305115 0.263884662010803 0.485030021390749 0 0 0 0 0 0 5.79133074817793e-05 0 0
"2008-1" 0.860000014305115 0.283820366216045 0.502495839609587 0 0 0 0 0 0 3.82370343680319e-05 0 0
"2009-1" 0.860000014305115 0.287006098037644 0.501276210539999 0 0 0 0 0 0 3.72079893354578e-05 0 0
"2010-1" 0.860000014305115 0.300785886880174 0.503998987713508 0 0 0 0 0 0 2.8562404806854e-05 0 0
"2011-1" 0.860000014305115 0.306268297163857 0.510731731804 0 0 0 0 0 0 2.19297215163126e-05 0 0
