"date" "vegc"
"1982-1" 3480.33618164062
"1983-1" 3292.98071289062
"1984-1" 3395.0810546875
"1985-1" 3533.23095703125
"1986-1" 3556.77075195312
"1987-1" 3595.50927734375
"1988-1" 3692.13354492188
"1989-1" 3668.01342773438
"1990-1" 3575.40380859375
"1991-1" 3601.03149414062
"1992-1" 3698.84985351562
"1993-1" 3765.623046875
"1994-1" 3819.53979492188
"1995-1" 3839.9482421875
"1996-1" 3765.453125
"1997-1" 3623.73583984375
"1998-1" 3524.25903320312
"1999-1" 3543.3447265625
"2000-1" 3536.47924804688
"2001-1" 3574.58984375
"2002-1" 3584.48291015625
"2003-1" 3673.56591796875
"2004-1" 3695.9638671875
"2005-1" 3580.5263671875
"2006-1" 3514.10595703125
"2007-1" 3526.71264648438
"2008-1" 3630.23681640625
"2009-1" 3666.19189453125
"2010-1" 3728.20849609375
"2011-1" 3799.76440429688
