"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.0715432177765081 0.702952148845668 0 0 0 0 0 0 7.75111839184245e-05 0 0
"1983-1" 0.917999982833862 0.0526225108126388 0.624080494654777 0 0 0 0 0 0 0.000127611972973916 0 0
"1984-1" 0.916999995708466 0.0508783978785685 0.659119763865945 0 0 0 0 0 0 0.000109555452192819 0 0
"1985-1" 0.915000021457672 0.0573355863278069 0.699884742520123 0 0 0 0 0 0 8.34027272417284e-05 0 0
"1986-1" 0.913999974727631 0.0486768963810225 0.703001299851014 0 0 0 0 0 0 8.58010243678041e-05 0 0
"1987-1" 0.913999974727631 0.0438481204977081 0.712666573965404 0 0 0 0 0 0 8.32047299467601e-05 0 0
"1988-1" 0.91100001335144 0.0490643577539398 0.735940177974442 0 0 0 0 0 0 6.63902744471017e-05 0 0
"1989-1" 0.907000005245209 0.0465000426217366 0.725959090914419 0 0 0 0 0 0 7.097122525308e-05 0 0
"1990-1" 0.902999997138977 0.0453016838188134 0.706744944777022 0 0 0 0 0 0 7.98213464167303e-05 0 0
"1991-1" 0.902999997138977 0.0437173636213632 0.711240187418056 0 0 0 0 0 0 7.82502498035721e-05 0 0
"1992-1" 0.902999997138977 0.0471421173695687 0.732610876325204 0 0 0 0 0 0 6.49820999148011e-05 0 0
"1993-1" 0.898000001907349 0.0489738766399128 0.745584060464424 0 0 0 0 0 0 5.43926088130559e-05 0 0
"1994-1" 0.897000014781952 0.0515896985725088 0.751824166468513 0 0 0 0 0 0 4.91228464180194e-05 0 0
"1995-1" 0.89300000667572 0.0532140639341834 0.753656646759723 0 0 0 0 0 0 4.51497230597934e-05 0 0
"1996-1" 0.89300000667572 0.0511728171247596 0.73372698700571 0 0 0 0 0 0 5.6937981429658e-05 0 0
"1997-1" 0.887000024318695 0.0439399969852809 0.70225325626258 0 0 0 0 0 0 7.45171916262978e-05 0 0
"1998-1" 0.881999969482422 0.0369626769970779 0.680835068510532 0 0 0 0 0 0 8.71304846052634e-05 0 0
"1999-1" 0.880999982357025 0.0357431359918985 0.684495668412559 0 0 0 0 0 0 8.5260268630611e-05 0 0
"2000-1" 0.874000012874603 0.0363801989102952 0.682996820258829 0 0 0 0 0 0 8.19509515998305e-05 0 0
"2001-1" 0.870999991893768 0.0383637473514553 0.689690415877706 0 0 0 0 0 0 7.56655317906904e-05 0 0
"2002-1" 0.867999970912933 0.0391356071530278 0.690687869530141 0 0 0 0 0 0 7.30965810023438e-05 0 0
"2003-1" 0.865000009536743 0.0443808360261722 0.710720631269382 0 0 0 0 0 0 5.79449755081663e-05 0 0
"2004-1" 0.861999988555908 0.0464141995109202 0.710794847230858 0 0 0 0 0 0 5.52026763272692e-05 0 0
"2005-1" 0.860000014305115 0.0409766379854286 0.682548059849651 0 0 0 0 0 0 7.22292317741529e-05 0 0
"2006-1" 0.860000014305115 0.0421440010822485 0.668915720383772 0 0 0 0 0 0 7.89799641683873e-05 0 0
"2007-1" 0.860000014305115 0.0432704298690241 0.670027037083166 0 0 0 0 0 0 7.77585220768148e-05 0 0
"2008-1" 0.860000014305115 0.0485992491878617 0.692622443037628 0 0 0 0 0 0 6.27726449129624e-05 0 0
"2009-1" 0.860000014305115 0.0512063774043412 0.696869436173152 0 0 0 0 0 0 5.90820128496105e-05 0 0
"2010-1" 0.860000014305115 0.0547210830611586 0.706980982857765 0 0 0 0 0 0 5.1767936735623e-05 0 0
"2011-1" 0.860000014305115 0.0572920986109073 0.717300030003592 0 0 0 0 0 0 4.48632835655279e-05 0 0
