"date" "mfirec"
"1982-1" 82.5606002807617
"1982-2" 12.7054824829102
"1982-3" 1.1012270450592
"1982-4" 0
"1982-5" 0.267436742782593
"1982-6" 0
"1982-7" 0
"1982-8" 0
"1982-9" 0
"1982-10" 0
"1982-11" 0.0568842627108097
"1982-12" 43.2575798034668
"1983-1" 78.3354187011719
"1983-2" 12.6923522949219
"1983-3" 1.08084678649902
"1983-4" 0
"1983-5" 0.242148905992508
"1983-6" 0
"1983-7" 0
"1983-8" 0
"1983-9" 0
"1983-10" 0
"1983-11" 0.0622014924883842
"1983-12" 41.8168525695801
"1984-1" 75.2071533203125
"1984-2" 11.7636156082153
"1984-3" 0.995903730392456
"1984-4" 0
"1984-5" 0.220448687672615
"1984-6" 0
"1984-7" 0
"1984-8" 0
"1984-9" 0
"1984-10" 0
"1984-11" 0.0549292713403702
"1984-12" 36.7144355773926
"1985-1" 63.9479522705078
"1985-2" 9.36213207244873
"1985-3" 0.782062709331512
"1985-4" 0
"1985-5" 0.202885761857033
"1985-6" 0
"1985-7" 0
"1985-8" 0
"1985-9" 0
"1985-10" 0
"1985-11" 0.0375151447951794
"1985-12" 32.4371299743652
"1986-1" 42.2654266357422
"1986-2" 6.47579526901245
"1986-3" 0.55405181646347
"1986-4" 0
"1986-5" 0.140014842152596
"1986-6" 0
"1986-7" 0
"1986-8" 0
"1986-9" 0
"1986-10" 0
"1986-11" 0.0338121056556702
"1986-12" 27.2096633911133
"1987-1" 47.7814559936523
"1987-2" 7.08585214614868
"1987-3" 0.604152023792267
"1987-4" 0
"1987-5" 0.162964522838593
"1987-6" 0
"1987-7" 0
"1987-8" 0
"1987-9" 0
"1987-10" 0
"1987-11" 0.0328120775520802
"1987-12" 28.6562004089355
"1988-1" 45.4018440246582
"1988-2" 6.73265552520752
"1988-3" 0.600302577018738
"1988-4" 0
"1988-5" 0.156719461083412
"1988-6" 0
"1988-7" 0
"1988-8" 0
"1988-9" 0
"1988-10" 0
"1988-11" 0.032095767557621
"1988-12" 27.6940250396729
"1989-1" 28.9379959106445
"1989-2" 4.80550575256348
"1989-3" 0.41819629073143
"1989-4" 0
"1989-5" 0.120328813791275
"1989-6" 0
"1989-7" 0
"1989-8" 0
"1989-9" 0
"1989-10" 0
"1989-11" 0.0356233641505241
"1989-12" 21.4452743530273
"1990-1" 62.9528388977051
"1990-2" 9.24410724639893
"1990-3" 0.787340939044952
"1990-4" 0
"1990-5" 0.188081339001656
"1990-6" 0
"1990-7" 0
"1990-8" 0
"1990-9" 0
"1990-10" 0
"1990-11" 0.0398648865520954
"1990-12" 34.1219940185547
"1991-1" 70.8253784179688
"1991-2" 10.7831745147705
"1991-3" 0.936776280403137
"1991-4" 0
"1991-5" 0.188063398003578
"1991-6" 0
"1991-7" 0
"1991-8" 0
"1991-9" 0
"1991-10" 0
"1991-11" 0.0488904602825642
"1991-12" 37.5171394348145
"1992-1" 52.6440925598145
"1992-2" 8.1779613494873
"1992-3" 0.724434673786163
"1992-4" 0
"1992-5" 0.184266537427902
"1992-6" 0
"1992-7" 0
"1992-8" 0
"1992-9" 0
"1992-10" 0
"1992-11" 0.0418766476213932
"1992-12" 30.897367477417
"1993-1" 36.0223999023438
"1993-2" 5.91767120361328
"1993-3" 0.509114801883698
"1993-4" 0
"1993-5" 0.143582999706268
"1993-6" 0
"1993-7" 0
"1993-8" 0
"1993-9" 0
"1993-10" 0
"1993-11" 0.0414750352501869
"1993-12" 24.301233291626
"1994-1" 37.3623924255371
"1994-2" 6.12748432159424
"1994-3" 0.527299344539642
"1994-4" 0
