"date" "mtransp"
"1982-1" 2.2794177532196
"1982-2" 8.1429328918457
"1982-3" 3.87283730506897
"1982-4" 1.47724401950836
"1982-5" 4.53248929977417
"1982-6" 1.61471915245056
"1982-7" 1.62896490097046
"1982-8" 8.84990119934082
"1982-9" 10.5205888748169
"1982-10" 11.6645183563232
"1982-11" 3.71826815605164
"1982-12" 6.4099383354187
"1983-1" 3.54528784751892
"1983-2" 4.82539844512939
"1983-3" 3.28599309921265
"1983-4" 1.55857264995575
"1983-5" 1.32778477668762
"1983-6" 1.19641995429993
"1983-7" 2.75223112106323
"1983-8" 6.50218915939331
"1983-9" 7.21922206878662
"1983-10" 8.81463146209717
"1983-11" 6.44626617431641
"1983-12" 4.81441354751587
"1984-1" 7.11876726150513
"1984-2" 10.0833940505981
"1984-3" 6.10074853897095
"1984-4" 2.16800761222839
"1984-5" 2.25497794151306
"1984-6" 9.03100109100342
"1984-7" 12.2178554534912
"1984-8" 14.1704578399658
"1984-9" 11.7999114990234
"1984-10" 14.6115808486938
"1984-11" 7.06562376022339
"1984-12" 6.13828086853027
"1985-1" 12.1369848251343
"1985-2" 17.7086868286133
"1985-3" 12.3091697692871
"1985-4" 3.50491619110107
"1985-5" 4.46985816955566
"1985-6" 7.66867733001709
"1985-7" 8.53438949584961
"1985-8" 12.6793661117554
"1985-9" 12.8236656188965
"1985-10" 17.8694458007812
"1985-11" 13.5954370498657
"1985-12" 6.19931602478027
"1986-1" 2.95607829093933
"1986-2" 1.65540814399719
"1986-3" 3.38023328781128
"1986-4" 1.66658759117126
"1986-5" 1.02134931087494
"1986-6" 6.16360664367676
"1986-7" 13.9382658004761
"1986-8" 10.2510633468628
"1986-9" 20.406120300293
"1986-10" 16.3286418914795
"1986-11" 13.8480453491211
"1986-12" 7.33158445358276
"1987-1" 8.85068416595459
"1987-2" 8.22244358062744
"1987-3" 3.51944041252136
"1987-4" 10.0017099380493
"1987-5" 11.5737428665161
"1987-6" 5.05339479446411
"1987-7" 10.1078748703003
"1987-8" 15.7250480651855
"1987-9" 19.3101596832275
"1987-10" 16.1597537994385
"1987-11" 4.96337890625
"1987-12" 2.22907090187073
"1988-1" 2.09257555007935
"1988-2" 0.996366024017334
"1988-3" 1.17794024944305
"1988-4" 0.750402987003326
"1988-5" 1.20667910575867
"1988-6" 2.03555941581726
"1988-7" 9.40998840332031
"1988-8" 20.1209011077881
"1988-9" 17.5324821472168
"1988-10" 13.2841424942017
"1988-11" 8.49448394775391
"1988-12" 3.45273447036743
"1989-1" 2.42914581298828
"1989-2" 3.20077109336853
"1989-3" 5.24663972854614
"1989-4" 1.76308465003967
"1989-5" 0.76705926656723
"1989-6" 0.544849932193756
"1989-7" 2.4329400062561
"1989-8" 8.25864124298096
"1989-9" 7.60146331787109
"1989-10" 5.23491907119751
"1989-11" 7.16295051574707
"1989-12" 4.91219139099121
"1990-1" 4.07008361816406
"1990-2" 2.65662860870361
"1990-3" 3.34319233894348
"1990-4" 2.02549290657043
"1990-5" 2.26540780067444
"1990-6" 1.85895109176636
"1990-7" 3.85243439674377
"1990-8" 10.5470895767212
"1990-9" 10.9530096054077
"1990-10" 10.8083724975586
"1990-11" 8.75597095489502
"1990-12" 5.84124422073364
"1991-1" 9.41631507873535
"1991-2" 10.2270498275757
"1991-3" 6.36433172225952
"1991-4" 3.10372066497803
"1991-5" 2.65891885757446
"1991-6" 2.78894448280334
"1991-7" 8.0790376663208
"1991-8" 15.0305881500244
"1991-9" 15.4969358444214
"1991-10" 13.7613277435303
"1991-11" 8.3716459274292
"1991-12" 7.29584884643555
"1992-1" 9.66873073577881
"1992-2" 15.9817237854004
"1992-3" 15.9871501922607
"1992-4" 4.16285705566406
"1992-5" 14.0174217224121
"1992-6" 5.39501428604126
"1992-7" 5.21793413162231
