"date" "mrh"
"1982-1" 2.44016790390015
"1982-2" 2.90321397781372
"1982-3" 3.46068096160889
"1982-4" 3.91577982902527
"1982-5" 4.80340147018433
"1982-6" 4.6734094619751
"1982-7" 4.8121542930603
"1982-8" 4.7842812538147
"1982-9" 4.58827209472656
"1982-10" 4.66994380950928
"1982-11" 3.35351490974426
"1982-12" 3.35390710830688
"1983-1" 3.53904008865356
"1983-2" 3.16442608833313
"1983-3" 3.36407136917114
"1983-4" 3.57370924949646
"1983-5" 5.08484649658203
"1983-6" 5.08833837509155
"1983-7" 5.22576761245728
"1983-8" 5.17676591873169
"1983-9" 4.95198822021484
"1983-10" 5.03853321075439
"1983-11" 4.63965892791748
"1983-12" 3.39220356941223
"1984-1" 2.91690444946289
"1984-2" 3.33521103858948
"1984-3" 3.3927481174469
"1984-4" 3.98879456520081
"1984-5" 4.71922206878662
"1984-6" 4.81330299377441
"1984-7" 4.93221759796143
"1984-8" 4.88264465332031
"1984-9" 4.66885852813721
"1984-10" 4.69642019271851
"1984-11" 3.7221794128418
"1984-12" 3.0927836894989
"1985-1" 3.58438038825989
"1985-2" 3.26300406455994
"1985-3" 3.62745022773743
"1985-4" 3.68455719947815
"1985-5" 4.7483696937561
"1985-6" 4.76234579086304
"1985-7" 4.89827156066895
"1985-8" 4.86642742156982
"1985-9" 4.67133283615112
"1985-10" 4.75616359710693
"1985-11" 4.01311779022217
"1985-12" 2.4927921295166
"1986-1" 2.70450258255005
"1986-2" 2.89099645614624
"1986-3" 3.92098808288574
"1986-4" 5.06099510192871
"1986-5" 5.38915061950684
"1986-6" 5.31733751296997
"1986-7" 5.46096754074097
"1986-8" 5.41448259353638
"1986-9" 5.18507623672485
"1986-10" 5.02374744415283
"1986-11" 4.35308933258057
"1986-12" 2.50692319869995
"1987-1" 4.31570100784302
"1987-2" 3.39014959335327
"1987-3" 3.35317540168762
"1987-4" 4.55846500396729
"1987-5" 5.59098958969116
"1987-6" 5.67740917205811
"1987-7" 5.86257219314575
"1987-8" 5.8133659362793
"1987-9" 5.56250715255737
"1987-10" 5.61788702011108
"1987-11" 3.92075133323669
"1987-12" 2.96951627731323
"1988-1" 2.72826051712036
"1988-2" 2.70159983634949
"1988-3" 3.31130480766296
"1988-4" 4.04233694076538
"1988-5" 5.55453872680664
"1988-6" 5.76534271240234
"1988-7" 5.99995756149292
"1988-8" 5.94327831268311
"1988-9" 5.67870807647705
"1988-10" 5.72242116928101
"1988-11" 4.43275785446167
"1988-12" 2.93828201293945
"1989-1" 3.39007353782654
"1989-2" 3.39982986450195
"1989-3" 5.16878843307495
"1989-4" 5.35280847549438
"1989-5" 6.07911252975464
"1989-6" 6.0362377166748
"1989-7" 6.19600391387939
"1989-8" 6.1245288848877
"1989-9" 5.84164381027222
"1989-10" 5.89958429336548
"1989-11" 4.99224328994751
"1989-12" 2.9970383644104
"1990-1" 3.5395781993866
"1990-2" 3.07255005836487
"1990-3" 4.52952766418457
"1990-4" 5.33803176879883
