"date" "mswc1"
"1982-1" 0.233753845095634
"1982-2" 0.331249296665192
"1982-3" 0.261054277420044
"1982-4" 0.244588166475296
"1982-5" 0.307032525539398
"1982-6" 0.266640514135361
"1982-7" 0.290482491254807
"1982-8" 0.425040930509567
"1982-9" 0.358512401580811
"1982-10" 0.347596079111099
"1982-11" 0.260538667440414
"1982-12" 0.436264365911484
"1983-1" 0.402678072452545
"1983-2" 0.344024211168289
"1983-3" 0.278191775083542
"1983-4" 0.258576899766922
"1983-5" 0.265048891305923
"1983-6" 0.28585210442543
"1983-7" 0.345870733261108
"1983-8" 0.415107756853104
"1983-9" 0.404885917901993
"1983-10" 0.410718351602554
"1983-11" 0.438562244176865
"1983-12" 0.341826468706131
"1984-1" 0.301682531833649
"1984-2" 0.378389477729797
"1984-3" 0.271512299776077
"1984-4" 0.243306189775467
"1984-5" 0.268672525882721
"1984-6" 0.433181971311569
"1984-7" 0.432553172111511
"1984-8" 0.461921572685242
"1984-9" 0.362062603235245
"1984-10" 0.411779791116714
"1984-11" 0.269253134727478
"1984-12" 0.302999347448349
"1985-1" 0.475628197193146
"1985-2" 0.400636613368988
"1985-3" 0.281798541545868
"1985-4" 0.243496462702751
"1985-5" 0.268701791763306
"1985-6" 0.342739403247833
"1985-7" 0.360435724258423
"1985-8" 0.361202269792557
"1985-9" 0.379923015832901
"1985-10" 0.389066964387894
"1985-11" 0.329301357269287
"1985-12" 0.264857143163681
"1986-1" 0.251773029565811
"1986-2" 0.249225333333015
"1986-3" 0.278051912784576
"1986-4" 0.263181537389755
"1986-5" 0.258470445871353
"1986-6" 0.399030297994614
"1986-7" 0.435614317655563
"1986-8" 0.336287409067154
"1986-9" 0.462584435939789
"1986-10" 0.306990057229996
"1986-11" 0.352637469768524
"1986-12" 0.272277295589447
"1987-1" 0.435967862606049
"1987-2" 0.295320779085159
"1987-3" 0.253501147031784
"1987-4" 0.360565096139908
"1987-5" 0.370357781648636
"1987-6" 0.303136885166168
"1987-7" 0.392529338598251
"1987-8" 0.444762051105499
"1987-9" 0.434695065021515
"1987-10" 0.346338361501694
"1987-11" 0.255699187517166
"1987-12" 0.242662087082863
"1988-1" 0.246212065219879
"1988-2" 0.239102512598038
"1988-3" 0.248812466859818
"1988-4" 0.24708878993988
"1988-5" 0.268869638442993
"1988-6" 0.331289350986481
"1988-7" 0.426496595144272
"1988-8" 0.472539454698563
"1988-9" 0.369046866893768
"1988-10" 0.328443944454193
"1988-11" 0.288395315408707
"1988-12" 0.25702965259552
"1989-1" 0.262907087802887
"1989-2" 0.286573022603989
"1989-3" 0.309258997440338
"1989-4" 0.261899381875992
"1989-5" 0.248939543962479
"1989-6" 0.252055615186691
"1989-7" 0.341896623373032
"1989-8" 0.441096991300583
"1989-9" 0.356718420982361
"1989-10" 0.311185032129288
"1989-11" 0.331244826316833
"1989-12" 0.295834571123123
"1990-1" 0.28471240401268
"1990-2" 0.273185610771179
"1990-3" 0.290139973163605
"1990-4" 0.277056396007538
"1990-5" 0.300873607397079
"1990-6" 0.316499054431915
"1990-7" 0.391294211149216
"1990-8" 0.494478344917297
"1990-9" 0.465285241603851
"1990-10" 0.369937896728516
"1990-11" 0.344658583402634
"1990-12" 0.394836246967316
"1991-1" 0.309798449277878
"1991-2" 0.317016273736954
"1991-3" 0.262057840824127
"1991-4" 0.249668151140213
"1991-5" 0.257602274417877
"1991-6" 0.284919321537018
"1991-7" 0.403829604387283
"1991-8" 0.427594572305679
"1991-9" 0.434568643569946
"1991-10" 0.337457895278931
"1991-11" 0.300195187330246
"1991-12" 0.415179938077927
"1992-1" 0.47591644525528
"1992-2" 0.432545691728592
"1992-3" 0.30824738740921
"1992-4" 0.244202941656113
"1992-5" 0.343098789453506
"1992-6" 0.27720183134079
"1992-7" 0.311261117458344
"1992-8" 0.388729214668274
"1992-9" 0.353748559951782
"1992-10" 0.36662831902504
"1992-11" 0.28011292219162
"1992-12" 0.326181530952454
"1993-1" 0.320193886756897
"1993-2" 0.266842544078827
"1993-3" 0.243740245699883
"1993-4" 0.235340759158134
"1993-5" 0.232856750488281
"1993-6" 0.231957376003265
"1993-7" 0.407575249671936
"1993-8" 0.39033979177475
"1993-9" 0.435761958360672
"1993-10" 0.303605109453201
"1993-11" 0.272498041391373
"1993-12" 0.2523492872715
"1994-1" 0.251597791910172
"1994-2" 0.249991148710251
"1994-3" 0.285834491252899
"1994-4" 0.274311095476151
"1994-5" 0.263973414897919
"1994-6" 0.36169907450676
"1994-7" 0.329070627689362
"1994-8" 0.399647384881973
"1994-9" 0.382774353027344
"1994-10" 0.291560173034668
"1994-11" 0.300553649663925
"1994-12" 0.252167671918869
"1995-1" 0.245291993021965
"1995-2" 0.25698709487915
"1995-3" 0.279829889535904
"1995-4" 0.274009436368942
"1995-5" 0.276050120592117
"1995-6" 0.331506997346878
"1995-7" 0.367733180522919
"1995-8" 0.388062566518784
"1995-9" 0.41792905330658
"1995-10" 0.381558179855347
"1995-11" 0.290817379951477
"1995-12" 0.293824434280396
"1996-1" 0.268192172050476
"1996-2" 0.247588470578194
"1996-3" 0.239404067397118
"1996-4" 0.236981600522995
"1996-5" 0.252047449350357
"1996-6" 0.346842736005783
"1996-7" 0.348291426897049
"1996-8" 0.463223874568939
"1996-9" 0.407908022403717
"1996-10" 0.360280692577362
"1996-11" 0.316569864749908
"1996-12" 0.367693334817886
"1997-1" 0.30243518948555
"1997-2" 0.276881873607635
"1997-3" 0.295640796422958
"1997-4" 0.366937428712845
"1997-5" 0.311432987451553
"1997-6" 0.3507020175457
"1997-7" 0.338435441255569
"1997-8" 0.407868504524231
"1997-9" 0.312763601541519
"1997-10" 0.297888487577438
"1997-11" 0.324014097452164
"1997-12" 0.331141769886017
"1998-1" 0.290898561477661
"1998-2" 0.248160988092422
"1998-3" 0.242962464690208
"1998-4" 0.247578486800194
"1998-5" 0.240226119756699
"1998-6" 0.239526331424713
"1998-7" 0.379400044679642
"1998-8" 0.379666417837143
"1998-9" 0.395540684461594
"1998-10" 0.375243335962296
"1998-11" 0.384237766265869
"1998-12" 0.322904139757156
"1999-1" 0.277444541454315
"1999-2" 0.244745492935181
"1999-3" 0.236142680048943
"1999-4" 0.250851184129715
"1999-5" 0.256434351205826
"1999-6" 0.338372111320496
"1999-7" 0.433570921421051
"1999-8" 0.370220750570297
"1999-9" 0.381758540868759
"1999-10" 0.311825603246689
"1999-11" 0.256539106369019
"1999-12" 0.250699609518051
"2000-1" 0.259611129760742
"2000-2" 0.251560747623444
"2000-3" 0.272051990032196
"2000-4" 0.265637427568436
"2000-5" 0.274021416902542
"2000-6" 0.340102881193161
"2000-7" 0.395399928092957
"2000-8" 0.374918431043625
"2000-9" 0.373272120952606
"2000-10" 0.385409027338028
"2000-11" 0.3534255027771
"2000-12" 0.284826964139938
"2001-1" 0.266656458377838
"2001-2" 0.317802131175995
"2001-3" 0.302202880382538
"2001-4" 0.293483078479767
"2001-5" 0.300693601369858
"2001-6" 0.291866093873978
"2001-7" 0.383682280778885
"2001-8" 0.409747451543808
"2001-9" 0.408463597297668
"2001-10" 0.293278902769089
"2001-11" 0.334349870681763
"2001-12" 0.32039350271225
"2002-1" 0.278761088848114
"2002-2" 0.262466281652451
"2002-3" 0.266294687986374
"2002-4" 0.272211521863937
"2002-5" 0.282071501016617
"2002-6" 0.382962584495544
"2002-7" 0.377740859985352
"2002-8" 0.350856900215149
"2002-9" 0.355175226926804
"2002-10" 0.36411315202713
"2002-11" 0.342905610799789
"2002-12" 0.284070253372192
"2003-1" 0.259408950805664
"2003-2" 0.246681377291679
"2003-3" 0.327204197645187
"2003-4" 0.282955408096313
"2003-5" 0.278825014829636
"2003-6" 0.292275965213776
"2003-7" 0.418518483638763
"2003-8" 0.426585912704468
"2003-9" 0.359565526247025
"2003-10" 0.44755893945694
"2003-11" 0.399226576089859
"2003-12" 0.278412967920303
"2004-1" 0.284241229295731
"2004-2" 0.439015805721283
"2004-3" 0.325766146183014
"2004-4" 0.316477090120316
"2004-5" 0.262889057397842
"2004-6" 0.364783823490143
"2004-7" 0.41272509098053
"2004-8" 0.322746127843857
"2004-9" 0.459016531705856
"2004-10" 0.42706885933876
"2004-11" 0.412578701972961
"2004-12" 0.312680274248123
"2005-1" 0.285839021205902
"2005-2" 0.282575607299805
"2005-3" 0.326273292303085
"2005-4" 0.243921637535095
"2005-5" 0.234175056219101
"2005-6" 0.256797105073929
"2005-7" 0.368977934122086
"2005-8" 0.427270025014877
"2005-9" 0.367447346448898
"2005-10" 0.386598229408264
"2005-11" 0.314268857240677
"2005-12" 0.247860282659531
"2006-1" 0.263296544551849
"2006-2" 0.241035178303719
"2006-3" 0.237244188785553
"2006-4" 0.237452626228333
"2006-5" 0.255775094032288
"2006-6" 0.276042997837067
"2006-7" 0.338505387306213
"2006-8" 0.450145304203033
"2006-9" 0.454201310873032
"2006-10" 0.338227242231369
"2006-11" 0.302311092615128
"2006-12" 0.246362775564194
"2007-1" 0.299939960241318
"2007-2" 0.401567488908768
"2007-3" 0.294508427381516
"2007-4" 0.260233849287033
"2007-5" 0.253738969564438
"2007-6" 0.310106843709946
"2007-7" 0.315138459205627
"2007-8" 0.427860856056213
"2007-9" 0.400561720132828
"2007-10" 0.324200391769409
"2007-11" 0.297443628311157
"2007-12" 0.296462088823318
"2008-1" 0.270982027053833
"2008-2" 0.276570975780487
"2008-3" 0.258488327264786
"2008-4" 0.252642512321472
"2008-5" 0.244302272796631
"2008-6" 0.297812283039093
"2008-7" 0.443764686584473
"2008-8" 0.399040162563324
"2008-9" 0.458719670772552
"2008-10" 0.41302815079689
"2008-11" 0.296788245439529
"2008-12" 0.252059370279312
"2009-1" 0.237570509314537
"2009-2" 0.233300998806953
"2009-3" 0.252721458673477
"2009-4" 0.309731870889664
"2009-5" 0.287421107292175
"2009-6" 0.370659410953522
"2009-7" 0.374420791864395
"2009-8" 0.374530583620071
"2009-9" 0.433921426534653
"2009-10" 0.382365137338638
"2009-11" 0.422703713178635
"2009-12" 0.322632551193237
"2010-1" 0.384847521781921
"2010-2" 0.400435149669647
"2010-3" 0.321277379989624
"2010-4" 0.280020177364349
"2010-5" 0.29084038734436
"2010-6" 0.318780064582825
"2010-7" 0.466762036085129
"2010-8" 0.363967418670654
