"date" "mgpp"
"1982-1" 7.09160280227661
"1982-2" 22.1895809173584
"1982-3" 8.95774364471436
"1982-4" 0.144166395068169
"1982-5" 10.1338729858398
"1982-6" 0.667874753475189
"1982-7" 1.58558487892151
"1982-8" 11.8257474899292
"1982-9" 16.0977249145508
"1982-10" 24.424503326416
"1982-11" 13.047887802124
"1982-12" 17.9904499053955
"1983-1" 11.7417325973511
"1983-2" 14.9287881851196
"1983-3" 13.426326751709
"1983-4" 3.35859251022339
"1983-5" 1.27441453933716
"1983-6" 1.52264046669006
"1983-7" 4.96716451644897
"1983-8" 9.85970020294189
"1983-9" 11.6676254272461
"1983-10" 17.5410957336426
"1983-11" 18.2089176177979
"1983-12" 18.7248497009277
"1984-1" 25.4143848419189
"1984-2" 31.1001758575439
"1984-3" 22.7721996307373
"1984-4" 1.63285648822784
"1984-5" 2.87538123130798
"1984-6" 14.4111852645874
"1984-7" 18.6630630493164
"1984-8" 20.5506744384766
"1984-9" 22.2267837524414
"1984-10" 30.8867492675781
"1984-11" 26.0306663513184
"1984-12" 24.1520614624023
"1985-1" 39.1190032958984
"1985-2" 50.4355010986328
"1985-3" 38.5834808349609
"1985-4" 1.05535089969635
"1985-5" 5.77292919158936
"1985-6" 10.2942380905151
"1985-7" 12.399600982666
"1985-8" 17.3650283813477
"1985-9" 18.877326965332
"1985-10" 33.338306427002
"1985-11" 35.6745223999023
"1985-12" 27.0034637451172
"1986-1" 11.0423440933228
"1986-2" 2.41083264350891
"1986-3" 9.50160694122314
"1986-4" 1.15790033340454
"1986-5" 0.790444731712341
"1986-6" 10.5445032119751
"1986-7" 20.2024307250977
"1986-8" 17.869161605835
"1986-9" 28.8720855712891
"1986-10" 36.498348236084
"1986-11" 35.7571220397949
"1986-12" 29.7737216949463
"1987-1" 29.2477188110352
"1987-2" 30.1581211090088
"1987-3" 9.49536418914795
"1987-4" 22.9595909118652
"1987-5" 25.6817016601562
"1987-6" 9.26736640930176
"1987-7" 15.5521068572998
"1987-8" 21.9075908660889
"1987-9" 29.0944576263428
"1987-10" 35.7504463195801
"1987-11" 19.9320335388184
"1987-12" 10.6162452697754
"1988-1" 9.99054908752441
"1988-2" 0.790256023406982
"1988-3" 0.304132550954819
"1988-4" 0.139627084136009
"1988-5" 0.828637301921844
"1988-6" 2.24444007873535
"1988-7" 13.5552139282227
"1988-8" 25.6468868255615
"1988-9" 32.262752532959
"1988-10" 30.2797870635986
"1988-11" 28.3369770050049
"1988-12" 17.5555801391602
"1989-1" 13.0171232223511
"1989-2" 12.6557502746582
"1989-3" 17.1168212890625
"1989-4" 1.81391167640686
"1989-5" 0.11171043664217
"1989-6" 0.0727237612009048
"1989-7" 3.88322043418884
"1989-8" 12.6648216247559
"1989-9" 14.4402561187744
"1989-10" 14.0605926513672
"1989-11" 21.1015357971191
"1989-12" 18.8051662445068
"1990-1" 18.1292457580566
"1990-2" 13.4833555221558
"1990-3" 13.4927425384521
"1990-4" 5.24066686630249
"1990-5" 5.78674268722534
"1990-6" 3.15392017364502
"1990-7" 6.56231498718262
"1990-8" 15.2277565002441
"1990-9" 17.6210498809814
"1990-10" 24.568603515625
"1990-11" 24.0597133636475
"1990-12" 21.9110622406006
"1991-1" 32.9403610229492
"1991-2" 34.0708389282227
"1991-3" 24.5613536834717
"1991-4" 4.85150146484375
"1991-5" 2.32659697532654
"1991-6" 4.76836156845093
"1991-7" 11.678786277771
"1991-8" 21.4330253601074
"1991-9" 25.6760063171387
"1991-10" 32.8162307739258
"1991-11" 28.9170665740967
"1991-12" 25.0429248809814
"1992-1" 33.0803031921387
"1992-2" 44.51025390625
"1992-3" 50.4549217224121
"1992-4" 4.16336107254028
"1992-5" 26.7926788330078
"1992-6" 8.30739688873291
"1992-7" 9.11030960083008
"1992-8" 20.1867904663086
"1992-9" 21.0348377227783
"1992-10" 31.8673133850098
"1992-11" 23.0124225616455
"1992-12" 24.7032909393311
"1993-1" 31.1287860870361
"1993-2" 24.6397647857666
"1993-3" 1.35465919971466
"1993-4" 0.14308175444603
"1993-5" 0.133182510733604
"1993-6" 0.100192725658417
"1993-7" 10.2067365646362
"1993-8" 19.2202186584473
"1993-9" 31.5977840423584
"1993-10" 37.996021270752
"1993-11" 36.6696395874023
"1993-12" 26.6744194030762
"1994-1" 20.1449775695801
"1994-2" 10.5375089645386
"1994-3" 12.7933893203735
"1994-4" 7.09517478942871
"1994-5" 1.46131706237793
"1994-6" 8.32080459594727
"1994-7" 5.89494276046753
"1994-8" 11.0024166107178
"1994-9" 18.9563179016113
"1994-10" 14.8346042633057
"1994-11" 20.6162414550781
"1994-12" 12.1077880859375
"1995-1" 2.71653866767883
"1995-2" 2.70288610458374
"1995-3" 5.00551271438599
"1995-4" 2.65400528907776
"1995-5" 1.54435300827026
"1995-6" 1.50638997554779
"1995-7" 4.3936128616333
"1995-8" 6.76785659790039
"1995-9" 12.118091583252
"1995-10" 20.5854892730713
"1995-11" 18.7477207183838
"1995-12" 18.7570972442627
"1996-1" 19.694616317749
"1996-2" 9.48953437805176
"1996-3" 1.16842234134674
"1996-4" 0.160802960395813
"1996-5" 0.1845543384552
"1996-6" 3.97494435310364
"1996-7" 8.25456142425537
"1996-8" 11.8907985687256
"1996-9" 14.4031686782837
"1996-10" 20.6545505523682
"1996-11" 20.6573257446289
"1996-12" 18.8286418914795
"1997-1" 24.3485317230225
"1997-2" 22.9837436676025
"1997-3" 22.4362983703613
"1997-4" 26.7923259735107
"1997-5" 11.3938627243042
"1997-6" 11.9745740890503
"1997-7" 8.92465114593506
"1997-8" 16.1186008453369
"1997-9" 13.1474990844727
"1997-10" 12.056921005249
"1997-11" 20.3982086181641
"1997-12" 20.0975322723389
"1998-1" 30.6446704864502
"1998-2" 3.92459011077881
"1998-3" 0.147304534912109
"1998-4" 0.15410840511322
"1998-5" 0.11594220250845
"1998-6" 0.0652878135442734
"1998-7" 6.58123445510864
"1998-8" 12.2491998672485
"1998-9" 19.7838687896729
"1998-10" 25.4858875274658
"1998-11" 35.4551048278809
"1998-12" 31.9701557159424
"1999-1" 27.4350814819336
"1999-2" 10.5978507995605
"1999-3" 0.391484916210175
"1999-4" 1.91145884990692
"1999-5" 0.370589226484299
"1999-6" 4.59710121154785
"1999-7" 11.9384899139404
"1999-8" 16.2035980224609
"1999-9" 19.5454692840576
"1999-10" 24.301685333252
"1999-11" 11.6605405807495
"1999-12" 8.17321109771729
"2000-1" 7.28065347671509
"2000-2" 2.99311900138855
"2000-3" 4.45164823532104
"2000-4" 2.2627420425415
"2000-5" 1.50939500331879
"2000-6" 1.86510002613068
"2000-7" 7.09172344207764
"2000-8" 9.22169876098633
"2000-9" 11.7138967514038
"2000-10" 17.1086616516113
"2000-11" 18.9316749572754
"2000-12" 19.1618785858154
"2001-1" 19.7479209899902
"2001-2" 21.1972751617432
"2001-3" 26.8404865264893
"2001-4" 15.1190710067749
"2001-5" 11.4109535217285
"2001-6" 3.48503470420837
"2001-7" 8.90657234191895
"2001-8" 12.092809677124
"2001-9" 15.5939989089966
"2001-10" 16.3358554840088
"2001-11" 15.8694019317627
"2001-12" 16.7649879455566
"2002-1" 28.2531433105469
"2002-2" 14.6149644851685
"2002-3" 12.5046358108521
"2002-4" 5.4523720741272
"2002-5" 3.15480351448059
"2002-6" 10.2499761581421
"2002-7" 14.3360061645508
"2002-8" 18.2250270843506
"2002-9" 23.2226600646973
"2002-10" 21.6504230499268
"2002-11" 32.3312759399414
"2002-12" 29.2211799621582
"2003-1" 22.8806972503662
"2003-2" 6.8525218963623
"2003-3" 24.812183380127
"2003-4" 13.1290531158447
"2003-5" 3.84586787223816
"2003-6" 3.27259182929993
"2003-7" 13.0146007537842
"2003-8" 20.2236423492432
"2003-9" 20.8995265960693
"2003-10" 32.6489028930664
"2003-11" 35.8855323791504
"2003-12" 33.0348968505859
"2004-1" 24.1797065734863
"2004-2" 35.9811668395996
"2004-3" 38.024097442627
"2004-4" 31.4873809814453
"2004-5" 3.64569115638733
"2004-6" 12.8418292999268
"2004-7" 21.1590766906738
"2004-8" 21.2850341796875
"2004-9" 32.8005065917969
"2004-10" 37.4445419311523
"2004-11" 38.0489845275879
"2004-12" 34.3368606567383
"2005-1" 43.216667175293
"2005-2" 35.7010269165039
"2005-3" 46.8221015930176
"2005-4" 0.13286355137825
"2005-5" 0.128843665122986
"2005-6" 0.0821231454610825
"2005-7" 10.2865400314331
"2005-8" 27.0226078033447
"2005-9" 27.1626224517822
"2005-10" 35.5557670593262
"2005-11" 45.6752815246582
"2005-12" 29.0108222961426
"2006-1" 23.0389442443848
"2006-2" 3.7996518611908
"2006-3" 0.128356695175171
"2006-4" 0.108483150601387
"2006-5" 0.431756585836411
"2006-6" 0.964688181877136
"2006-7" 6.656569480896
"2006-8" 16.3176307678223
"2006-9" 26.3300895690918
"2006-10" 30.3507862091064
"2006-11" 33.3252105712891
"2006-12" 13.1526536941528
"2007-1" 4.77200365066528
"2007-2" 13.9924602508545
"2007-3" 14.0076847076416
"2007-4" 1.34446513652802
"2007-5" 0.127381935715675
"2007-6" 4.03395748138428
"2007-7" 3.58265471458435
"2007-8" 9.65903472900391
"2007-9" 12.9869985580444
"2007-10" 17.701099395752
"2007-11" 16.6581134796143
"2007-12" 18.7787742614746
"2008-1" 17.6500186920166
"2008-2" 16.2664489746094
"2008-3" 4.28558015823364
"2008-4" 0.178117424249649
"2008-5" 0.13259544968605
"2008-6" 2.21320652961731
"2008-7" 6.31213140487671
"2008-8" 11.9467658996582
"2008-9" 18.5682601928711
"2008-10" 23.9626274108887
"2008-11" 24.7567577362061
"2008-12" 20.8432788848877
"2009-1" 15.7229309082031
"2009-2" 1.80734217166901
"2009-3" 3.56736826896667
"2009-4" 12.0027341842651
"2009-5" 3.66667890548706
"2009-6" 8.47488212585449
"2009-7" 10.2507638931274
"2009-8" 14.1296062469482
"2009-9" 20.5150241851807
"2009-10" 25.3083038330078
"2009-11" 30.5002746582031
"2009-12" 27.6528091430664
"2010-1" 31.4872455596924
"2010-2" 34.7664985656738
"2010-3" 37.2383460998535
"2010-4" 11.1116533279419
"2010-5" 6.16419124603271
"2010-6" 7.18678283691406
"2010-7" 13.8759336471558
"2010-8" 17.1987648010254
"2010-9" 20.0053176879883
"2010-10" 29.3725814819336
"2010-11" 16.2273578643799
"2010-12" 10.0456295013428
"2011-1" 9.33415126800537
"2011-2" 2.60279178619385
"2011-3" 0.136193484067917
"2011-4" 0.127884566783905
"2011-5" 0.128749057650566
"2011-6" 0.0653642117977142
"2011-7" 4.9354681968689
"2011-8" 10.533597946167
"2011-9" 16.9302825927734
"2011-10" 19.4749240875244
"2011-11" 28.5871295928955
"2011-12" 27.3559513092041
