"date" "vegc"
"1982-1" 2880.5556640625
"1983-1" 2706.68505859375
"1984-1" 2788.11767578125
"1985-1" 2932.57446289062
"1986-1" 2956.91748046875
"1987-1" 2891.71411132812
"1988-1" 2991.64379882812
"1989-1" 2991.51953125
"1990-1" 2906.8076171875
"1991-1" 2916.90087890625
"1992-1" 3006.04174804688
"1993-1" 3057.90893554688
"1994-1" 3106.79345703125
"1995-1" 3106.5625
"1996-1" 3063.06884765625
"1997-1" 2922.73779296875
"1998-1" 2829.45068359375
"1999-1" 2807.64599609375
"2000-1" 2816.41088867188
"2001-1" 2847.40258789062
"2002-1" 2852.16943359375
"2003-1" 2950.8271484375
"2004-1" 2971.15551757812
"2005-1" 2865.19848632812
"2006-1" 2824.32055664062
"2007-1" 2848.33422851562
"2008-1" 2950.28515625
"2009-1" 2979.91284179688
"2010-1" 3051.61303710938
"2011-1" 3127.89819335938
