"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.415278671464776 0.373009476656932 0 0 0 0 0 0 6.88705512672111e-05 0 0
"1983-1" 0.917999982833862 0.281520574371804 0.343588108611563 0 0 0 0 0 0 0.000152140178841319 0 0
"1984-1" 0.916999995708466 0.306905676955147 0.364657622657312 0 0 0 0 0 0 0.000127588670642098 0 0
"1985-1" 0.915000021457672 0.360977341057293 0.392291977813505 0 0 0 0 0 0 8.40085532091794e-05 0 0
"1986-1" 0.913999974727631 0.363807647957293 0.388057563244226 0 0 0 0 0 0 8.42075772379178e-05 0 0
"1987-1" 0.913999974727631 0.351451837060646 0.380647432590697 0 0 0 0 0 0 9.45748525161909e-05 0 0
"1988-1" 0.91100001335144 0.391501274214015 0.39364402704183 0 0 0 0 0 0 6.52864938129293e-05 0 0
"1989-1" 0.907000005245209 0.383201162974798 0.392107942971203 0 0 0 0 0 0 6.83397965281431e-05 0 0
"1990-1" 0.902999997138977 0.370091778148851 0.380664471075853 0 0 0 0 0 0 7.91254450635782e-05 0 0
"1991-1" 0.902999997138977 0.370399322736919 0.382918012925717 0 0 0 0 0 0 7.778826034429e-05 0 0
"1992-1" 0.902999997138977 0.388531778117844 0.400303781910026 0 0 0 0 0 0 5.92177965388204e-05 0 0
"1993-1" 0.898000001907349 0.395848339742777 0.410020601309 0 0 0 0 0 0 4.7704329793675e-05 0 0
"1994-1" 0.897000014781952 0.401734652642634 0.416391701884436 0 0 0 0 0 0 4.07833390590547e-05 0 0
"1995-1" 0.89300000667572 0.412569367453123 0.406580909967026 0 0 0 0 0 0 3.81720125676617e-05 0 0
"1996-1" 0.89300000667572 0.392095781515636 0.406504795431125 0 0 0 0 0 0 4.89205196700852e-05 0 0
"1997-1" 0.887000024318695 0.339909714302468 0.388637385205294 0 0 0 0 0 0 8.25023113857595e-05 0 0
"1998-1" 0.881999969482422 0.319567022710544 0.375625108715894 0 0 0 0 0 0 9.73916736319302e-05 0 0
"1999-1" 0.880999982357025 0.309835360521134 0.383507110008512 0 0 0 0 0 0 9.78662538883256e-05 0 0
"2000-1" 0.874000012874603 0.315145307355218 0.386256694105823 0 0 0 0 0 0 8.9971736991384e-05 0 0
"2001-1" 0.870999991893768 0.323333778680199 0.389306519193218 0 0 0 0 0 0 8.24972872031228e-05 0 0
"2002-1" 0.867999970912933 0.337505623951571 0.379866834904808 0 0 0 0 0 0 7.84530417780732e-05 0 0
"2003-1" 0.865000009536743 0.366878119132629 0.396161372111941 0 0 0 0 0 0 5.29410910910574e-05 0 0
"2004-1" 0.861999988555908 0.365248615124543 0.398558291985154 0 0 0 0 0 0 5.09685520737498e-05 0 0
"2005-1" 0.860000014305115 0.328599227172262 0.382426630659324 0 0 0 0 0 0 7.76306724399514e-05 0 0
"2006-1" 0.860000014305115 0.319970042663453 0.383498041452331 0 0 0 0 0 0 8.1631586411249e-05 0 0
"2007-1" 0.860000014305115 0.321585373267219 0.388726227789029 0 0 0 0 0 0 7.80356651986979e-05 0 0
"2008-1" 0.860000014305115 0.347579111874033 0.404606599981395 0 0 0 0 0 0 5.6054106448919e-05 0 0
"2009-1" 0.860000014305115 0.354088131714779 0.405619036149741 0 0 0 0 0 0 5.21056163351801e-05 0 0
"2010-1" 0.860000014305115 0.374756084953731 0.411043010038714 0 0 0 0 0 0 3.84296347900491e-05 0 0
"2011-1" 0.860000014305115 0.38686592566744 0.419203883229919 0 0 0 0 0 0 2.78443237305037e-05 0 0
