"date" "minterc"
"1982-1" 0.302838146686554
"1982-2" 0.161753758788109
"1982-3" 0.72088348865509
"1982-4" 0.0808028504252434
"1982-5" 4.54767274856567
"1982-6" 4.86979103088379
"1982-7" 4.97643661499023
"1982-8" 8.86134815216064
"1982-9" 10.5953569412231
"1982-10" 7.80440282821655
"1982-11" 1.38950836658478
"1982-12" 0
"1983-1" 0.0114701250568032
"1983-2" 0
"1983-3" 0
"1983-4" 0.00285766553133726
"1983-5" 2.91455888748169
"1983-6" 6.89233112335205
"1983-7" 5.95935201644897
"1983-8" 8.90937805175781
"1983-9" 9.03893756866455
"1983-10" 3.69513177871704
"1983-11" 0.726417899131775
"1983-12" 0
"1984-1" 0.00459404708817601
"1984-2" 0
"1984-3" 0.108291290700436
"1984-4" 0.414127141237259
"1984-5" 2.34294700622559
"1984-6" 4.17908906936646
"1984-7" 5.05393266677856
"1984-8" 3.93994641304016
"1984-9" 3.58099055290222
"1984-10" 0.877712607383728
"1984-11" 2.36924839019775
"1984-12" 0
"1985-1" 0.0444717556238174
"1985-2" 0
"1985-3" 0.425054043531418
"1985-4" 1.18439674377441
"1985-5" 3.44067716598511
"1985-6" 2.72166728973389
"1985-7" 6.25352144241333
"1985-8" 5.76432991027832
"1985-9" 5.15404176712036
"1985-10" 2.92881059646606
"1985-11" 1.45420718193054
"1985-12" 0.0156505983322859
"1986-1" 0.00830249860882759
"1986-2" 0.169365018606186
"1986-3" 0.747409343719482
"1986-4" 0.221624612808228
"1986-5" 1.43811726570129
"1986-6" 6.34745931625366
"1986-7" 7.55232572555542
"1986-8" 3.7066330909729
"1986-9" 9.50146293640137
"1986-10" 3.80631637573242
"1986-11" 0.235292091965675
"1986-12" 0.00824414752423763
"1987-1" 0.00808374490588903
"1987-2" 0
"1987-3" 0.188574552536011
"1987-4" 1.84105968475342
"1987-5" 2.56518983840942
"1987-6" 7.56276178359985
"1987-7" 4.88055372238159
"1987-8" 6.48599243164062
"1987-9" 7.66941261291504
"1987-10" 3.81724834442139
"1987-11" 0.0785190239548683
"1987-12" 0.0245342794805765
"1988-1" 0.143372103571892
"1988-2" 0.0162283480167389
"1988-3" 1.78264367580414
"1988-4" 1.15712261199951
"1988-5" 4.07293319702148
"1988-6" 4.51163816452026
"1988-7" 5.16734600067139
"1988-8" 6.87324094772339
"1988-9" 8.59429359436035
"1988-10" 3.09869408607483
"1988-11" 0.642260611057281
"1988-12" 0.214598178863525
"1989-1" 0.0125032113865018
"1989-2" 0
"1989-3" 0
"1989-4" 0.484655231237411
"1989-5" 5.26189088821411
"1989-6" 5.86653852462769
"1989-7" 7.52127027511597
"1989-8" 8.39437580108643
"1989-9" 9.97579002380371
"1989-10" 5.21025037765503
"1989-11" 0.711374223232269
"1989-12" 0
"1990-1" 0.251503199338913
"1990-2" 0
"1990-3" 0.0307354647666216
"1990-4" 0.445833474397659
"1990-5" 2.36661958694458
"1990-6" 6.1538233757019
"1990-7" 4.92274808883667
"1990-8" 8.94887256622314
"1990-9" 4.02108669281006
"1990-10" 4.63836097717285
"1990-11" 0.83892685174942
"1990-12" 0.175021588802338
"1991-1" 0.119432680308819
"1991-2" 0.0951777994632721
"1991-3" 0.179086282849312
"1991-4" 0.86415958404541
"1991-5" 3.07147169113159
"1991-6" 7.28953647613525
"1991-7" 6.44157886505127
"1991-8" 6.58742666244507
"1991-9" 5.55088186264038
"1991-10" 7.59053516387939
"1991-11" 0.654238343238831
"1991-12" 0.00915317889302969
"1992-1" 0.00686442386358976
"1992-2" 0
"1992-3" 0.0820878744125366
"1992-4" 2.16979813575745
"1992-5" 3.5743203163147
"1992-6" 6.05737352371216
"1992-7" 8.12285995483398
"1992-8" 8.58839988708496
"1992-9" 4.87650012969971
"1992-10" 7.50171852111816
"1992-11" 0.215882360935211
"1992-12" 0
"1993-1" 0
"1993-2" 0.0199206229299307
"1993-3" 0.156684577465057
"1993-4" 4.50796318054199
"1993-5" 5.78197956085205
"1993-6" 8.54642009735107
"1993-7" 8.29247856140137
"1993-8" 9.49037551879883
"1993-9" 6.41511011123657
"1993-10" 4.52810573577881
"1993-11" 1.95507836341858
"1993-12" 0.171723291277885
"1994-1" 0.0890258327126503
"1994-2" 0
"1994-3" 0.0445203557610512
"1994-4" 0.752814531326294
"1994-5" 5.41844749450684
"1994-6" 10.6471376419067
"1994-7" 7.99751663208008
"1994-8" 9.63231945037842
"1994-9" 5.39009141921997
"1994-10" 3.26434373855591
"1994-11" 4.53775358200073
"1994-12" 0.0256204772740602
"1995-1" 0.144539952278137
"1995-2" 0.199917986989021
"1995-3" 1.82107651233673
"1995-4" 2.03841876983643
"1995-5" 4.79962539672852
"1995-6" 3.41762328147888
"1995-7" 14.8689670562744
"1995-8" 5.60069704055786
"1995-9" 9.34223937988281
"1995-10" 5.87126302719116
"1995-11" 0
"1995-12" 0
"1996-1" 0.0320014655590057
"1996-2" 0
"1996-3" 0
"1996-4" 1.41204953193665
"1996-5" 6.06463241577148
"1996-6" 5.13165330886841
"1996-7" 10.4376497268677
"1996-8" 5.77486371994019
"1996-9" 9.0391092300415
"1996-10" 8.22208023071289
"1996-11" 1.07976615428925
"1996-12" 0.00878366641700268
"1997-1" 0.0790016278624535
"1997-2" 0.0753067135810852
"1997-3" 0.0707879438996315
"1997-4" 1.76146769523621
"1997-5" 1.77658843994141
"1997-6" 6.77501058578491
"1997-7" 8.08662033081055
"1997-8" 7.87573146820068
"1997-9" 6.99520778656006
"1997-10" 7.8302960395813
"1997-11" 0.919702291488647
"1997-12" 0
"1998-1" 0.0575811453163624
"1998-2" 0.0283830519765615
"1998-3" 0.118481673300266
"1998-4" 0.696179687976837
"1998-5" 2.33049273490906
"1998-6" 2.79257941246033
"1998-7" 8.38319396972656
"1998-8" 6.24373197555542
"1998-9" 7.30381441116333
"1998-10" 6.90341329574585
"1998-11" 0.621184587478638
"1998-12" 0
"1999-1" 0.020030727609992
"1999-2" 0
"1999-3" 0.0155303245410323
"1999-4" 0.0405513904988766
"1999-5" 2.45326733589172
"1999-6" 2.5908887386322
"1999-7" 4.3779616355896
"1999-8" 13.0599803924561
"1999-9" 6.71436023712158
"1999-10" 6.04172039031982
"1999-11" 2.96451616287231
"1999-12" 0.0188217852264643
"2000-1" 0.0417744554579258
"2000-2" 0
"2000-3" 0.0418896786868572
"2000-4" 0.397778153419495
"2000-5" 3.62900590896606
"2000-6" 6.29088020324707
"2000-7" 6.96430587768555
"2000-8" 6.65943908691406
"2000-9" 8.44404888153076
"2000-10" 8.32181930541992
"2000-11" 0.204756498336792
"2000-12" 0.0421252809464931
"2001-1" 0
"2001-2" 0.0689988359808922
"2001-3" 0.114745981991291
"2001-4" 1.19011545181274
"2001-5" 1.25378036499023
"2001-6" 5.88788414001465
"2001-7" 6.75357580184937
"2001-8" 6.33698797225952
"2001-9" 6.55967998504639
"2001-10" 4.27877712249756
"2001-11" 1.23924505710602
"2001-12" 0
"2002-1" 0.0554334595799446
"2002-2" 0.126513764262199
"2002-3" 0.53557962179184
"2002-4" 0.881150424480438
"2002-5" 1.28543102741241
"2002-6" 3.71180367469788
"2002-7" 5.7180814743042
"2002-8" 6.96990871429443
"2002-9" 6.87224102020264
"2002-10" 6.21299839019775
"2002-11" 2.82344150543213
"2002-12" 0.0878830552101135
"2003-1" 0
"2003-2" 0.086076058447361
"2003-3" 0.277329564094543
"2003-4" 2.95965147018433
"2003-5" 3.4878237247467
"2003-6" 7.18301916122437
"2003-7" 6.57860898971558
"2003-8" 11.398829460144
"2003-9" 7.11376190185547
"2003-10" 2.46684598922729
"2003-11" 2.1986243724823
"2003-12" 0.782106637954712
"2004-1" 0
"2004-2" 0.0476524718105793
"2004-3" 0.184163480997086
"2004-4" 3.60613560676575
"2004-5" 4.15515089035034
"2004-6" 4.68375396728516
"2004-7" 7.66752338409424
"2004-8" 10.7404584884644
"2004-9" 6.52851343154907
"2004-10" 8.44974422454834
"2004-11" 0.385382175445557
"2004-12" 0.334242880344391
"2005-1" 0.0607701167464256
"2005-2" 0
"2005-3" 0.322734028100967
"2005-4" 0.690684139728546
"2005-5" 1.57901465892792
"2005-6" 5.97312545776367
"2005-7" 7.4904637336731
"2005-8" 8.46846389770508
"2005-9" 10.150053024292
"2005-10" 3.98928070068359
"2005-11" 1.04646837711334
"2005-12" 0.0409549809992313
"2006-1" 0.0450377948582172
"2006-2" 0.0631929859519005
"2006-3" 0.266478359699249
"2006-4" 0.531447052955627
"2006-5" 4.45942258834839
"2006-6" 4.82352161407471
"2006-7" 10.0449552536011
"2006-8" 6.4931492805481
"2006-9" 7.67427015304565
"2006-10" 5.83922815322876
"2006-11" 0.725542664527893
"2006-12" 0
"2007-1" 0.0460315756499767
"2007-2" 0
"2007-3" 0.423060774803162
"2007-4" 1.04633677005768
"2007-5" 4.00744342803955
"2007-6" 3.4837806224823
"2007-7" 8.58234214782715
"2007-8" 7.17574977874756
"2007-9" 7.51998710632324
"2007-10" 3.37123775482178
"2007-11" 0.994241178035736
"2007-12" 0
"2008-1" 0
"2008-2" 0.0615146271884441
"2008-3" 0.562471151351929
"2008-4" 2.87127637863159
"2008-5" 5.4699444770813
"2008-6" 2.14492869377136
"2008-7" 10.1868705749512
"2008-8" 9.23569583892822
"2008-9" 6.25950860977173
"2008-10" 3.97281932830811
"2008-11" 0.570849120616913
"2008-12" 0
"2009-1" 0.0552774481475353
"2009-2" 0.0198340564966202
"2009-3" 0.537481367588043
"2009-4" 1.32852816581726
"2009-5" 3.67956781387329
"2009-6" 5.76113700866699
"2009-7" 3.52650499343872
"2009-8" 10.8690013885498
"2009-9" 9.31320095062256
"2009-10" 5.35477924346924
"2009-11" 0.281239479780197
"2009-12" 0.594547629356384
"2010-1" 0.373090654611588
"2010-2" 0.084321416914463
"2010-3" 1.00882160663605
"2010-4" 0.946727931499481
"2010-5" 4.91765785217285
"2010-6" 2.65858840942383
"2010-7" 11.3150129318237
"2010-8" 4.76618337631226
"2010-9" 8.61625003814697
"2010-10" 5.17110395431519
"2010-11" 1.33496952056885
"2010-12" 0.441792815923691
"2011-1" 0.0891311019659042
"2011-2" 0
"2011-3" 0.370560735464096
"2011-4" 1.80680680274963
"2011-5" 6.05402326583862
"2011-6" 6.65814542770386
"2011-7" 8.07314872741699
"2011-8" 9.882887840271
"2011-9" 7.47615671157837
"2011-10" 6.53438091278076
"2011-11" 0.648193597793579
"2011-12" 0.010114730335772
