"date" "mrh"
"1982-1" 9.1619119644165
"1982-2" 7.87228202819824
"1982-3" 8.67992210388184
"1982-4" 8.42420864105225
"1982-5" 8.73359298706055
"1982-6" 8.47900485992432
"1982-7" 8.79038047790527
"1982-8" 8.81710815429688
"1982-9" 8.55930614471436
"1982-10" 8.87146377563477
"1982-11" 8.61038970947266
"1982-12" 8.66247653961182
"1983-1" 9.98822784423828
"1983-2" 8.55798625946045
"1983-3" 9.40794658660889
"1983-4" 9.10267734527588
"1983-5" 9.40882205963135
"1983-6" 9.1080379486084
"1983-7" 9.41574096679688
"1983-8" 9.41809368133545
"1983-9" 9.11820316314697
"1983-10" 9.42610263824463
"1983-11" 9.12547397613525
"1983-12" 9.16994762420654
"1984-1" 10.0117282867432
"1984-2" 8.51921081542969
"1984-3" 9.2952184677124
"1984-4" 8.92655849456787
"1984-5" 9.15911674499512
"1984-6" 8.8023853302002
"1984-7" 9.0352668762207
"1984-8" 8.97418022155762
"1984-9" 8.62896156311035
"1984-10" 8.86038684844971
"1984-11" 8.52117347717285
"1984-12" 8.5222864151001
"1985-1" 8.36828327178955
"1985-2" 7.17912817001343
"1985-3" 7.87386465072632
"1985-4" 7.59600400924683
"1985-5" 7.82823133468628
"1985-6" 7.55597925186157
"1985-7" 7.78903532028198
"1985-8" 7.76925086975098
"1985-9" 7.50132179260254
"1985-10" 7.73388576507568
"1985-11" 7.46769285202026
"1985-12" 7.49946451187134
"1986-1" 7.64199066162109
"1986-2" 6.66195440292358
"1986-3" 7.35317659378052
"1986-4" 7.12920951843262
"1986-5" 7.38259887695312
"1986-6" 7.15939331054688
"1986-7" 7.41390323638916
"1986-8" 7.42831802368164
"1986-9" 7.20335483551025
"1986-10" 7.45822286605835
"1986-11" 7.23138475418091
"1986-12" 7.30871057510376
"1987-1" 7.35361480712891
"1987-2" 6.40930271148682
"1987-3" 7.09609270095825
"1987-4" 6.90205764770508
"1987-5" 7.16966009140015
"1987-6" 6.97390842437744
"1987-7" 7.24308395385742
"1987-8" 7.27791595458984
"1987-9" 7.07703256607056
"1987-10" 7.34707832336426
"1987-11" 7.14216041564941
"1987-12" 7.22509622573853
"1988-1" 8.59881114959717
"1988-2" 7.29696941375732
"1988-3" 8.01521778106689
"1988-4" 7.75898694992065
"1988-5" 8.02427864074707
"1988-6" 7.77184295654297
"1988-7" 8.03879737854004
"1988-8" 8.0451717376709
"1988-9" 7.79299306869507
"1988-10" 8.06014633178711
"1988-11" 7.80688571929932
"1988-12" 7.81508350372314
"1989-1" 8.13640403747559
"1989-2" 7.13976716995239
"1989-3" 7.89641427993774
"1989-4" 7.66351985931396
"1989-5" 7.94314289093018
"1989-6" 7.70983028411865
"1989-7" 7.99078941345215
"1989-8" 8.01302242279053
"1989-9" 7.7767014503479
"1989-10" 8.05825996398926
"1989-11" 7.81920385360718
"1989-12" 7.93957376480103
"1990-1" 9.31749439239502
"1990-2" 7.86794662475586
"1990-3" 8.63876438140869
"1990-4" 8.36377048492432
"1990-5" 8.65133953094482
"1990-6" 8.3807201385498
"1990-7" 8.67003345489502
"1990-8" 8.67825889587402
"1990-9" 8.40759658813477
"1990-10" 8.6972017288208
"1990-11" 8.42522144317627
"1990-12" 8.41965389251709
"1991-1" 9.4833927154541
"1991-2" 8.05207061767578
"1991-3" 8.83086776733398
"1991-4" 8.53477096557617
"1991-5" 8.81293964385986
"1991-6" 8.5229377746582
"1991-7" 8.80243587493896
"1991-8" 8.79637432098389
"1991-9" 8.50847721099854
"1991-10" 8.78790855407715
"1991-11" 8.50018692016602
"1991-12" 8.50588321685791
"1992-1" 9.16350364685059
"1992-2" 7.82759618759155
"1992-3" 8.59342384338379
"1992-4" 8.30777740478516
"1992-5" 8.58045768737793
"1992-6" 8.29980373382568
"1992-7" 8.5739221572876
"1992-8" 8.56994438171387
"1992-9" 8.29123878479004
"1992-10" 8.56532859802246
"1992-11" 8.28659915924072
"1992-12" 8.31308269500732
"1993-1" 8.58166408538818
"1993-2" 7.50241851806641
"1993-3" 8.27991390228271
"1993-4" 8.02237510681152
"1993-5" 8.30183219909668
"1993-6" 8.04550361633301
"1993-7" 8.32619857788086
"1993-8" 8.33709144592285
"1993-9" 8.0797643661499
"1993-10" 8.36078548431396
"1993-11" 8.10189151763916
"1993-12" 8.21175956726074
"1994-1" 8.36339950561523
"1994-2" 7.33416604995728
"1994-3" 8.10962867736816
"1994-4" 7.87294626235962
"1994-5" 8.16288757324219
"1994-6" 7.92585039138794
"1994-7" 8.21716022491455
"1994-8" 8.24241733551025
"1994-9" 8.00161266326904
"1994-10" 8.29360866546631
"1994-11" 8.04971694946289
"1994-12" 8.17253112792969
"1995-1" 8.51399326324463
"1995-2" 7.39913749694824
"1995-3" 8.17992401123047
"1995-4" 7.94431686401367
"1995-5" 8.24068737030029
"1995-6" 8.00477695465088
