"date" "mswc1"
"1982-1" 0.363167852163315
"1982-2" 0.424551010131836
"1982-3" 0.419391751289368
"1982-4" 0.382585793733597
"1982-5" 0.526155114173889
"1982-6" 0.605558335781097
"1982-7" 0.538118779659271
"1982-8" 0.651050865650177
"1982-9" 0.668749809265137
"1982-10" 0.584146916866302
"1982-11" 0.469869464635849
"1982-12" 0.358019351959229
"1983-1" 0.35628417134285
"1983-2" 0.356781840324402
"1983-3" 0.354824870824814
"1983-4" 0.354975521564484
"1983-5" 0.524460792541504
"1983-6" 0.538538873195648
"1983-7" 0.637525320053101
"1983-8" 0.655305802822113
"1983-9" 0.665765047073364
"1983-10" 0.585475623607635
"1983-11" 0.450069785118103
"1983-12" 0.363457411527634
"1984-1" 0.359622359275818
"1984-2" 0.356217324733734
"1984-3" 0.398734509944916
"1984-4" 0.460715889930725
"1984-5" 0.527832627296448
"1984-6" 0.619752109050751
"1984-7" 0.63800060749054
"1984-8" 0.635421693325043
"1984-9" 0.637630045413971
"1984-10" 0.532124280929565
"1984-11" 0.524686574935913
"1984-12" 0.37049612402916
"1985-1" 0.370545417070389
"1985-2" 0.36848247051239
"1985-3" 0.430150717496872
"1985-4" 0.453335464000702
"1985-5" 0.556165277957916
"1985-6" 0.579485177993774
"1985-7" 0.644498586654663
"1985-8" 0.646209299564362
"1985-9" 0.645879328250885
"1985-10" 0.564458549022675
"1985-11" 0.49287885427475
"1985-12" 0.431513965129852
"1986-1" 0.362500071525574
"1986-2" 0.407099604606628
"1986-3" 0.447731703519821
"1986-4" 0.419037044048309
"1986-5" 0.484646111726761
"1986-6" 0.627076327800751
"1986-7" 0.608159840106964
"1986-8" 0.624418556690216
"1986-9" 0.659575700759888
"1986-10" 0.607340395450592
"1986-11" 0.434645593166351
"1986-12" 0.36448734998703
"1987-1" 0.359361708164215
"1987-2" 0.356875211000443
"1987-3" 0.394062221050262
"1987-4" 0.519221901893616
"1987-5" 0.521722614765167
"1987-6" 0.628998100757599
"1987-7" 0.625349700450897
"1987-8" 0.631476759910583
"1987-9" 0.658499538898468
"1987-10" 0.606435537338257
"1987-11" 0.416102349758148
"1987-12" 0.363506227731705
"1988-1" 0.402551978826523
"1988-2" 0.368839114904404
"1988-3" 0.478322923183441
"1988-4" 0.469454228878021
"1988-5" 0.525995492935181
"1988-6" 0.588808834552765
"1988-7" 0.628022015094757
"1988-8" 0.642630159854889
"1988-9" 0.656439542770386
"1988-10" 0.60229229927063
"1988-11" 0.441487908363342
"1988-12" 0.409422874450684
"1989-1" 0.370036840438843
"1989-2" 0.358038038015366
"1989-3" 0.356350690126419
"1989-4" 0.423397421836853
"1989-5" 0.539818167686462
"1989-6" 0.567281305789948
"1989-7" 0.643929839134216
"1989-8" 0.637948274612427
"1989-9" 0.669183552265167
