"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.673508305478208 0.000110583920002325 0 0 0 0 0 0 0.000127465333968291 0 0
"1983-1" 0.917999982833862 0.461943550531657 0.000138851800810847 0 0 0 0 0 0 0.000233812341692778 0 0
"1984-1" 0.916999995708466 0.522545585988244 0.0001649640175739 0 0 0 0 0 0 0.000202468228539294 0 0
"1985-1" 0.915000021457672 0.626392158356271 0.000193126671747181 0 0 0 0 0 0 0.000148404347043247 0 0
"1986-1" 0.913999974727631 0.631227484415575 0.000182889781666579 0 0 0 0 0 0 0.000145400707256662 0 0
"1987-1" 0.913999974727631 0.607186494727685 0.000152298440409004 0 0 0 0 0 0 0.000157772426874936 0 0
"1988-1" 0.91100001335144 0.67040668790591 0.000157144363929784 0 0 0 0 0 0 0.000123810696513023 0 0
"1989-1" 0.907000005245209 0.635405142703593 0.000162861379688871 0 0 0 0 0 0 0.00013976329776841 0 0
"1990-1" 0.902999997138977 0.614911398787122 0.000137281788034451 0 0 0 0 0 0 0.000148278064876151 0 0
"1991-1" 0.902999997138977 0.605855034160321 0.000152445509925141 0 0 0 0 0 0 0.000152935488392566 0 0
"1992-1" 0.902999997138977 0.641620144599315 0.000186512574282694 0 0 0 0 0 0 0.000134567406140573 0 0
"1993-1" 0.898000001907349 0.666126401408746 0.000208690504026315 0 0 0 0 0 0 0.000119381698334836 0 0
"1994-1" 0.897000014781952 0.67416967698291 0.000245950661869238 0 0 0 0 0 0 0.000114699607393291 0 0
"1995-1" 0.89300000667572 0.694077913943005 0.00022846381016085 0 0 0 0 0 0 0.000102391605543389 0 0
"1996-1" 0.89300000667572 0.661456927118294 0.000222770943749374 0 0 0 0 0 0 0.000119228662810203 0 0
"1997-1" 0.887000024318695 0.585669159555113 0.000197651570697619 0 0 0 0 0 0 0.000155038846047008 0 0
"1998-1" 0.881999969482422 0.553475060982009 0.000201157244558325 0 0 0 0 0 0 0.000168985832514568 0 0
"1999-1" 0.880999982357025 0.559503928245118 0.000218155307517426 0 0 0 0 0 0 0.000165363814848087 0 0
"2000-1" 0.874000012874603 0.565351848466445 0.000226561122593472 0 0 0 0 0 0 0.000158764163362712 0 0
"2001-1" 0.870999991893768 0.58074159284363 0.000249707383311723 0 0 0 0 0 0 0.000149319294308974 0 0
"2002-1" 0.867999970912933 0.606960864231546 0.00022656825985547 0 0 0 0 0 0 0.000134340666040044 0 0
"2003-1" 0.865000009536743 0.650673533699262 0.00022601464313976 0 0 0 0 0 0 0.000110334536782379 0 0
"2004-1" 0.861999988555908 0.643439024012196 0.000216849464081473 0 0 0 0 0 0 0.000112518623432631 0 0
"2005-1" 0.860000014305115 0.569615267453337 0.000218624330735516 0 0 0 0 0 0 0.000149364793480117 0 0
"2006-1" 0.860000014305115 0.574479020853026 0.000257379765596168 0 0 0 0 0 0 0.000146862902734931 0 0
"2007-1" 0.860000014305115 0.579682217941986 0.000245727077139355 0 0 0 0 0 0 0.000144192439690553 0 0
"2008-1" 0.860000014305115 0.627847647381621 0.000277882086777224 0 0 0 0 0 0 0.000119460105147318 0 0
"2009-1" 0.860000014305115 0.645223196748631 0.000258977785939783 0 0 0 0 0 0 0.000110526223817421 0 0
"2010-1" 0.860000014305115 0.682762019070282 0.000274818300882711 0 0 0 0 0 0 9.11806252294018e-05 0 0
"2011-1" 0.860000014305115 0.7021920690513 0.000355089926828697 0 0 0 0 0 0 8.11104452108687e-05 0 0
