"date" "vegc"
"1982-1" 3701.11669921875
"1983-1" 3511.16870117188
"1984-1" 3610.34936523438
"1985-1" 3750.25
"1986-1" 3769.34326171875
"1987-1" 3800.48217773438
"1988-1" 3900.39379882812
"1989-1" 3853.09619140625
"1990-1" 3795.21435546875
"1991-1" 3827.53857421875
"1992-1" 3923.55078125
"1993-1" 4002.72729492188
"1994-1" 4063.80297851562
"1995-1" 4063.76733398438
"1996-1" 3979.4111328125
"1997-1" 3841.97192382812
"1998-1" 3738.13916015625
"1999-1" 3769.421875
"2000-1" 3777.7724609375
"2001-1" 3798.81079101562
"2002-1" 3785.01098632812
"2003-1" 3870.78955078125
"2004-1" 3889.49389648438
"2005-1" 3772.00610351562
"2006-1" 3768.05908203125
"2007-1" 3782.11694335938
"2008-1" 3888.69873046875
"2009-1" 3903.63500976562
"2010-1" 3961.37939453125
"2011-1" 4034.56884765625
