"date" "mevap"
"1982-1" 0.307041466236115
"1982-2" 5.29538154602051
"1982-3" 9.4998836517334
"1982-4" 2.21945428848267
"1982-5" 24.8839836120605
"1982-6" 15.2744722366333
"1982-7" 12.8483829498291
"1982-8" 23.8627338409424
"1982-9" 22.6358909606934
"1982-10" 16.2013816833496
"1982-11" 9.11376857757568
"1982-12" 0.870699286460876
"1983-1" 0.300632625818253
"1983-2" 0.249044880270958
"1983-3" 0.148970544338226
"1983-4" 0.0930164530873299
"1983-5" 20.620569229126
"1983-6" 11.9596004486084
"1983-7" 21.7298469543457
"1983-8" 24.3413543701172
"1983-9" 26.9199295043945
"1983-10" 19.8107280731201
"1983-11" 5.64705801010132
"1983-12" 0.879196226596832
"1984-1" 0.392832607030869
"1984-2" 0.200891077518463
"1984-3" 4.17312908172607
"1984-4" 15.0431871414185
"1984-5" 23.1376972198486
"1984-6" 43.7085876464844
"1984-7" 44.708797454834
"1984-8" 47.0208778381348
"1984-9" 47.1820487976074
"1984-10" 16.4393711090088
"1984-11" 26.0826816558838
"1984-12" 1.72631788253784
"1985-1" 1.37210643291473
"1985-2" 1.04384791851044
"1985-3" 16.6895046234131
"1985-4" 20.8100109100342
"1985-5" 21.7418060302734
"1985-6" 28.7700023651123
"1985-7" 37.6344375610352
"1985-8" 43.2063369750977
"1985-9" 41.2445945739746
"1985-10" 26.981372833252
"1985-11" 15.9966402053833
"1985-12" 5.58469772338867
"1986-1" 0.646342396736145
"1986-2" 3.6994161605835
"1986-3" 6.4830322265625
"1986-4" 5.85993385314941
"1986-5" 13.3399887084961
"1986-6" 26.9356956481934
"1986-7" 25.8908023834229
"1986-8" 28.9483184814453
"1986-9" 32.8829574584961
"1986-10" 25.6886501312256
"1986-11" 5.0192551612854
"1986-12" 0.85524708032608
"1987-1" 0.372948288917542
"1987-2" 0.200126945972443
"1987-3" 3.79604363441467
"1987-4" 18.1969871520996
"1987-5" 13.2852306365967
"1987-6" 33.3704605102539
"1987-7" 29.0721473693848
"1987-8" 30.1968936920166
"1987-9" 33.8583946228027
"1987-10" 26.4670753479004
"1987-11" 4.83853530883789
"1987-12" 0.979578971862793
"1988-1" 3.69331216812134
"1988-2" 0.82973724603653
"1988-3" 19.6630592346191
"1988-4" 9.48653316497803
"1988-5" 22.6090202331543
"1988-6" 21.0960330963135
"1988-7" 32.5861549377441
"1988-8" 33.1586151123047
"1988-9" 34.1880340576172
"1988-10" 28.8703441619873
"1988-11" 5.60769271850586
"1988-12" 4.55566787719727
"1989-1" 0.965149879455566
"1989-2" 0.255609482526779
"1989-3" 0.141961574554443
"1989-4" 5.94951152801514
"1989-5" 19.1381282806396
"1989-6" 15.2884922027588
"1989-7" 25.2430686950684
"1989-8" 24.3159637451172
"1989-9" 29.4982471466064
"1989-10" 26.4379749298096
"1989-11" 9.65970325469971
"1989-12" 0.907469749450684
"1990-1" 3.14946103096008
"1990-2" 0.860683858394623
"1990-3" 0.717791080474854
"1990-4" 9.00636863708496
"1990-5" 13.6550273895264
"1990-6" 19.8565711975098
"1990-7" 20.4595642089844
"1990-8" 26.9100894927979
"1990-9" 23.2410449981689
"1990-10" 18.1122074127197
"1990-11" 12.3331098556519
"1990-12" 3.79658460617065
"1991-1" 0.906958043575287
"1991-2" 4.1934642791748
"1991-3" 3.89537787437439
"1991-4" 9.6562385559082
"1991-5" 16.4751815795898
"1991-6" 19.8061962127686
"1991-7" 25.6668472290039
"1991-8" 27.803581237793
"1991-9" 31.2239074707031
"1991-10" 27.3592700958252
"1991-11" 10.8690519332886
"1991-12" 1.02327442169189
"1992-1" 0.547152936458588
"1992-2" 0.214326560497284
"1992-3" 1.54076313972473
"1992-4" 27.288423538208
"1992-5" 16.287841796875
"1992-6" 26.8579387664795
"1992-7" 28.4974117279053
"1992-8" 27.8055744171143
"1992-9" 28.4428520202637
"1992-10" 28.4031009674072
"1992-11" 9.0058422088623
"1992-12" 1.03070151805878
"1993-1" 0.362671732902527
"1993-2" 0.28647455573082
"1993-3" 2.88429641723633
"1993-4" 24.0550575256348
"1993-5" 15.8321857452393
"1993-6" 28.7819232940674
"1993-7" 22.5672168731689
"1993-8" 26.569637298584
"1993-9" 28.7136707305908
"1993-10" 18.714635848999
"1993-11" 9.27205848693848
"1993-12" 3.25289964675903
"1994-1" 2.39056468009949
"1994-2" 0.818368792533875
"1994-3" 0.824750483036041
"1994-4" 11.9372892379761
"1994-5" 14.2519588470459
"1994-6" 20.8698635101318
"1994-7" 20.4708023071289
"1994-8" 18.8468570709229
"1994-9" 23.9645538330078
"1994-10" 15.4530467987061
"1994-11" 10.6648178100586
"1994-12" 1.66824734210968
"1995-1" 2.60621070861816
"1995-2" 3.82700133323669
"1995-3" 17.495210647583
"1995-4" 10.0618524551392
"1995-5" 17.6192321777344
"1995-6" 11.9593410491943
"1995-7" 18.6793479919434
"1995-8" 17.8511905670166
"1995-9" 22.5797424316406
"1995-10" 12.9123573303223
"1995-11" 6.62449407577515
"1995-12" 1.01719605922699
"1996-1" 0.762599885463715
"1996-2" 0.300342291593552
"1996-3" 0.199483036994934
"1996-4" 17.8979740142822
"1996-5" 13.88538646698
"1996-6" 14.9526491165161
"1996-7" 18.9918098449707
"1996-8" 17.8141326904297
"1996-9" 20.3112945556641
"1996-10" 16.4243011474609
"1996-11" 8.11981964111328
"1996-12" 1.12273752689362
"1997-1" 1.46978914737701
"1997-2" 1.49829864501953
"1997-3" 1.00692987442017
"1997-4" 19.2843837738037
"1997-5" 5.51938772201538
"1997-6" 22.2546768188477
"1997-7" 20.5726184844971
"1997-8" 25.144458770752
"1997-9" 24.9038028717041
"1997-10" 21.6430816650391
"1997-11" 10.6695108413696
"1997-12" 1.18041586875916
"1998-1" 1.64694583415985
"1998-2" 1.1638206243515
"1998-3" 2.56389927864075
"1998-4" 8.33190441131592
"1998-5" 15.9363527297974
"1998-6" 13.8193006515503
"1998-7" 24.1523780822754
"1998-8" 30.2224979400635
"1998-9" 33.6456413269043
"1998-10" 28.7749290466309
"1998-11" 8.6120023727417
"1998-12" 1.22290098667145
"1999-1" 0.745009779930115
"1999-2" 0.387174606323242
"1999-3" 0.381829887628555
"1999-4" 1.38010108470917
"1999-5" 18.2257785797119
"1999-6" 13.554271697998
"1999-7" 26.7581882476807
"1999-8" 36.9165649414062
"1999-9" 38.0250778198242
"1999-10" 23.823787689209
"1999-11" 12.7913122177124
"1999-12" 2.00642871856689
"2000-1" 1.53753936290741
"2000-2" 0.716420114040375
"2000-3" 1.5547593832016
"2000-4" 8.65080165863037
"2000-5" 28.9990711212158
"2000-6" 19.9016990661621
"2000-7" 33.6622848510742
"2000-8" 36.0249977111816
"2000-9" 39.1645278930664
"2000-10" 36.8826217651367
"2000-11" 7.45930099487305
"2000-12" 1.7931764125824
"2001-1" 0.582851231098175
"2001-2" 2.10494542121887
"2001-3" 3.52904367446899
"2001-4" 13.0839967727661
"2001-5" 11.1417169570923
"2001-6" 37.1579513549805
"2001-7" 27.7939624786377
"2001-8" 33.8222007751465
"2001-9" 38.272159576416
"2001-10" 29.5700626373291
"2001-11" 14.8337516784668
"2001-12" 1.78862059116364
"2002-1" 1.7498836517334
"2002-2" 3.9288227558136
"2002-3" 7.69399881362915
"2002-4" 11.6172800064087
"2002-5" 21.4906730651855
"2002-6" 19.5287418365479
"2002-7" 29.7255172729492
"2002-8" 33.727653503418
"2002-9" 37.2419395446777
"2002-10" 31.7276458740234
"2002-11" 14.1572418212891
"2002-12" 1.96907842159271
"2003-1" 1.12693440914154
"2003-2" 1.93863654136658
"2003-3" 6.33609390258789
"2003-4" 18.6221218109131
"2003-5" 18.2412853240967
"2003-6" 16.6945514678955
"2003-7" 28.5832710266113
"2003-8" 32.815559387207
"2003-9" 34.570556640625
"2003-10" 22.1912899017334
"2003-11" 15.0483407974243
"2003-12" 9.27987480163574
"2004-1" 0.835008144378662
"2004-2" 0.999203443527222
"2004-3" 2.06560397148132
"2004-4" 20.5783500671387
"2004-5" 24.5866565704346
"2004-6" 12.3250455856323
"2004-7" 21.8906059265137
"2004-8" 25.590446472168
"2004-9" 26.8518123626709
"2004-10" 26.01611328125
"2004-11" 7.15085554122925
"2004-12" 3.92874336242676
"2005-1" 1.58394992351532
"2005-2" 0.625656723976135
"2005-3" 4.92106580734253
"2005-4" 12.490535736084
"2005-5" 12.3176403045654
"2005-6" 22.9372081756592
"2005-7" 21.0222969055176
"2005-8" 25.1545372009277
"2005-9" 28.8164234161377
"2005-10" 23.6148586273193
"2005-11" 9.59174537658691
"2005-12" 1.87559628486633
"2006-1" 1.70787811279297
"2006-2" 1.89764535427094
"2006-3" 7.87510585784912
"2006-4" 9.48195838928223
"2006-5" 20.6560382843018
"2006-6" 25.3114566802979
"2006-7" 31.0111846923828
"2006-8" 31.3175163269043
"2006-9" 36.5706901550293
"2006-10" 32.911548614502
"2006-11" 12.9504632949829
"2006-12" 1.73173332214355
"2007-1" 1.39692068099976
"2007-2" 0.841356813907623
"2007-3" 2.54612922668457
"2007-4" 24.2174911499023
"2007-5" 34.7104339599609
"2007-6" 21.4979114532471
"2007-7" 20.6251411437988
"2007-8" 31.978967666626
"2007-9" 36.6340522766113
"2007-10" 31.6562519073486
"2007-11" 11.5849504470825
"2007-12" 1.2555844783783
"2008-1" 0.43094277381897
"2008-2" 0.7880739569664
