"date" "mfirec"
"1982-1" 87.873664855957
"1982-2" 13.6360740661621
"1982-3" 1.17855060100555
"1982-4" 0
"1982-5" 0.284502625465393
"1982-6" 0
"1982-7" 0
"1982-8" 0
"1982-9" 0
"1982-10" 0
"1982-11" 0.05959128215909
"1982-12" 45.2530212402344
"1983-1" 72.2463684082031
"1983-2" 11.3722229003906
"1983-3" 0.971390783786774
"1983-4" 0
"1983-5" 0.219047173857689
"1983-6" 0
"1983-7" 0
"1983-8" 0
"1983-9" 0
"1983-10" 0
"1983-11" 0.0572719238698483
"1983-12" 38.5381355285645
"1984-1" 70.5516891479492
"1984-2" 11.0368146896362
"1984-3" 0.935082197189331
"1984-4" 0
"1984-5" 0.207349881529808
"1984-6" 0
"1984-7" 0
"1984-8" 0
"1984-9" 0
"1984-10" 0
"1984-11" 0.0519257932901382
"1984-12" 34.7128639221191
"1985-1" 59.7467041015625
"1985-2" 8.7534065246582
"1985-3" 0.732596635818481
"1985-4" 0
"1985-5" 0.190805613994598
"1985-6" 0
"1985-7" 0
"1985-8" 0
"1985-9" 0
"1985-10" 0
"1985-11" 0.0356168933212757
"1985-12" 30.8139972686768
"1986-1" 40.6365165710449
"1986-2" 6.23105764389038
"1986-3" 0.534674227237701
"1986-4" 0
"1986-5" 0.135334804654121
"1986-6" 0
"1986-7" 0
"1986-8" 0
"1986-9" 0
"1986-10" 0
"1986-11" 0.0328644402325153
"1986-12" 26.4532203674316
"1987-1" 45.7926445007324
"1987-2" 6.8005542755127
"1987-3" 0.581241428852081
"1987-4" 0
"1987-5" 0.157538130879402
"1987-6" 0
"1987-7" 0
"1987-8" 0
"1987-9" 0
"1987-10" 0
"1987-11" 0.0320338383316994
"1987-12" 27.9875221252441
"1988-1" 47.9924926757812
"1988-2" 7.10266590118408
"1988-3" 0.6308953166008
"1988-4" 0
"1988-5" 0.163485035300255
"1988-6" 0
"1988-7" 0
"1988-8" 0
"1988-9" 0
"1988-10" 0
"1988-11" 0.0329515524208546
"1988-12" 28.4307098388672
"1989-1" 29.3828315734863
"1989-2" 4.87546968460083
"1989-3" 0.42374712228775
"1989-4" 0
"1989-5" 0.121601760387421
"1989-6" 0
"1989-7" 0
"1989-8" 0
"1989-9" 0
"1989-10" 0
"1989-11" 0.0357977040112019
"1989-12" 21.5579719543457
"1990-1" 62.9753036499023
"1990-2" 9.24623203277588
"1990-3" 0.787232458591461
"1990-4" 0
