"date" "vegc"
"1982-1" 2908.40283203125
"1983-1" 2705.56030273438
"1984-1" 2792.3583984375
"1985-1" 2955.98608398438
"1986-1" 2998.61865234375
"1987-1" 2919.69189453125
"1988-1" 3032.47875976562
"1989-1" 2947.51000976562
"1990-1" 2862.0390625
"1991-1" 2816.78784179688
"1992-1" 2894.56225585938
"1993-1" 2952.9873046875
"1994-1" 2989.51293945312
"1995-1" 3029.3115234375
"1996-1" 2951.14453125
"1997-1" 2804.68701171875
"1998-1" 2709.71166992188
"1999-1" 2723.24584960938
"2000-1" 2724.54077148438
"2001-1" 2759.90380859375
"2002-1" 2814.22192382812
"2003-1" 2900.07202148438
"2004-1" 2891.9248046875
"2005-1" 2773.92041015625
"2006-1" 2779.4423828125
"2007-1" 2795.20874023438
"2008-1" 2896.02856445312
"2009-1" 2945.07592773438
"2010-1" 3036.3125
"2011-1" 3108.21020507812
