"date" "mrh"
"1982-1" 9.12080669403076
"1982-2" 7.83897113800049
"1982-3" 8.64411735534668
"1982-4" 8.3901481628418
"1982-5" 8.69895935058594
"1982-6" 8.44601917266846
"1982-7" 8.75682163238525
"1982-8" 8.78407382965088
"1982-9" 8.52782154083252
"1982-10" 8.83941650390625
"1982-11" 8.57983875274658
"1982-12" 8.63272190093994
"1983-1" 9.94519519805908
"1983-2" 8.52272796630859
"1983-3" 9.36967182159424
"1983-4" 9.06589698791504
"1983-5" 9.37104415893555
"1983-6" 9.07169342041016
"1983-7" 9.37839317321777
"1983-8" 9.38095664978027
"1983-9" 9.08245468139648
"1983-10" 9.38935375213623
"1983-11" 9.09009170532227
"1983-12" 9.13515758514404
"1984-1" 9.96982765197754
"1984-2" 8.48546409606934
"1984-3" 9.25940704345703
"1984-4" 8.89296436309814
"1984-5" 9.12544536590576
"1984-6" 8.77078437805176
"1984-7" 9.00359725952148
"1984-8" 8.94348430633545
"1984-9" 8.60016345977783
"1984-10" 8.83154296875
"1984-11" 8.49412536621094
"1984-12" 8.49631404876709
"1985-1" 8.34398555755615
"1985-2" 7.15935373306274
"1985-3" 7.8528847694397
"1985-4" 7.57637929916382
"1985-5" 7.80862474441528
"1985-6" 7.53763914108276
"1985-7" 7.7707200050354
"1985-8" 7.75156354904175
"1985-9" 7.48479175567627
"1985-10" 7.71739625930786
"1985-11" 7.45229434967041
"1985-12" 7.48453140258789
"1986-1" 7.62659645080566
"1986-2" 6.64902305603027
"1986-3" 7.33937215805054
"1986-4" 7.11626958847046
"1986-5" 7.36964511871338
"1986-6" 7.14725255966187
"1986-7" 7.40175485610962
"1986-8" 7.41656160354614
"1986-9" 7.19234371185303
"1986-10" 7.44721364974976
"1986-11" 7.22107982635498
"1986-12" 7.29854011535645
"1987-1" 7.34344387054443
"1987-2" 6.40059328079224
"1987-3" 7.08672332763672
"1987-4" 6.89322137832642
"1987-5" 7.1607608795166
"1987-6" 6.96551513671875
"1987-7" 7.2346305847168
"1987-8" 7.26968002319336
"1987-9" 7.06926584243774
"1987-10" 7.33925771713257
"1987-11" 7.13478565216064
"1987-12" 7.21769523620605
"1988-1" 8.57889938354492
"1988-2" 7.28169775009155
"1988-3" 7.99906301498413
"1988-4" 7.74376773834229
"1988-5" 8.00894927978516
"1988-6" 7.75738334655762
"1988-7" 8.0242280960083
"1988-8" 8.03097152709961
"1988-9" 7.77959394454956
"1988-10" 8.04664707183838
"1988-11" 7.79414939880371
"1988-12" 7.80303955078125
"1989-1" 8.12169551849365
"1989-2" 7.12742185592651
"1989-3" 7.88302373886108
"1989-4" 7.65071630477905
"1989-5" 7.93006181716919
"1989-6" 7.6973123550415
"1989-7" 7.97799348831177
"1989-8" 8.0003662109375
"1989-9" 7.76458215713501
"1989-10" 8.04586696624756
"1989-11" 7.80733346939087
"1989-12" 7.92778587341309
"1990-1" 9.29231643676758
"1990-2" 7.84856128692627
"1990-3" 8.61807346343994
"1990-4" 8.34408092498779
"1990-5" 8.63130283355713
"1990-6" 8.36162090301514
"1990-7" 8.65058517456055
"1990-8" 8.65909767150879
"1990-9" 8.38931846618652
"1990-10" 8.67858123779297
"1990-11" 8.40745544433594
"1990-12" 8.40270614624023
"1991-1" 9.45779323577881
"1991-2" 8.0321626663208
"1991-3" 8.80967903137207
"1991-4" 8.51469993591309
"1991-5" 8.79261016845703
"1991-6" 8.50364971160889
"1991-7" 8.78289127349854
"1991-8" 8.77721118927002
"1991-9" 8.4902868270874
"1991-10" 8.76946926116943
"1991-11" 8.48268222808838
"1991-12" 8.4892053604126
"1992-1" 9.2772798538208
"1992-2" 7.90803003311157
"1992-3" 8.67674827575684
"1992-4" 8.38565635681152
"1992-5" 8.65834426879883
"1992-6" 8.37273788452148
"1992-7" 8.64687442779541
"1992-8" 8.64050960540771
"1992-9" 8.3573055267334
"1992-10" 8.63135719299316
"1992-11" 8.34837532043457
"1992-12" 8.36724281311035
"1993-1" 8.61572551727295
"1993-2" 7.52639961242676
"1993-3" 8.30438327789307
"1993-4" 8.0448694229126
"1993-5" 8.32393169403076
