"date" "mfapar"
"1982-1" 0.213682293891907
"1982-2" 0.518854320049286
"1982-3" 0.305803120136261
"1982-4" 0.450874775648117
"1982-5" 0.495903670787811
"1982-6" 0.69733989238739
"1982-7" 0.699852883815765
"1982-8" 0.697483897209167
"1982-9" 0.697976171970367
"1982-10" 0.698198258876801
"1982-11" 0.693965494632721
"1982-12" 0.481471449136734
"1983-1" 0.271271258592606
"1983-2" 0.196294128894806
"1983-3" 0.191467598080635
"1983-4" 0.191394835710526
"1983-5" 0.452271908521652
"1983-6" 0.667429387569427
"1983-7" 0.669374585151672
"1983-8" 0.667700707912445
"1983-9" 0.667280614376068
"1983-10" 0.667933106422424
"1983-11" 0.665944993495941
"1983-12" 0.490526586771011
"1984-1" 0.141633898019791
"1984-2" 0.129435285925865
"1984-3" 0.212387144565582
"1984-4" 0.454291820526123
"1984-5" 0.523201763629913
"1984-6" 0.55411696434021
"1984-7" 0.554034948348999
"1984-8" 0.55407589673996
"1984-9" 0.553884863853455
"1984-10" 0.555249750614166
"1984-11" 0.552293539047241
"1984-12" 0.471288084983826
"1985-1" 0.20710451900959
"1985-2" 0.311230599880219
"1985-3" 0.268624007701874
"1985-4" 0.570248901844025
"1985-5" 0.594492852687836
"1985-6" 0.594322443008423
"1985-7" 0.59208607673645
"1985-8" 0.593150079250336
"1985-9" 0.591187357902527
"1985-10" 0.593160808086395
"1985-11" 0.591706991195679
"1985-12" 0.577609896659851
"1986-1" 0.233873590826988
"1986-2" 0.393792659044266
"1986-3" 0.511008679866791
"1986-4" 0.384269952774048
"1986-5" 0.585935235023499
"1986-6" 0.651572644710541
"1986-7" 0.651913821697235
"1986-8" 0.651364624500275
"1986-9" 0.650176584720612
"1986-10" 0.651291251182556
"1986-11" 0.649398446083069
"1986-12" 0.369528591632843
"1987-1" 0.182286098599434
"1987-2" 0.18889494240284
"1987-3" 0.283494621515274
"1987-4" 0.62736314535141
"1987-5" 0.642911195755005
"1987-6" 0.64177018404007
"1987-7" 0.641370952129364
"1987-8" 0.639324843883514
"1987-9" 0.639120876789093
"1987-10" 0.639920353889465
"1987-11" 0.63834148645401
"1987-12" 0.351160496473312
"1988-1" 0.384693682193756
"1988-2" 0.232970520853996
"1988-3" 0.392559379339218
"1988-4" 0.636409938335419
"1988-5" 0.607497334480286
"1988-6" 0.637250900268555
"1988-7" 0.635061025619507
"1988-8" 0.633841931819916
"1988-9" 0.632779181003571
"1988-10" 0.636151969432831
"1988-11" 0.625472068786621
"1988-12" 0.516909897327423
"1989-1" 0.318440914154053
"1989-2" 0.182218164205551
"1989-3" 0.179780766367912
"1989-4" 0.348378479480743
"1989-5" 0.601804435253143
"1989-6" 0.669043362140656
"1989-7" 0.670390009880066
"1989-8" 0.66917496919632
"1989-9" 0.670714259147644
"1989-10" 0.670201361179352
"1989-11" 0.669314742088318
"1989-12" 0.438114136457443
"1990-1" 0.392848044633865
"1990-2" 0.296514809131622
"1990-3" 0.179389491677284
"1990-4" 0.359028339385986
"1990-5" 0.503264844417572
"1990-6" 0.659455955028534
"1990-7" 0.661525547504425
"1990-8" 0.661182045936584
"1990-9" 0.661654055118561
"1990-10" 0.6620973944664
"1990-11" 0.661648035049438
"1990-12" 0.585276484489441
"1991-1" 0.236869037151337
"1991-2" 0.429934144020081
"1991-3" 0.317817151546478
"1991-4" 0.570145070552826
"1991-5" 0.632941961288452
"1991-6" 0.645785272121429
"1991-7" 0.645891606807709
"1991-8" 0.644012689590454
"1991-9" 0.646373569965363
"1991-10" 0.647524893283844
"1991-11" 0.645892560482025
"1991-12" 0.431523472070694
"1992-1" 0.214338555932045
"1992-2" 0.174083709716797
"1992-3" 0.302310228347778
"1992-4" 0.493438899517059
"1992-5" 0.642451763153076
"1992-6" 0.642385482788086
"1992-7" 0.641040802001953
"1992-8" 0.639608979225159
"1992-9" 0.640660047531128
"1992-10" 0.64190262556076
"1992-11" 0.640171825885773
"1992-12" 0.468288093805313
"1993-1" 0.195497557520866
"1993-2" 0.182146549224854
"1993-3" 0.279213070869446
"1993-4" 0.60924506187439
"1993-5" 0.665713787078857
"1993-6" 0.6647008061409
"1993-7" 0.664608895778656
"1993-8" 0.664500951766968
"1993-9" 0.662347137928009
"1993-10" 0.664538264274597
"1993-11" 0.665804803371429
"1993-12" 0.392325818538666
"1994-1" 0.450902760028839
"1994-2" 0.231127187609673
"1994-3" 0.201764091849327
"1994-4" 0.237791374325752
"1994-5" 0.652704775333405
"1994-6" 0.686242759227753
"1994-7" 0.682662069797516
"1994-8" 0.680156946182251
"1994-9" 0.680937945842743
"1994-10" 0.684387564659119
"1994-11" 0.68180525302887
"1994-12" 0.525240957736969
"1995-1" 0.335419476032257
"1995-2" 0.38435971736908
"1995-3" 0.272982269525528
"1995-4" 0.657517671585083
"1995-5" 0.695079803466797
"1995-6" 0.694161653518677
"1995-7" 0.691132783889771
"1995-8" 0.691190958023071
"1995-9" 0.691273927688599
"1995-10" 0.693620383739471
"1995-11" 0.691641211509705
"1995-12" 0.401571273803711
"1996-1" 0.264671146869659
"1996-2" 0.202633440494537
"1996-3" 0.1996059268713
"1996-4" 0.312253683805466
"1996-5" 0.685546457767487
"1996-6" 0.700092554092407
