"date" "mtransp"
"1982-1" 12.0324039459229
"1982-2" 27.0522327423096
"1982-3" 25.1228179931641
"1982-4" 17.4980735778809
"1982-5" 56.4612045288086
"1982-6" 69.4735717773438
"1982-7" 59.1708831787109
"1982-8" 61.8550262451172
"1982-9" 63.822093963623
"1982-10" 66.2933120727539
"1982-11" 63.4722747802734
"1982-12" 22.2965698242188
"1983-1" 12.1690979003906
"1983-2" 8.28227519989014
"1983-3" 6.78625440597534
"1983-4" 5.41064357757568
"1983-5" 41.8147010803223
"1983-6" 45.9403533935547
"1983-7" 45.0090179443359
"1983-8" 47.4304847717285
"1983-9" 53.7800483703613
"1983-10" 61.0609893798828
"1983-11" 57.3947143554688
"1983-12" 18.9617919921875
"1984-1" 8.48318958282471
"1984-2" 5.78640270233154
"1984-3" 12.9201707839966
"1984-4" 25.4528694152832
"1984-5" 35.6489639282227
"1984-6" 39.701904296875
"1984-7" 37.9176254272461
"1984-8" 40.4142112731934
"1984-9" 43.9963073730469
"1984-10" 43.9099349975586
"1984-11" 43.9106025695801
"1984-12" 20.4692649841309
"1985-1" 14.6247062683105
"1985-2" 9.78262710571289
"1985-3" 26.4215469360352
"1985-4" 35.4831352233887
"1985-5" 43.4025917053223
"1985-6" 45.0477905273438
"1985-7" 39.275260925293
"1985-8" 44.8334999084473
"1985-9" 43.6780548095703
"1985-10" 52.6413421630859
"1985-11" 48.8866691589355
"1985-12" 32.6349716186523
"1986-1" 14.1346464157104
"1986-2" 19.2986125946045
"1986-3" 29.2749557495117
"1986-4" 20.09401512146
"1986-5" 40.5243072509766
"1986-6" 53.572021484375
"1986-7" 51.5291328430176
"1986-8" 58.5773735046387
"1986-9" 54.6357269287109
"1986-10" 60.1885147094727
"1986-11" 44.9910545349121
"1986-12" 17.1624717712402
"1987-1" 11.0359745025635
"1987-2" 7.29400110244751
"1987-3" 15.5795965194702
"1987-4" 48.4616470336914
"1987-5" 48.46142578125
"1987-6" 55.7148971557617
"1987-7" 61.3802375793457
"1987-8" 59.3014450073242
"1987-9" 58.508358001709
"1987-10" 65.3404769897461
"1987-11" 43.3393325805664
"1987-12" 16.9152793884277
"1988-1" 20.7467346191406
"1988-2" 9.03653717041016
"1988-3" 39.3399047851562
"1988-4" 41.848258972168
"1988-5" 44.8368034362793
"1988-6" 57.5121765136719
"1988-7" 56.0103797912598
"1988-8" 52.4198951721191
"1988-9" 48.9345474243164
"1988-10" 62.8428688049316
"1988-11" 42.6698799133301
"1988-12" 26.8815937042236
"1989-1" 13.8084411621094
"1989-2" 7.36163234710693
"1989-3" 6.39099454879761
"1989-4" 21.2564659118652
"1989-5" 43.5955505371094
"1989-6" 58.773120880127
"1989-7" 52.8715133666992
"1989-8" 52.2283668518066
"1989-9" 61.6611595153809
"1989-10" 70.7087326049805
"1989-11" 57.4884948730469
"1989-12" 20.3871364593506
"1990-1" 22.1164493560791
"1990-2" 9.21657848358154
"1990-3" 8.83014488220215
"1990-4" 25.9344711303711
"1990-5" 41.1653022766113
"1990-6" 59.2462463378906
"1990-7" 50.1381072998047
"1990-8" 53.6610717773438
"1990-9" 56.3551635742188
"1990-10" 63.5287246704102
"1990-11" 57.2412948608398
"1990-12" 29.0179748535156
"1991-1" 10.7945013046265
"1991-2" 18.3692436218262
"1991-3" 15.5854539871216
"1991-4" 29.948938369751
"1991-5" 41.3973693847656
"1991-6" 56.4058647155762
"1991-7" 50.0186729431152
"1991-8" 50.3886299133301
"1991-9" 56.6355438232422
"1991-10" 55.8862724304199
"1991-11" 57.3083534240723
"1991-12" 20.5045051574707
"1992-1" 12.7741193771362
"1992-2" 7.75385332107544
"1992-3" 12.0864782333374
"1992-4" 50.0365791320801
"1992-5" 52.6408996582031
"1992-6" 52.7029609680176
"1992-7" 50.8630790710449
"1992-8" 45.415397644043
"1992-9" 57.0449180603027
"1992-10" 57.5653038024902
"1992-11" 53.544750213623
"1992-12" 20.7398014068604
"1993-1" 12.7164211273193
"1993-2" 9.10174083709717
"1993-3" 15.3397569656372
"1993-4" 42.1801872253418
"1993-5" 54.3169212341309
"1993-6" 57.3805274963379
"1993-7" 54.3320198059082
"1993-8" 58.6843185424805
"1993-9" 63.5656814575195
"1993-10" 66.3170394897461
"1993-11" 53.6315040588379
"1993-12" 25.0020751953125
"1994-1" 18.8478221893311
"1994-2" 8.81409645080566
"1994-3" 9.20506858825684
"1994-4" 20.9698390960693
"1994-5" 54.8198623657227
"1994-6" 53.7666358947754
"1994-7" 56.6513900756836
"1994-8" 53.487491607666
"1994-9" 63.9937934875488
"1994-10" 66.4024963378906
"1994-11" 62.2776756286621
"1994-12" 26.1007061004639
"1995-1" 20.9135131835938
"1995-2" 19.0285778045654
"1995-3" 27.2176742553711
"1995-4" 68.6514739990234
"1995-5" 46.8053588867188
"1995-6" 61.924015045166
"1995-7" 52.5896224975586
"1995-8" 54.5226707458496
"1995-9" 62.470874786377
"1995-10" 62.0794944763184
"1995-11" 54.7051086425781
"1995-12" 20.5390567779541
"1996-1" 14.3327083587646
"1996-2" 8.16743278503418
"1996-3" 6.97527885437012
"1996-4" 32.9414329528809
"1996-5" 54.6152038574219
"1996-6" 59.1557350158691
"1996-7" 56.9172706604004
