"date" "mrh"
"1982-1" 9.31914329528809
"1982-2" 7.98383235931396
"1982-3" 8.79570198059082
"1982-4" 8.53256893157959
"1982-5" 8.8420934677124
"1982-6" 8.58073329925537
"1982-7" 8.8922758102417
"1982-8" 8.91581344604492
"1982-9" 8.65185737609863
"1982-10" 8.96410655975342
"1982-11" 8.69720554351807
"1982-12" 8.73911285400391
"1983-1" 10.0187110900879
"1983-2" 8.5787239074707
"1983-3" 9.4283618927002
"1983-4" 9.12072086334229
"1983-5" 9.42578601837158
"1983-6" 9.12286758422852
"1983-7" 9.42947769165039
"1983-8" 9.43026924133301
"1983-9" 9.12852191925049
"1983-10" 9.43528938293457
"1983-11" 9.13296604156494
"1983-12" 9.17461585998535
"1984-1" 9.99274158477783
"1984-2" 8.5032901763916
"1984-3" 9.27786445617676
"1984-4" 8.90987396240234
"1984-5" 9.14197540283203
"1984-6" 8.78589057922363
"1984-7" 9.01831340789795
"1984-8" 8.95732021331787
"1984-9" 8.6127290725708
"1984-10" 8.84369659423828
"1984-11" 8.50510025024414
"1984-12" 8.50628185272217
"1985-1" 8.35107803344727
"1985-2" 7.16460800170898
"1985-3" 7.85812377929688
"1985-4" 7.58098983764648
"1985-5" 7.81293058395386
"1985-6" 7.54137325286865
"1985-7" 7.77414321899414
"1985-8" 7.75455951690674
"1985-9" 7.48728895187378
"1985-10" 7.71957111358643
"1985-11" 7.45401525497437
"1985-12" 7.48584365844727
"1986-1" 7.62664604187012
"1986-2" 6.64881229400635
"1986-3" 7.33883190155029
"1986-4" 7.11544752120972
"1986-5" 7.368492603302
"1986-6" 7.14585018157959
"1986-7" 7.40001583099365
"1986-8" 7.4145393371582
"1986-9" 7.19011878967285
"1986-10" 7.4446439743042
"1986-11" 7.218337059021
"1986-12" 7.29562997817993
"1987-1" 7.34099197387695
"1987-2" 6.39818429946899
"1987-3" 7.08367109298706
"1987-4" 6.88987350463867
"1987-5" 7.15690183639526
"1987-6" 6.96140193939209
"1987-7" 7.22999811172485
"1987-8" 7.26467323303223
"1987-9" 7.0640664100647
"1987-10" 7.3335280418396
"1987-11" 7.12890291213989
"1987-12" 7.21158599853516
"1988-1" 8.56595897674561
"1988-2" 7.2715220451355
"1988-3" 7.98800611495972
"1988-4" 7.73306655883789
"1988-5" 7.99787616729736
"1988-6" 7.74665212631226
"1988-7" 8.0131196975708
"1988-8" 8.01984691619873
"1988-9" 7.76880884170532
"1988-10" 8.03548240661621
"1988-11" 7.78332662582397
"1988-12" 7.79253673553467
"1989-1" 8.11010646820068
"1989-2" 7.11746883392334
"1989-3" 7.87202835083008
"1989-4" 7.64001941680908
"1989-5" 7.91894578933716
"1989-6" 7.68649530410767
"1989-7" 7.96675395965576
"1989-8" 7.98906755447388
