date,mevap,mtransp,mnpp,mrh,mgpp,mfapar,mswc1,met,mnee
1982-01-01,3.0999999046325697,0.0,-1.28552089763076e-13,0.00240286206826568,0.0,6.811231547908769e-22,0.6881921887397769,3.0999999046325697,0.002402862068394232
1982-02-01,2.79999995231628,0.0,-6.24254608509039e-13,0.000100482247944456,0.0,9.79192235444467e-25,0.6881921887397769,2.79999995231628,0.00010048224856871061
1982-03-01,3.0999999046325697,0.0,-2.73117972682257e-09,4.94128425998497e-06,0.0,1.57155084201072e-27,0.6881921887397769,3.0999999046325697,4.9440154397117925e-06
1982-04-01,3.0,0.0,-2.4386008590227e-05,0.000722907192539424,0.0,3.77130889451377e-13,0.6881921887397769,3.0,0.000747293201129651
1982-05-01,3.0999999046325697,0.0,-0.00135715026408434,0.0190535802394152,0.0,2.3819197482455296e-12,0.6881921887397769,3.0999999046325697,0.02041073050349954
1982-06-01,1.9089354276657098,0.00375474104657769,-0.11333059519529301,0.440946638584137,0.0,0.04732820764184,0.6874282956123349,1.9126901687122875,0.5542772337794301
1982-07-01,16.701885223388697,13.406394958496099,53.396091461181605,33.0596122741699,73.92762756347659,0.378192812204361,0.636942386627197,30.108280181884794,-20.336479187011705
1982-08-01,8.014820098876951,8.18085098266602,42.2587738037109,39.2085762023926,59.809684753418,0.40372642874717696,0.6090400218963621,16.19567108154297,-3.0501976013183025
1982-09-01,5.1465106010437,0.8793165683746341,4.95231580734253,27.293664932251,7.9837141036987305,0.17224769294261902,0.74800843000412,6.025827169418334,22.341349124908472
1982-10-01,3.21566557884216,1.4241781798318698e-07,-2.54605947702657e-05,7.16585826873779,6.01468735927924e-11,1.16200639388442e-10,0.7733275294303891,3.215665721259978,7.165883729332561
1982-11-01,3.0,0.0,-1.4815968452097598e-09,0.125119090080261,0.0,1.1168822282498801e-14,0.773009717464447,3.0,0.12511909156185785
1982-12-01,3.0999999046325697,0.0,-7.604315510612029e-10,0.0181469321250916,0.0,4.14201137799854e-18,0.773009717464447,3.0999999046325697,0.018146932885523152
1983-01-01,3.0999999046325697,0.0,-4.4596235038163503e-10,0.00217253318987787,0.0,2.61022597820272e-21,0.773009717464447,3.0999999046325697,0.0021725336358402202
1983-02-01,2.79999995231628,0.0,-2.03211189195307e-12,0.000185696000698954,0.0,1.4163965012730899e-24,0.773009717464447,2.79999995231628,0.0001856960027310659
1983-03-01,3.0999999046325697,0.0,-3.9399117213179103e-07,6.552730337716639e-05,0.0,2.59592707567253e-27,0.773009717464447,3.0999999046325697,6.592129454929818e-05
1983-04-01,3.0,0.0,-6.03411717747804e-06,0.00026963395066559304,0.0,3.21564386229767e-10,0.773009717464447,3.0,0.0002756680678430711
1983-05-01,3.0999999046325697,0.0,-0.00293321441859007,0.0294037014245987,0.0,6.30751917710115e-12,0.773009717464447,3.0999999046325697,0.03233691584318877
1983-06-01,3.1721954345703103,0.0392342284321785,-0.14222611486911801,0.6514684557914731,0.0,0.0575739182531834,0.772248208522797,3.2114296630024888,0.7936945706605911
1983-07-01,20.2034549713135,15.093289375305199,58.329216003418,31.5286846160889,80.4039993286133,0.392121732234955,0.6328384280204771,35.2967443466187,-26.800531387329098
1983-08-01,14.376312255859402,7.97460126876831,39.640373229980504,42.6324348449707,56.2804946899414,0.39958178997039795,0.693118155002594,22.35091352462771,2.992061614990199
1983-09-01,6.245548248291019,1.0441792011261,5.81058073043823,27.236080169677702,9.38622570037842,0.187486678361893,0.7679002285003659,7.28972744941712,21.425499439239474
1983-10-01,2.8086156845092796,5.74496016270132e-06,-5.6514592870371396e-05,5.43735647201538,2.1764099074062002e-06,1.51278236444341e-05,0.766273379325867,2.8086214294694423,5.43741298660825
1983-11-01,3.0,0.0,-4.34950964134373e-09,0.237466007471085,0.0,1.0466399882197399e-14,0.7661435008049008,3.0,0.23746601182059465
1983-12-01,3.0999999046325697,0.0,-4.87696211540212e-12,0.0366522967815399,0.0,2.4453932177099e-18,0.7661435008049008,3.0999999046325697,0.03665229678641686
1984-01-01,3.0999999046325697,0.0,-3.71420394440491e-10,0.00522885145619512,0.0,9.91025280762553e-22,0.7661435008049008,3.0999999046325697,0.005228851827615515
1984-02-01,2.79999995231628,0.0,-3.09084494110046e-11,0.0008880687528289849,0.0,1.1376857311788798e-24,0.7661435008049008,2.79999995231628,0.0008880687837374343
1984-03-01,3.0999999046325697,0.0,-3.85640497313489e-08,0.000293241580948234,0.0,1.2610306533682301e-27,0.7661435008049008,3.0999999046325697,0.00029328014499796533
1984-04-01,3.0,0.0,-1.43387865136901e-06,0.00013652209599968,0.0,1.01567795244163e-13,0.7661435008049008,3.0,0.000137955974651049
1984-05-01,3.0999999046325697,0.0,-0.00161238224245608,0.0202649850398302,0.0,2.8164968187555095e-12,0.7661435008049008,3.0999999046325697,0.02187736728228628
1984-06-01,7.797991752624509,0.225984767079353,-0.257453083992004,1.2634061574935902,0.0,0.0942852273583412,0.7629031538963321,8.023976519703861,1.5208592414855941
1984-07-01,25.173692703247102,23.2698783874512,73.24278259277341,43.8448143005371,103.375434875488,0.440412789583206,0.646726965904236,48.4435710906983,-29.397968292236307
1984-08-01,8.95321750640869,8.149509429931639,41.1323280334473,37.906585693359396,57.4220504760742,0.38000342249870295,0.6316564679145811,17.10272693634033,-3.225742340087905
1984-09-01,3.2438178062439,0.5841166377067571,5.91752576828003,30.227708816528303,9.517457962036131,0.159827023744583,0.770127952098846,3.827934443950657,24.310183048248273
1984-10-01,3.15892696380615,1.16145008632884e-06,-7.0822370616952e-06,9.97657489776611,2.70866235041467e-06,1.74578849509999e-06,0.774724364280701,3.1589281252562365,9.976581980003171
1984-11-01,3.00568318367004,0.0,-5.61351720662628e-09,0.5704054832458499,0.0,6.34608773137594e-15,0.7731115818023678,3.00568318367004,0.5704054888593671
1984-12-01,3.0999999046325697,0.0,-4.5911238699680697e-10,0.0434660986065865,0.0,5.948975432001739e-19,0.7731115818023678,3.0999999046325697,0.043466099065698885
1985-01-01,3.0999999046325697,0.0,-1.8785215489267397e-14,0.005312604829669001,0.0,2.93746355606946e-22,0.7731115818023678,3.0999999046325697,0.005312604829687787
1985-02-01,2.79999995231628,0.0,-8.138917317879191e-11,0.000360903708497062,0.0,1.72800992016697e-25,0.7731115818023678,2.79999995231628,0.0003609037898862352
1985-03-01,3.0999999046325697,0.0,-3.7632123195408e-08,7.6664007792715e-05,0.0,2.10943856801953e-28,0.7731115818023678,3.0999999046325697,7.67016399159104e-05
1985-04-01,3.0,0.0,-1.23525323942886e-05,0.00049335666699335,0.0,0.0,0.7731115818023678,3.0,0.0005057091993876386
1985-05-01,3.0999999046325697,0.0,-0.0011237642029300302,0.0157568696886301,0.0,0.0,0.7731115818023678,3.0999999046325697,0.01688063389156013
1985-06-01,7.721753597259519,0.435137808322906,1.2660599946975701,2.03661298751831,2.36060953140259,0.10646449774503698,0.7686488032341,8.156891405582424,0.77055299282074
1985-07-01,23.4427299499512,23.5929737091064,86.3209075927734,33.7763519287109,118.23429870605499,0.430489033460617,0.604987800121307,47.0357036590576,-52.54455566406249
1985-08-01,8.32370281219482,12.960794448852502,59.161800384521506,35.322967529296896,82.4191513061523,0.42403379082679704,0.5667670369148249,21.28449726104732,-23.83883285522461
1985-09-01,5.02729177474976,1.11471343040466,4.44500494003296,26.581710815429698,7.05343151092529,0.167173579335213,0.6896265149116519,6.142005205154421,22.13670587539674
1985-10-01,3.14501452445984,1.8136906874133301e-06,-1.3880116057407599e-05,9.793681144714359,8.45648355607409e-06,3.84711756851175e-06,0.771901667118073,3.1450163381505276,9.793695024830416
1985-11-01,3.00302386283875,0.0,-1.74467662539257e-09,0.392627418041229,0.0,3.39268205000985e-14,0.772512555122375,3.00302386283875,0.39262741978590565
1985-12-01,3.0999999046325697,0.0,-5.402042702051799e-10,0.0551562644541264,0.0,1.0998306748249e-17,0.772512555122375,3.0999999046325697,0.05515626499433067
1986-01-01,3.0999999046325697,0.0,-2.9831663957261e-16,0.00560917612165213,0.0,0.0,0.772512555122375,3.0999999046325697,0.005609176121652428
1986-02-01,2.79999995231628,0.0,-5.497892696659791e-10,0.000354978634277359,0.0,0.0,0.772512555122375,2.79999995231628,0.00035497918406662864
1986-03-01,3.0999999046325697,0.0,-2.00153579044127e-07,2.45347091549775e-05,0.0,0.0,0.772512555122375,3.0999999046325697,2.4734862734021627e-05
1986-04-01,3.0,0.0,-1.36564831336727e-05,0.000419114367105067,0.0,0.0,0.772512555122375,3.0,0.0004327708502387397
1986-05-01,3.0999999046325697,0.0,-0.00338485720567405,0.0267803631722927,0.0,0.0,0.772512555122375,3.0999999046325697,0.030165220377966748
1986-06-01,8.48457622528076,1.69279658794403,7.7162003517150906,2.65107822418213,10.9162425994873,0.0860658958554268,0.7730941772460941,10.17737281322479,-5.065122127532961
1986-07-01,19.672555923461896,27.808006286621104,93.5117645263672,36.1447410583496,128.907119750977,0.48560160398483293,0.616388440132141,47.480562210083,-57.3670234680176
1986-08-01,3.94727683067322,11.8364667892456,53.066070556640604,30.339675903320302,74.4212188720703,0.452537894248962,0.512882173061371,15.78374361991882,-22.726394653320302
1986-09-01,3.24655270576477,0.94098961353302,4.13928127288818,20.2963027954102,7.0600848197937,0.146530508995056,0.7277498841285709,4.1875423192977905,16.15702152252202
1986-10-01,3.1929340362548797,9.10846779333951e-07,-0.000172723433934152,1.98790776729584,0.0,0.0,0.75542414188385,3.192934947101659,1.9880804907297742
1986-11-01,3.0,0.0,-3.43932393676027e-09,0.178265601396561,0.0,0.0,0.75542414188385,3.0,0.17826560483588494
1986-12-01,3.0999999046325697,0.0,-1.26991290747003e-11,0.0258657112717628,0.0,0.0,0.75542414188385,3.0999999046325697,0.02586571128446193
1987-01-01,3.0999999046325697,0.0,-1.60311700234659e-15,0.00174973078537732,0.0,0.0,0.75542414188385,3.0999999046325697,0.001749730785378923
