"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.489961906018692 0.289119846528223 0 0 0 0 0 0 7.34431058430941e-05 0 0
"1983-1" 0.917999982833862 0.327518719509186 0.266677805026553 0 0 0 0 0 0 0.000167507110611042 0 0
"1984-1" 0.916999995708466 0.364292292201334 0.286111574622119 0 0 0 0 0 0 0.000138069185029544 0 0
"1985-1" 0.915000021457672 0.432275442336534 0.311270278988301 0 0 0 0 0 0 8.87906098154738e-05 0 0
"1986-1" 0.913999974727631 0.434744807620291 0.293417699032128 0 0 0 0 0 0 9.62178039215392e-05 0 0
"1987-1" 0.913999974727631 0.421387243421112 0.295604172162456 0 0 0 0 0 0 0.000102051454510229 0 0
"1988-1" 0.91100001335144 0.467864349963676 0.306713009352428 0 0 0 0 0 0 7.05690680999089e-05 0 0
"1989-1" 0.907000005245209 0.44575313727548 0.306985788213296 0 0 0 0 0 0 7.98721940699289e-05 0 0
"1990-1" 0.902999997138977 0.430743537670573 0.297988988260034 0 0 0 0 0 0 9.03176055411367e-05 0 0
"1991-1" 0.902999997138977 0.427432266341409 0.290762874546299 0 0 0 0 0 0 9.58159607782469e-05 0 0
"1992-1" 0.902999997138977 0.451307043135778 0.308740588819298 0 0 0 0 0 0 7.4053094356737e-05 0 0
"1993-1" 0.898000001907349 0.46633786312448 0.320334454084339 0 0 0 0 0 0 5.7586635672565e-05 0 0
"1994-1" 0.897000014781952 0.473904932083123 0.326628563154062 0 0 0 0 0 0 4.98485904820126e-05 0 0
"1995-1" 0.89300000667572 0.486659788968375 0.318623005507092 0 0 0 0 0 0 4.53030201791708e-05 0 0
"1996-1" 0.89300000667572 0.462719372214927 0.320770233823716 0 0 0 0 0 0 5.66719506476295e-05 0 0
"1997-1" 0.887000024318695 0.399621647585448 0.305152365050507 0 0 0 0 0 0 9.45908765529108e-05 0 0
"1998-1" 0.881999969482422 0.376283616755472 0.310054904044478 0 0 0 0 0 0 0.000101490816387856 0 0
"1999-1" 0.880999982357025 0.374497836719485 0.30467950014074 0 0 0 0 0 0 0.000104848437036118 0 0
"2000-1" 0.874000012874603 0.375035833876503 0.296432925120611 0 0 0 0 0 0 0.000105227255022617 0 0
"2001-1" 0.870999991893768 0.385036327593298 0.297368506227027 0 0 0 0 0 0 9.79551705364702e-05 0 0
"2002-1" 0.867999970912933 0.405316026337532 0.287696353093008 0 0 0 0 0 0 9.08596498013729e-05 0 0
"2003-1" 0.865000009536743 0.440716032774432 0.301698498177856 0 0 0 0 0 0 6.354217363903e-05 0 0
"2004-1" 0.861999988555908 0.441444615583038 0.307198541794733 0 0 0 0 0 0 5.87290884347669e-05 0 0
"2005-1" 0.860000014305115 0.394316847922916 0.288240900065858 0 0 0 0 0 0 9.21428764606496e-05 0 0
"2006-1" 0.860000014305115 0.391596838789155 0.292491276361076 0 0 0 0 0 0 9.13714736007964e-05 0 0
"2007-1" 0.860000014305115 0.390736029687083 0.30191496516796 0 0 0 0 0 0 8.69217280612443e-05 0 0
"2008-1" 0.860000014305115 0.420407519180955 0.317701685348805 0 0 0 0 0 0 6.32080357500118e-05 0 0
"2009-1" 0.860000014305115 0.427648864945404 0.321923074116647 0 0 0 0 0 0 5.72213100590736e-05 0 0
"2010-1" 0.860000014305115 0.453381587655848 0.324548329148985 0 0 0 0 0 0 4.24231244468332e-05 0 0
"2011-1" 0.860000014305115 0.468228737751751 0.330983611486406 0 0 0 0 0 0 3.1345405817119e-05 0 0
