"date" "mfirec"
"1982-1" 56.5437393188477
"1982-2" 8.62826824188232
"1982-3" 0.755678117275238
"1982-4" 0
"1982-5" 0.187584400177002
"1982-6" 0
"1982-7" 0
"1982-8" 0
"1982-9" 0
"1982-10" 0
"1982-11" 0.0420838445425034
"1982-12" 32.1516876220703
"1983-1" 57.2471160888672
"1983-2" 9.021653175354
"1983-3" 0.772867202758789
"1983-4" 0
"1983-5" 0.175382435321808
"1983-6" 0
"1983-7" 0
"1983-8" 0
"1983-9" 0
"1983-10" 0
"1983-11" 0.0466221459209919
"1983-12" 31.3999443054199
"1984-1" 56.6789016723633
"1984-2" 8.85727214813232
"1984-3" 0.749926388263702
"1984-4" 0
"1984-5" 0.166099146008492
"1984-6" 0
"1984-7" 0
"1984-8" 0
"1984-9" 0
"1984-10" 0
"1984-11" 0.0414674617350101
"1984-12" 27.7014389038086
"1985-1" 47.7910690307617
"1985-2" 7.00264120101929
"1985-3" 0.586402356624603
"1985-4" 0
"1985-5" 0.152914583683014
"1985-6" 0
"1985-7" 0
"1985-8" 0
"1985-9" 0
"1985-10" 0
"1985-11" 0.0286261979490519
"1985-12" 24.7698078155518
"1986-1" 34.3209762573242
"1986-2" 5.27160358428955
"1986-3" 0.454282939434052
"1986-4" 0
"1986-5" 0.115373000502586
"1986-6" 0
"1986-7" 0
"1986-8" 0
"1986-9" 0
"1986-10" 0
"1986-11" 0.028284365311265
"1986-12" 22.7804546356201
"1987-1" 37.8814277648926
"1987-2" 5.63256788253784
"1987-3" 0.483065843582153
"1987-4" 0
"1987-5" 0.131848752498627
"1987-6" 0
"1987-7" 0
"1987-8" 0
"1987-9" 0
"1987-10" 0
"1987-11" 0.0271938256919384
"1987-12" 23.7615070343018
"1988-1" 60.7494468688965
"1988-2" 8.8898983001709
"1988-3" 0.773703992366791
"1988-4" 0
"1988-5" 0.192221209406853
"1988-6" 0
"1988-7" 0
"1988-8" 0
"1988-9" 0
"1988-10" 0
"1988-11" 0.035165399312973
"1988-12" 30.3869686126709
"1989-1" 29.622917175293
"1989-2" 4.88999509811401
"1989-3" 0.421818435192108
"1989-4" 0
"1989-5" 0.119141221046448
"1989-6" 0
"1989-7" 0
"1989-8" 0
"1989-9" 0
"1989-10" 0
"1989-11" 0.0338915586471558
"1989-12" 20.4458274841309
"1990-1" 69.2196731567383
"1990-2" 10.1161956787109
"1990-3" 0.852747082710266
"1990-4" 0
"1990-5" 0.193232193589211
"1990-6" 0
"1990-7" 0
"1990-8" 0
"1990-9" 0
"1990-10" 0
"1990-11" 0.0400635339319706
"1990-12" 34.3093147277832
"1991-1" 62.7132110595703
"1991-2" 9.54295539855957
"1991-3" 0.828205823898315
"1991-4" 0
"1991-5" 0.165557265281677
"1991-6" 0
"1991-7" 0
"1991-8" 0
"1991-9" 0
"1991-10" 0
"1991-11" 0.042902946472168
"1991-12" 32.9175224304199
"1992-1" 55.6930084228516
"1992-2" 8.60959243774414
"1992-3" 0.75629860162735
"1992-4" 0
"1992-5" 0.185941949486732
"1992-6" 0
"1992-7" 0
"1992-8" 0
"1992-9" 0
"1992-10" 0
"1992-11" 0.0409952811896801
"1992-12" 30.3191547393799
"1993-1" 33.9518508911133
