"date" "vegc"
"1982-1" 2900.21606445312
"1983-1" 2706.31469726562
"1984-1" 2789.85620117188
"1985-1" 2945.92919921875
"1986-1" 2986.70336914062
"1987-1" 2916.12646484375
"1988-1" 3025.32055664062
"1989-1" 2963.24536132812
"1990-1" 2876.5869140625
"1991-1" 2847.45166015625
"1992-1" 2926.79931640625
"1993-1" 2982.95581054688
"1994-1" 3031.3857421875
"1995-1" 3064.791015625
"1996-1" 2997.53369140625
"1997-1" 2850.9990234375
"1998-1" 2754.24731445312
"1999-1" 2765.64965820312
"2000-1" 2780.04248046875
"2001-1" 2805.06665039062
"2002-1" 2849.62426757812
"2003-1" 2943.38159179688
"2004-1" 2958.84399414062
"2005-1" 2844.43139648438
"2006-1" 2840.88330078125
"2007-1" 2850.21508789062
"2008-1" 2956.00610351562
"2009-1" 2998.396484375
"2010-1" 3072.53125
"2011-1" 3149.14868164062
