"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.672313386900356 0.000347062141325793 0 0 0 0 0 0 0.000127966526901918 0 0
"1983-1" 0.917999982833862 0.461804240889563 0.000293833726877607 0 0 0 0 0 0 0.000233813089777622 0 0
"1984-1" 0.916999995708466 0.522170362532187 0.000383969797090879 0 0 0 0 0 0 0.000202555085326563 0 0
"1985-1" 0.915000021457672 0.625633858510913 0.000464228316386622 0 0 0 0 0 0 0.000148660035040982 0 0
"1986-1" 0.913999974727631 0.63046908721498 0.000399202636930125 0 0 0 0 0 0 0.000145685057580439 0 0
"1987-1" 0.913999974727631 0.606510741629762 0.000292669382934325 0 0 0 0 0 0 0.000158054303314985 0 0
"1988-1" 0.91100001335144 0.669495971120483 0.000303992201722031 0 0 0 0 0 0 0.000124210322597313 0 0
"1989-1" 0.907000005245209 0.634651364420407 0.000308909897470773 0 0 0 0 0 0 0.000140083165528922 0 0
"1990-1" 0.902999997138977 0.614222895047085 0.000301042623213357 0 0 0 0 0 0 0.000148555064074105 0 0
"1991-1" 0.902999997138977 0.605360885251841 0.00030122840189745 0 0 0 0 0 0 0.00015312011072327 0 0
"1992-1" 0.902999997138977 0.640933363195089 0.000378841159334346 0 0 0 0 0 0 0.0001348276382144 0 0
"1993-1" 0.898000001907349 0.665394875628422 0.000433586268035087 0 0 0 0 0 0 0.000119647885752257 0 0
"1994-1" 0.897000014781952 0.673473023247713 0.00049777995573402 0 0 0 0 0 0 0.000114933152889077 0 0
"1995-1" 0.89300000667572 0.693319642839199 0.000470352558617444 0 0 0 0 0 0 0.000102661918131918 0 0
"1996-1" 0.89300000667572 0.660733413211652 0.000448386098583359 0 0 0 0 0 0 0.000119489690570979 0 0
"1997-1" 0.887000024318695 0.585086698241632 0.000359915185051862 0 0 0 0 0 0 0.000155259681305611 0 0
"1998-1" 0.881999969482422 0.552957023442332 0.000331457444988859 0 0 0 0 0 0 0.000169190316369527 0 0
"1999-1" 0.880999982357025 0.558321837569117 0.000367566350122243 0 0 0 0 0 0 0.000165898034126355 0 0
"2000-1" 0.874000012874603 0.564480099767767 0.000379825110612594 0 0 0 0 0 0 0.000159138872100356 0 0
"2001-1" 0.870999991893768 0.580233754003103 0.000419037078856505 0 0 0 0 0 0 0.000149499883691693 0 0
"2002-1" 0.867999970912933 0.606375462000873 0.000404362254846293 0 0 0 0 0 0 0.000134556960345646 0 0
"2003-1" 0.865000009536743 0.650050455048117 0.000475756850216613 0 0 0 0 0 0 0.000110532297530792 0 0
"2004-1" 0.861999988555908 0.642772378851788 0.000500754658702418 0 0 0 0 0 0 0.000112721192463659 0 0
"2005-1" 0.860000014305115 0.569286280803119 0.000507733307609663 0 0 0 0 0 0 0.000149392413306719 0 0
"2006-1" 0.860000014305115 0.574069914830062 0.000639476401425289 0 0 0 0 0 0 0.000146881737279125 0 0
"2007-1" 0.860000014305115 0.579132146931784 0.000725089353928746 0 0 0 0 0 0 0.00014423293708923 0 0
"2008-1" 0.860000014305115 0.62713595360605 0.000836276939312271 0 0 0 0 0 0 0.0001195409747982 0 0
"2009-1" 0.860000014305115 0.644404625882736 0.000710510040111877 0 0 0 0 0 0 0.000110717660377239 0 0
"2010-1" 0.860000014305115 0.681885063069672 0.000651294483460879 0 0 0 0 0 0 9.14411551569882e-05 0 0
"2011-1" 0.860000014305115 0.70083813879387 0.000691602560554019 0 0 0 0 0 0 8.16384256660009e-05 0 0
