"date" "mfapar"
"1982-1" 1.00303450381034e-05
"1982-2" 0.000151075320900418
"1982-3" 1.74731994206923e-07
"1982-4" 0.175863415002823
"1982-5" 0.690802693367004
"1982-6" 0.753248274326324
"1982-7" 0.820812165737152
"1982-8" 0.811921715736389
"1982-9" 0.734250903129578
"1982-10" 0.377668768167496
"1982-11" 0.0855205729603767
"1982-12" 9.26982647797558e-06
"1983-1" 4.14492973277447e-09
"1983-2" 0.000286952708847821
"1983-3" 6.50604050633774e-08
"1983-4" 0.0997580215334892
"1983-5" 0.533863604068756
"1983-6" 0.75913542509079
"1983-7" 0.830172061920166
"1983-8" 0.840247213840485
"1983-9" 0.746878981590271
"1983-10" 0.371148943901062
"1983-11" 0.073643833398819
"1983-12" 3.5299510727782e-06
"1984-1" 3.05298381135799e-05
"1984-2" 9.52257978497073e-05
"1984-3" 0.00185737235005945
"1984-4" 0.358540326356888
"1984-5" 0.636255204677582
"1984-6" 0.780974328517914
"1984-7" 0.830637216567993
"1984-8" 0.842000961303711
"1984-9" 0.661270320415497
"1984-10" 0.331276416778564
"1984-11" 0.0317158997058868
"1984-12" 6.90279412083328e-05
"1985-1" 3.99845412175637e-05
"1985-2" 0.000167146747116931
"1985-3" 2.83069712168071e-05
"1985-4" 0.326209992170334
"1985-5" 0.69239068031311
"1985-6" 0.757724642753601
"1985-7" 0.808950245380402
"1985-8" 0.801929891109467
"1985-9" 0.652875363826752
"1985-10" 0.335682362318039
"1985-11" 0.0751434713602066
"1985-12" 7.78875401010737e-05
"1986-1" 1.59343080952112e-08
"1986-2" 0.00147038139402866
"1986-3" 9.6998599019571e-07
"1986-4" 0.209181949496269
"1986-5" 0.667811691761017
"1986-6" 0.778445363044739
"1986-7" 0.817263424396515
"1986-8" 0.818436801433563
"1986-9" 0.600750148296356
"1986-10" 0.32475408911705
"1986-11" 0.0487652011215687
"1986-12" 8.87319765752181e-06
"1987-1" 1.88108142396004e-08
"1987-2" 0.00574696715921164
"1987-3" 0.0267479829490185
"1987-4" 0.43725773692131
"1987-5" 0.722000777721405
"1987-6" 0.765919208526611
"1987-7" 0.822370946407318
"1987-8" 0.812591791152954
"1987-9" 0.687649190425873
"1987-10" 0.338469058275223
"1987-11" 0.0894789174199104
"1987-12" 1.15191514851176e-05
"1988-1" 2.190549519554e-09
"1988-2" 0.00159623916260898
"1988-3" 3.13085947709624e-05
"1988-4" 0.340897023677826
"1988-5" 0.673609733581543
"1988-6" 0.816568613052368
"1988-7" 0.837201297283173
"1988-8" 0.832704603672028
"1988-9" 0.653816342353821
"1988-10" 0.311424970626831
"1988-11" 0.074422650039196
"1988-12" 1.17655099529657e-05
"1989-1" 9.77584641077556e-05
"1989-2" 0.00154456950258464
"1989-3" 0.0038496982306242
"1989-4" 0.141632944345474
"1989-5" 0.687311828136444
"1989-6" 0.774526596069336
"1989-7" 0.840700387954712
"1989-8" 0.833339512348175
"1989-9" 0.697755873203278
"1989-10" 0.382440686225891
"1989-11" 0.0374110266566277
"1989-12" 0.000102940430224407
"1990-1" 0.000164278520969674
"1990-2" 0.000112052010081243
"1990-3" 4.34296307503246e-05
"1990-4" 0.196442455053329
"1990-5" 0.620646774768829
"1990-6" 0.790030062198639
"1990-7" 0.747337222099304
"1990-8" 0.82300466299057
"1990-9" 0.743900120258331
"1990-10" 0.299791425466537
"1990-11" 0.0590515099465847
"1990-12" 0.000120053293358069
"1991-1" 3.61920247087255e-05
"1991-2" 0.0229606479406357
"1991-3" 0.0143487676978111
"1991-4" 0.349645704030991
"1991-5" 0.693978250026703
"1991-6" 0.803304374217987
"1991-7" 0.828592956066132
"1991-8" 0.800936937332153
"1991-9" 0.646565914154053
"1991-10" 0.248080670833588
"1991-11" 0.00547192618250847
"1991-12" 2.27448435907718e-05
"1992-1" 1.03161642073246e-06
"1992-2" 0.000366412423318252
"1992-3" 1.05346716736676e-05
"1992-4" 0.182237640023232
"1992-5" 0.653334200382233
"1992-6" 0.758857786655426
"1992-7" 0.782056510448456
"1992-8" 0.805635869503021
"1992-9" 0.62512344121933
"1992-10" 0.298235058784485
"1992-11" 0.0872212648391724
"1992-12" 0.000215401349123567
"1993-1" 0.000103382568340749
"1993-2" 0.000723039964213967
"1993-3" 9.85063743428327e-05
"1993-4" 0.333656281232834
"1993-5" 0.66821414232254
"1993-6" 0.756111979484558
"1993-7" 0.789804458618164
"1993-8" 0.821137070655823
"1993-9" 0.676966428756714
"1993-10" 0.307445645332336
"1993-11" 0.051059290766716
"1993-12" 0.00019896418962162
"1994-1" 5.24027382198256e-05
"1994-2" 0.000155909976456314
"1994-3" 0.00933356769382954
"1994-4" 0.306600749492645
"1994-5" 0.651042878627777
"1994-6" 0.791504204273224
"1994-7" 0.819428324699402
"1994-8" 0.816226243972778
"1994-9" 0.761493682861328
"1994-10" 0.402777522802353
"1994-11" 0.0947582572698593
"1994-12" 0.000266431481577456
"1995-1" 0.000210185651667416
"1995-2" 0.00182416720781475
"1995-3" 0.0115893771871924
"1995-4" 0.0439643040299416
"1995-5" 0.593848168849945
"1995-6" 0.80148446559906
"1995-7" 0.825435042381287
"1995-8" 0.829807162284851
"1995-9" 0.744056880474091
"1995-10" 0.390795320272446
"1995-11" 0.0270623676478863
"1995-12" 0.00010604815906845
"1996-1" 4.93520674353931e-05
"1996-2" 0.000634276948403567
"1996-3" 1.24771617038277e-07
"1996-4" 0.0784477442502975
"1996-5" 0.56803160905838
"1996-6" 0.786794602870941
"1996-7" 0.828012943267822
"1996-8" 0.829024374485016
"1996-9" 0.698535263538361
"1996-10" 0.301653683185577
"1996-11" 0.0356929562985897
"1996-12" 8.2564030890353e-05
"1997-1" 3.38603149430128e-06
"1997-2" 0.00102640606928617
"1997-3" 2.17036117078351e-07
"1997-4" 0.0986120700836182
"1997-5" 0.59805953502655
"1997-6" 0.786608099937439
"1997-7" 0.833149135112762
"1997-8" 0.798897802829742
"1997-9" 0.714674532413483
"1997-10" 0.331041723489761
"1997-11" 0.0760642513632774
"1997-12" 0.000576931925024837
"1998-1" 0.000160727213369682
"1998-2" 0.0087341470643878
"1998-3" 0.0367971807718277
