"date" "mtransp"
"1982-1" 0.000300011510262266
"1982-2" 0.000834702688734978
"1982-3" 5.71992359255091e-06
"1982-4" 6.38644075393677
"1982-5" 43.0595970153809
"1982-6" 35.9627418518066
"1982-7" 56.1634407043457
"1982-8" 28.0792293548584
"1982-9" 34.2809944152832
"1982-10" 6.9941463470459
"1982-11" 0.186427757143974
"1982-12" 0.000137943716254085
"1983-1" 1.84916171264149e-08
"1983-2" 0.00421452475711703
"1983-3" 0.00190334091894329
"1983-4" 3.82814455032349
"1983-5" 25.8195934295654
"1983-6" 65.8594055175781
"1983-7" 70.8299713134766
"1983-8" 35.306755065918
"1983-9" 34.7565002441406
"1983-10" 6.89927577972412
"1983-11" 0.314161211252213
"1983-12" 2.60822775999259e-06
"1984-1" 7.22589538781904e-05
"1984-2" 0.00634829746559262
"1984-3" 0.00264979433268309
"1984-4" 19.5897884368896
"1984-5" 36.896556854248
"1984-6" 53.5742454528809
"1984-7" 57.4921722412109
"1984-8" 32.4501495361328
"1984-9" 15.9171714782715
"1984-10" 4.32673025131226
"1984-11" 0.0966131538152695
"1984-12" 1.959456858458e-05
"1985-1" 5.49848264199682e-05
"1985-2" 0.00128428533207625
"1985-3" 9.2483924163389e-06
"1985-4" 11.2148160934448
"1985-5" 40.7381629943848
"1985-6" 54.4075622558594
"1985-7" 37.6938133239746
"1985-8" 52.2751274108887
"1985-9" 28.0100727081299
"1985-10" 4.60298776626587
"1985-11" 0.199644565582275
"1985-12" 1.97964145627338e-05
"1986-1" 0.000370224268408492
"1986-2" 0.00793515983968973
"1986-3" 9.10339622350875e-06
"1986-4" 5.10833692550659
"1986-5" 37.8312377929688
"1986-6" 29.858154296875
"1986-7" 60.1169700622559
"1986-8" 61.6869773864746
"1986-9" 21.9201927185059
"1986-10" 5.14873695373535
"1986-11" 0.159124538302422
"1986-12" 1.0452557944518e-05
"1987-1" 0.000476221408462152
"1987-2" 0.0359890945255756
"1987-3" 0.0768099203705788
"1987-4" 19.7045345306396
"1987-5" 24.0069465637207
"1987-6" 35.1941604614258
"1987-7" 64.9396133422852
"1987-8" 40.1602210998535
"1987-9" 32.1817665100098
"1987-10" 5.62270021438599
"1987-11" 0.263193070888519
"1987-12" 1.44487994475639e-05
"1988-1" 0.000369306624634191
"1988-2" 0.00579350814223289
"1988-3" 0.00130871520377696
"1988-4" 8.36960697174072
"1988-5" 34.1397247314453
"1988-6" 50.7138519287109
"1988-7" 56.7242164611816
"1988-8" 39.737663269043
"1988-9" 27.3922557830811
"1988-10" 6.95073843002319
"1988-11" 0.212087631225586
"1988-12" 1.09173797682161e-05
"1989-1" 0.000635365431662649
"1989-2" 0.00877417344599962
"1989-3" 0.00661645364016294
"1989-4" 5.98713207244873
"1989-5" 27.8961620330811
"1989-6" 66.9529266357422
"1989-7" 49.9636039733887
"1989-8" 56.6957931518555
"1989-9" 30.9341926574707
"1989-10" 7.57917213439941
"1989-11" 0.145085960626602
"1989-12" 4.69132100988645e-06
"1990-1" 0.000440904987044632
"1990-2" 0.00110291317105293
"1990-3" 7.3181145126e-06
"1990-4" 5.4718222618103
"1990-5" 32.6021003723145
"1990-6" 45.4620780944824
"1990-7" 27.79372215271
"1990-8" 29.8502807617188
"1990-9" 21.0082225799561
"1990-10" 4.11307716369629
"1990-11" 0.135706827044487
"1990-12" 4.12229110224871e-06
"1991-1" 0.000526471063494682
"1991-2" 0.00882638711482286
"1991-3" 0.000559644890017807
"1991-4" 11.6370067596436
"1991-5" 39.4208297729492
"1991-6" 57.4995803833008
"1991-7" 36.5182800292969
"1991-8" 25.7210693359375
"1991-9" 20.4748878479004
"1991-10" 3.03267431259155
"1991-11" 0.024262398481369
"1991-12" 5.29314729647012e-06
"1992-1" 0.000152401364175603
"1992-2" 0.00467429310083389
"1992-3" 0.000884946202859282
"1992-4" 3.01025128364563
"1992-5" 36.3824577331543
"1992-6" 46.7181510925293
"1992-7" 28.1629333496094
"1992-8" 60.4822807312012
"1992-9" 26.036901473999
"1992-10" 4.3831672668457
"1992-11" 0.203059315681458
"1992-12" 2.87872207991313e-05
"1993-1" 0.000995084294117987
"1993-2" 0.0040062521584332
"1993-3" 0.000198995738173835
"1993-4" 6.94023847579956
"1993-5" 34.0103797912598
"1993-6" 27.319372177124
"1993-7" 60.602596282959
"1993-8" 59.171947479248
"1993-9" 28.8349132537842
"1993-10" 4.57858800888062
"1993-11" 0.0814341455698013
"1993-12" 0.000322545587550849
"1994-1" 0.000165715013281442
"1994-2" 0.000612818344961852
"1994-3" 0.00995082221925259
"1994-4" 8.3311071395874
"1994-5" 33.320987701416
"1994-6" 44.4919357299805
"1994-7" 58.9384002685547
"1994-8" 52.6446113586426
"1994-9" 37.0869445800781
"1994-10" 8.7595739364624
"1994-11" 0.311197847127914
"1994-12" 4.13138477597386e-05
"1995-1" 0.00039948191260919
"1995-2" 0.0102894175797701
"1995-3" 0.0251818522810936
"1995-4" 0.0143578415736556
"1995-5" 32.1850318908691
"1995-6" 40.9162292480469
"1995-7" 46.151782989502
"1995-8" 49.9383163452148
"1995-9" 37.2814292907715
"1995-10" 9.58827686309814
"1995-11" 0.0865392163395882
"1995-12" 0.000134244008222595
"1996-1" 0.000201754985027947
"1996-2" 0.00244564050808549
"1996-3" 3.86798592444393e-06
"1996-4" 1.01023817062378
"1996-5" 30.39306640625
"1996-6" 55.6105308532715
"1996-7" 63.5264358520508
"1996-8" 47.7976608276367
"1996-9" 24.0605239868164
"1996-10" 3.54149317741394
"1996-11" 0.0979552119970322
"1996-12" 0.00045910949120298
