"date" "mnpp"
"1982-1" -25.3163986206055
"1982-2" -8.46013069152832
"1982-3" -17.0122604370117
"1982-4" -25.6820335388184
"1982-5" 15.6694183349609
"1982-6" 46.7549743652344
"1982-7" 42.4027862548828
"1982-8" 48.5031318664551
"1982-9" 48.6627922058105
"1982-10" 48.2153663635254
"1982-11" 53.1792106628418
"1982-12" -22.1074352264404
"1983-1" -24.6388168334961
"1983-2" -19.3551063537598
"1983-3" -20.8440837860107
"1983-4" -23.230339050293
"1983-5" 5.02381324768066
"1983-6" 27.8552932739258
"1983-7" 30.580472946167
"1983-8" 35.6386222839355
"1983-9" 41.0266876220703
"1983-10" 42.5899543762207
"1983-11" 43.9134941101074
"1983-12" -25.0877704620361
"1984-1" -18.0786724090576
"1984-2" -11.8940458297729
"1984-3" -8.77819919586182
"1984-4" -2.39449238777161
"1984-5" 21.2896385192871
"1984-6" 44.5967445373535
"1984-7" 45.1611175537109
"1984-8" 46.4012756347656
"1984-9" 50.0487251281738
"1984-10" 45.5281639099121
"1984-11" 52.2499160766602
"1984-12" -5.22449254989624
"1985-1" -19.4540519714355
"1985-2" -17.5964851379395
"1985-3" -3.68613767623901
"1985-4" 19.8137969970703
"1985-5" 35.4014205932617
"1985-6" 44.1378517150879
"1985-7" 43.8316307067871
"1985-8" 46.1478729248047
"1985-9" 47.7097587585449
"1985-10" 52.5410957336426
"1985-11" 51.1198348999023
"1985-12" 14.1185703277588
"1986-1" -24.8803024291992
"1986-2" -14.2724914550781
"1986-3" -7.74186849594116
"1986-4" -20.5614337921143
"1986-5" 13.0785541534424
"1986-6" 45.9343528747559
"1986-7" 47.5236625671387
"1986-8" 51.5014457702637
"1986-9" 51.8800659179688
"1986-10" 51.7094268798828
"1986-11" 34.1398887634277
"1986-12" -26.1903762817383
"1987-1" -19.7290725708008
"1987-2" -18.9849605560303
"1987-3" -13.4144620895386
"1987-4" 21.8874816894531
"1987-5" 18.9144649505615
"1987-6" 39.2638206481934
"1987-7" 47.051815032959
"1987-8" 49.1810531616211
"1987-9" 48.1596260070801
"1987-10" 50.3490982055664
"1987-11" 25.4834632873535
