"date" "mnpp"
"1982-1" -51.4668502807617
"1982-2" -18.5738105773926
"1982-3" -26.4138565063477
"1982-4" -43.5544929504395
"1982-5" 22.6275119781494
"1982-6" 50.522647857666
"1982-7" 41.4407768249512
"1982-8" 52.8130226135254
"1982-9" 53.3814964294434
"1982-10" 52.4597473144531
"1982-11" 49.0344505310059
"1982-12" -32.1469573974609
"1983-1" -43.7679405212402
"1983-2" -37.0555152893066
"1983-3" -43.3035926818848
"1983-4" -44.8578948974609
"1983-5" 4.0971794128418
"1983-6" 26.5563869476318
"1983-7" 31.8031406402588
"1983-8" 37.6383514404297
"1983-9" 43.7470741271973
"1983-10" 45.3191947937012
"1983-11" 40.5729904174805
"1983-12" -30.860933303833
"1984-1" -31.1727180480957
"1984-2" -21.651554107666
"1984-3" -20.4546604156494
"1984-4" -1.95780873298645
"1984-5" 18.7086372375488
"1984-6" 39.3454170227051
"1984-7" 40.1573791503906
"1984-8" 41.3295707702637
"1984-9" 44.7768020629883
"1984-10" 38.8617095947266
"1984-11" 44.5526466369629
"1984-12" 3.96224045753479
"1985-1" -20.7380237579346
"1985-2" -28.6575469970703
"1985-3" -2.06535911560059
"1985-4" 17.5889930725098
"1985-5" 32.3084144592285
"1985-6" 42.2056884765625
"1985-7" 42.1543273925781
"1985-8" 44.3533172607422
"1985-9" 46.0615386962891
"1985-10" 49.8339614868164
"1985-11" 47.225399017334
"1985-12" 21.4333934783936
"1986-1" -39.8490753173828
"1986-2" -20.1408023834229
"1986-3" -10.3066282272339
"1986-4" -22.3327713012695
"1986-5" 8.97318935394287
"1986-6" 47.437557220459
"1986-7" 50.6169967651367
"1986-8" 54.9192237854004
"1986-9" 55.4980659484863
"1986-10" 55.2024612426758
"1986-11" 30.4102821350098
"1986-12" -25.5072574615479
"1987-1" -44.002571105957
"1987-2" -32.8589515686035
"1987-3" -32.5377082824707
"1987-4" 16.8649482727051
"1987-5" 17.1600494384766
"1987-6" 39.7516441345215
"1987-7" 48.7188568115234
"1987-8" 51.318717956543
"1987-9" 50.3805847167969
"1987-10" 52.5258827209473
"1987-11" 17.4386692047119
"1987-12" -34.628475189209
"1988-1" -15.8276109695435
"1988-2" -37.412281036377
"1988-3" 5.13315296173096
"1988-4" 11.5541009902954
"1988-5" 18.684455871582
"1988-6" 49.8336029052734
"1988-7" 55.5687141418457
"1988-8" 52.9443626403809
"1988-9" 50.1814498901367
"1988-10" 55.0095443725586
"1988-11" 22.1942882537842
"1988-12" -0.698409616947174
"1989-1" -38.162181854248
"1989-2" -30.1056842803955
"1989-3" -38.860912322998
"1989-4" -27.8141498565674
"1989-5" 17.7210445404053
"1989-6" 49.8730316162109
"1989-7" 49.394588470459
"1989-8" 50.6701354980469
"1989-9" 56.197452545166
"1989-10" 63.7073936462402
"1989-11" 41.3826904296875
"1989-12" -23.6822338104248
"1990-1" -17.6711959838867
"1990-2" -37.0247993469238
"1990-3" -45.4038619995117
"1990-4" -18.8390636444092
"1990-5" 5.77744150161743
"1990-6" 48.9749717712402
"1990-7" 45.2766075134277
"1990-8" 48.7146263122559
"1990-9" 48.0059356689453
"1990-10" 52.3403701782227
"1990-11" 39.8191108703613
"1990-12" -7.50958585739136
"1991-1" -37.2095222473145
"1991-2" -25.7399997711182
"1991-3" -38.4779624938965
"1991-4" -13.6215677261353
"1991-5" 17.7310752868652
"1991-6" 49.5650482177734
"1991-7" 47.0029449462891
"1991-8" 50.6727256774902
"1991-9" 49.3563461303711
"1991-10" 46.279727935791
"1991-11" 44.5572738647461
"1991-12" -21.2996215820312
"1992-1" -41.4670028686523
"1992-2" -31.9882068634033
"1992-3" -40.2008361816406
"1992-4" 18.8228015899658
"1992-5" 34.9591522216797
"1992-6" 50.2803649902344
"1992-7" 53.3879928588867
"1992-8" 47.9641036987305
"1992-9" 56.0595703125
"1992-10" 53.2946586608887
"1992-11" 45.5531539916992
"1992-12" -19.3786869049072
"1993-1" -43.7637939453125
"1993-2" -31.06787109375
"1993-3" -38.3728446960449
"1993-4" 8.33255577087402
"1993-5" 36.7939682006836
"1993-6" 53.6599464416504
"1993-7" 52.1000938415527
"1993-8" 56.5161476135254
"1993-9" 63.9730987548828
"1993-10" 58.3892593383789
"1993-11" 33.7226295471191
"1993-12" -17.4616508483887
"1994-1" -38.474536895752
"1994-2" -36.5770874023438
"1994-3" -44.448299407959
"1994-4" -24.7834300994873
"1994-5" 26.7868747711182
"1994-6" 46.9227142333984
"1994-7" 58.6886711120605
"1994-8" 57.3369941711426
"1994-9" 64.326057434082
"1994-10" 58.1862945556641
"1994-11" 57.0540046691895
"1994-12" -9.6507740020752
"1995-1" -33.826961517334
"1995-2" -35.5999450683594
"1995-3" -16.1215648651123
"1995-4" 40.8777770996094
"1995-5" 16.9232349395752
"1995-6" 48.3348770141602
"1995-7" 52.3448257446289
"1995-8" 48.1698112487793
"1995-9" 57.7966499328613
"1995-10" 47.3800277709961
"1995-11" 33.774658203125
"1995-12" -33.2895469665527
"1996-1" -48.9539566040039
"1996-2" -35.3677673339844
"1996-3" -42.8723182678223
"1996-4" -6.17094802856445
"1996-5" 30.1449222564697
"1996-6" 51.2887992858887
"1996-7" 53.898250579834
"1996-8" 61.8433074951172
"1996-9" 52.9487838745117
"1996-10" 52.5517807006836
"1996-11" 41.589672088623
"1996-12" -35.2446212768555
"1997-1" -43.664608001709
"1997-2" -45.6561241149902
"1997-3" -46.9357414245605
"1997-4" -3.12221312522888
"1997-5" -2.90938305854797
"1997-6" 46.3102989196777
"1997-7" 52.9790992736816
"1997-8" 54.5485191345215
"1997-9" 50.5500907897949
