"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.63932650866667 0.0734081748560733 0 0 0 0 0 0 0.00010739536208083 0 0
"1983-1" 0.917999982833862 0.436902998026156 0.0695046021905323 0 0 0 0 0 0 0.000211490678866253 0 0
"1984-1" 0.916999995708466 0.491273375477 0.0778509622968664 0 0 0 0 0 0 0.000178985457262568 0 0
"1985-1" 0.915000021457672 0.586840909474386 0.0894145562234221 0 0 0 0 0 0 0.000123030438964904 0 0
"1986-1" 0.913999974727631 0.590923856846892 0.0890374098685975 0 0 0 0 0 0 0.000120591909608071 0 0
"1987-1" 0.913999974727631 0.568543921009024 0.0869394100558307 0 0 0 0 0 0 0.000133220327914259 0 0
"1988-1" 0.91100001335144 0.628129653063226 0.0922699672393605 0 0 0 0 0 0 9.82431114672291e-05 0 0
"1989-1" 0.907000005245209 0.595943338562268 0.095566765712034 0 0 0 0 0 0 0.000111113573310392 0 0
"1990-1" 0.902999997138977 0.575744513654449 0.094426529279688 0 0 0 0 0 0 0.00012008991428379 0 0
"1991-1" 0.902999997138977 0.566445030563472 0.0981239267682499 0 0 0 0 0 0 0.00012300010097125 0 0
"1992-1" 0.902999997138977 0.597349816992711 0.106482617562401 0 0 0 0 0 0 0.000102755362293499 0 0
"1993-1" 0.898000001907349 0.618411030652339 0.112590057761199 0 0 0 0 0 0 8.61351185823481e-05 0 0
"1994-1" 0.897000014781952 0.625518010612812 0.117729575800868 0 0 0 0 0 0 7.92837291269809e-05 0 0
"1995-1" 0.89300000667572 0.641761944978818 0.120872397983659 0 0 0 0 0 0 6.71855918919695e-05 0 0
"1996-1" 0.89300000667572 0.609556873527204 0.123161116835288 0 0 0 0 0 0 8.26881419704086e-05 0 0
"1997-1" 0.887000024318695 0.528410944346017 0.126348901755669 0 0 0 0 0 0 0.000119827232640275 0 0
"1998-1" 0.881999969482422 0.497842119038296 0.119851735766304 0 0 0 0 0 0 0.000136393965624926 0 0
"1999-1" 0.880999982357025 0.501951272449105 0.121531429777601 0 0 0 0 0 0 0.000132888846712315 0 0
"2000-1" 0.874000012874603 0.507031422931405 0.126425310745519 0 0 0 0 0 0 0.000124143909658143 0 0
"2001-1" 0.870999991893768 0.522392041828184 0.123573174727261 0 0 0 0 0 0 0.000116143650764123 0 0
"2002-1" 0.867999970912933 0.546802054439862 0.121193252495748 0 0 0 0 0 0 0.000103227373100321 0 0
"2003-1" 0.865000009536743 0.588705384367316 0.128910848280476 0 0 0 0 0 0 7.6030964411682e-05 0 0
"2004-1" 0.861999988555908 0.583192489749251 0.132573937622951 0 0 0 0 0 0 7.54392271944994e-05 0 0
"2005-1" 0.860000014305115 0.513334919408337 0.127883564572837 0 0 0 0 0 0 0.000112937158105997 0 0
"2006-1" 0.860000014305115 0.516739300740142 0.133959168337819 0 0 0 0 0 0 0.000108059937243816 0 0
"2007-1" 0.860000014305115 0.517022050874544 0.13938737117641 0 0 0 0 0 0 0.000105115428452762 0 0
"2008-1" 0.860000014305115 0.558784286733854 0.150702002767108 0 0 0 0 0 0 7.76775460514306e-05 0 0
"2009-1" 0.860000014305115 0.572473678574568 0.15272763118873 0 0 0 0 0 0 6.95371747058502e-05 0 0
"2010-1" 0.860000014305115 0.605441134510059 0.151443196670009 0 0 0 0 0 0 5.31288264134485e-05 0 0
"2011-1" 0.860000014305115 0.623508693814422 0.156785193011403 0 0 0 0 0 0 4.10111499787105e-05 0 0
