"date" "vegc"
"1982-1" 2933.86206054688
"1983-1" 2737.35913085938
"1984-1" 2822.21826171875
"1985-1" 2980.36352539062
"1986-1" 3022.96997070312
"1987-1" 2949.5556640625
"1988-1" 3059.00805664062
"1989-1" 2993.55615234375
"1990-1" 2905.841796875
"1991-1" 2861.80932617188
"1992-1" 2941.05493164062
"1993-1" 2998.95434570312
"1994-1" 3047.38598632812
"1995-1" 3084.31103515625
"1996-1" 3014.82763671875
"1997-1" 2865.19116210938
"1998-1" 2768.76416015625
"1999-1" 2783.15747070312
"2000-1" 2795.8583984375
"2001-1" 2822.37768554688
"2002-1" 2865.92944335938
"2003-1" 2959.46069335938
"2004-1" 2973.29150390625
"2005-1" 2856.63525390625
"2006-1" 2858.1533203125
"2007-1" 2868.50659179688
"2008-1" 2975.63159179688
"2009-1" 3013.97143554688
"2010-1" 3088.21533203125
"2011-1" 3166.505859375
