"date" "mnpp"
"1982-1" 12.7970066070557
"1982-2" 24.5884246826172
"1982-3" 42.1182861328125
"1982-4" 61.2193946838379
"1982-5" 35.8903579711914
"1982-6" 18.1509628295898
"1982-7" -7.24702835083008
"1982-8" -5.19019842147827
"1982-9" -3.09506368637085
"1982-10" 12.3904151916504
"1982-11" 10.7545013427734
"1982-12" 6.08568477630615
"1983-1" 16.1335391998291
"1983-2" 19.1387882232666
"1983-3" 27.3670196533203
"1983-4" 20.5224189758301
"1983-5" 37.1046485900879
"1983-6" -2.80822944641113
"1983-7" -3.38264417648315
"1983-8" -2.59841513633728
"1983-9" -1.57474160194397
"1983-10" 2.87476801872253
"1983-11" 5.71866178512573
"1983-12" 8.94339847564697
"1984-1" 8.22995185852051
"1984-2" 21.0223293304443
"1984-3" 33.2793312072754
"1984-4" 59.9484405517578
"1984-5" 55.6048240661621
"1984-6" 30.8821868896484
"1984-7" 0.85787832736969
"1984-8" -5.09783840179443
"1984-9" -1.1815197467804
"1984-10" 9.39816665649414
"1984-11" 6.94011211395264
"1984-12" 8.71448993682861
"1985-1" 6.67536067962646
"1985-2" 22.2529354095459
"1985-3" 53.1559524536133
"1985-4" 63.4887542724609
"1985-5" 70.1965103149414
"1985-6" 24.2352542877197
"1985-7" -7.84493160247803
"1985-8" -5.90710973739624
"1985-9" -4.5455002784729
"1985-10" -2.60512065887451
"1985-11" 4.57543563842773
"1985-12" 4.24550151824951
"1986-1" 9.54242515563965
"1986-2" 13.1712951660156
"1986-3" 49.9938774108887
"1986-4" 57.592960357666
"1986-5" 27.9836273193359
"1986-6" 18.4151649475098
"1986-7" -6.68351268768311
"1986-8" -4.75769662857056
"1986-9" -0.442218005657196
"1986-10" 11.0738000869751
"1986-11" 12.723729133606
"1986-12" 10.1966686248779
"1987-1" 10.3378944396973
"1987-2" 19.6298656463623
"1987-3" 56.0543174743652
"1987-4" 62.6106414794922
"1987-5" 25.7588977813721
"1987-6" 1.34304559230804
"1987-7" 3.64449310302734
"1987-8" 2.3781042098999
"1987-9" 3.11526393890381
"1987-10" 8.11769104003906
"1987-11" 12.2366495132446
"1987-12" 5.1198148727417
"1988-1" 11.4063854217529
"1988-2" 30.1715049743652
"1988-3" 61.9889984130859
"1988-4" 66.3958053588867
"1988-5" 56.9592094421387
"1988-6" 47.3558769226074
"1988-7" 15.5412216186523
"1988-8" -9.37516498565674
"1988-9" -5.24489736557007
"1988-10" 6.33473062515259
"1988-11" 10.7868089675903
"1988-12" 12.5720071792603
"1989-1" 16.7957668304443
"1989-2" 28.3257064819336
"1989-3" 52.1840553283691
"1989-4" 61.986629486084
"1989-5" 68.0638580322266
"1989-6" 12.0640821456909
"1989-7" -9.36437606811523
"1989-8" -10.014232635498
"1989-9" -0.169431746006012
"1989-10" 13.2998046875
"1989-11" 9.44581699371338
"1989-12" 4.85366821289062
"1990-1" 16.0225467681885
"1990-2" 39.0656547546387
"1990-3" 60.5555305480957
"1990-4" 67.8812408447266
"1990-5" 31.3295478820801
"1990-6" -6.2812876701355
"1990-7" -6.09287548065186
"1990-8" -4.12628078460693
"1990-9" 2.66197538375854
"1990-10" 12.1330490112305
"1990-11" 14.3522729873657
"1990-12" 6.91127109527588
"1991-1" 11.3498725891113
"1991-2" 17.6332740783691
"1991-3" 44.4423828125
"1991-4" 72.8725433349609
"1991-5" 23.1957225799561
"1991-6" -5.37027359008789
"1991-7" -0.996064484119415
"1991-8" -7.18403005599976
"1991-9" 5.52726745605469
"1991-10" 12.806037902832
"1991-11" 14.1355361938477
"1991-12" 11.3312997817993
"1992-1" 10.7991008758545
"1992-2" 24.2856349945068
"1992-3" 53.3477172851562
"1992-4" 43.5064964294434
"1992-5" 10.8151340484619
"1992-6" 36.965576171875
"1992-7" 13.5323820114136
"1992-8" -8.36629390716553
"1992-9" -1.05904304981232
"1992-10" 13.1043100357056
"1992-11" 15.613543510437
"1992-12" 13.3762083053589
"1993-1" 17.6376342773438
"1993-2" 30.6486377716064
"1993-3" 42.8725547790527
"1993-4" 16.0218029022217
"1993-5" 62.5618209838867
"1993-6" 24.9040508270264
"1993-7" -6.1794056892395
"1993-8" -6.15138912200928
"1993-9" 0.66209465265274
"1993-10" 11.2614908218384
"1993-11" 11.1727533340454
"1993-12" 9.62988662719727
"1994-1" 12.1014642715454
"1994-2" 25.3907356262207
"1994-3" 52.8429183959961
"1994-4" 30.4083824157715
"1994-5" 10.1556692123413
"1994-6" 8.39311122894287
"1994-7" -5.29167318344116
"1994-8" -4.75622940063477
"1994-9" -0.430228114128113
"1994-10" 9.38136768341064
"1994-11" 10.9087953567505
"1994-12" 9.13219356536865
"1995-1" 11.8842620849609
"1995-2" 28.2547454833984
"1995-3" 45.0944557189941
"1995-4" 5.06100177764893
"1995-5" 14.4065027236938
"1995-6" 22.5320491790771
"1995-7" 0.824711680412292
"1995-8" -5.89288806915283
"1995-9" -0.00986143574118614
"1995-10" 4.27179288864136
"1995-11" 7.84123706817627
"1995-12" 4.41920804977417
"1996-1" 6.46217775344849
"1996-2" 23.6420669555664
"1996-3" 49.6766738891602
"1996-4" 56.8045349121094
"1996-5" 59.8724708557129
"1996-6" 23.8412952423096
"1996-7" -6.00614881515503
"1996-8" -4.58545827865601
"1996-9" 5.20173168182373
"1996-10" 14.2696933746338
"1996-11" 10.5708885192871
"1996-12" 4.15469264984131
"1997-1" 10.3520460128784
"1997-2" 35.8274459838867
"1997-3" 68.2097625732422
"1997-4" 41.2909393310547
"1997-5" 49.7054634094238
"1997-6" 31.8152236938477
"1997-7" 7.84943532943726
"1997-8" 2.83827018737793
"1997-9" 8.26217555999756
"1997-10" 15.9632635116577
"1997-11" 9.30749797821045
"1997-12" 7.09803199768066
"1998-1" 15.1554908752441
"1998-2" 34.2082977294922
"1998-3" 75.1183319091797
"1998-4" 79.1143798828125
"1998-5" 66.6353225708008
"1998-6" 30.3594226837158
"1998-7" -9.69841384887695
"1998-8" -8.09541320800781
"1998-9" 3.35590314865112
"1998-10" 19.4103336334229
"1998-11" 14.9053153991699
"1998-12" 11.0597591400146
"1999-1" 15.2109470367432
"1999-2" 29.0680294036865
"1999-3" 51.5189781188965
"1999-4" 23.5727195739746
"1999-5" 35.8300895690918
"1999-6" 2.93908667564392
"1999-7" -6.79795074462891
"1999-8" -8.30980396270752
"1999-9" -1.39602172374725
"1999-10" 12.6913022994995
"1999-11" 11.6888818740845
"1999-12" 6.20912265777588
"2000-1" 8.93732357025146
"2000-2" 35.2012519836426
"2000-3" 40.6049613952637
"2000-4" 64.0456390380859
"2000-5" 32.5762023925781
"2000-6" 13.389702796936
"2000-7" -6.47295141220093
"2000-8" -4.96568155288696
"2000-9" -1.34419822692871
"2000-10" 10.2043123245239
"2000-11" 9.45457077026367
"2000-12" 5.71190118789673
"2001-1" 9.18337726593018
"2001-2" 32.6488456726074
"2001-3" 53.8084259033203
"2001-4" 74.5187072753906
"2001-5" 48.480583190918
"2001-6" -0.847774147987366
"2001-7" -6.16927862167358
"2001-8" -6.57383060455322
"2001-9" 1.16857373714447
"2001-10" 12.2922258377075
"2001-11" 11.5143966674805
"2001-12" 7.14189577102661
"2002-1" 10.7403240203857
"2002-2" 32.1357841491699
"2002-3" 55.6824378967285
"2002-4" 72.765007019043
"2002-5" 51.9541969299316
"2002-6" 6.2512092590332
"2002-7" -0.167245343327522
"2002-8" -3.17634630203247
"2002-9" 9.15480518341064
"2002-10" 9.09441661834717
"2002-11" 10.7048845291138
"2002-12" 6.05449247360229
"2003-1" 11.1944942474365
"2003-2" 21.736270904541
"2003-3" 62.1203117370605
"2003-4" 80.9504318237305
"2003-5" 58.049015045166
"2003-6" 2.33520126342773
"2003-7" -8.61454010009766
"2003-8" -7.19160509109497
"2003-9" 1.24935758113861
"2003-10" 15.2197771072388
"2003-11" 12.1745901107788
"2003-12" 8.964599609375
"2004-1" 17.822774887085
"2004-2" 29.869987487793
"2004-3" 48.8447074890137
"2004-4" 83.0743408203125
"2004-5" 76.6152496337891
"2004-6" 29.9597568511963
"2004-7" -1.27877998352051
"2004-8" 0.336988478899002
"2004-9" -4.31157112121582
"2004-10" 11.3111381530762
"2004-11" 16.5830783843994
"2004-12" 10.8167190551758
"2005-1" 18.1882610321045
"2005-2" 21.1853084564209
"2005-3" 45.2312850952148
"2005-4" 59.2330017089844
"2005-5" 1.55823290348053
"2005-6" -2.06342959403992
"2005-7" -6.97123718261719
"2005-8" -7.64829301834106
"2005-9" -3.74857354164124
"2005-10" 0.388306885957718
"2005-11" 9.75998783111572
"2005-12" 7.50207424163818
"2006-1" 8.5744571685791
"2006-2" 15.9362030029297
"2006-3" 45.379768371582
"2006-4" 60.6632804870605
"2006-5" 35.8058624267578
"2006-6" 15.2019643783569
"2006-7" 4.11729288101196
"2006-8" -5.56178140640259
"2006-9" 8.96211910247803
"2006-10" 10.0234642028809
"2006-11" 8.42033386230469
"2006-12" 7.90724468231201
"2007-1" 13.1248979568481
"2007-2" 24.3851623535156
"2007-3" 58.6883544921875
"2007-4" 68.5617294311523
"2007-5" 86.6744079589844
"2007-6" 42.8682594299316
"2007-7" -5.46561813354492
"2007-8" -2.10340738296509
"2007-9" 10.3257541656494
"2007-10" 12.0963077545166
"2007-11" 15.8126039505005
"2007-12" 9.81786727905273
"2008-1" 16.7594394683838
"2008-2" 32.5342979431152
"2008-3" 60.9410552978516
"2008-4" 62.8924980163574
"2008-5" 72.7339935302734
"2008-6" 30.3771133422852
"2008-7" -3.29492163658142
"2008-8" -8.41864585876465
"2008-9" 10.9649791717529
"2008-10" 18.1480464935303
"2008-11" 15.4707250595093
"2008-12" 6.76087617874146
"2009-1" 7.29008388519287
"2009-2" 29.0025596618652
"2009-3" 69.5092391967773
"2009-4" 77.4311218261719
"2009-5" 29.9768695831299
"2009-6" -8.70222949981689
"2009-7" -6.363600730896
"2009-8" -9.78528022766113
"2009-9" -5.94453954696655
"2009-10" -2.81157469749451
"2009-11" 9.92563152313232
"2009-12" 5.23019123077393
"2010-1" 7.04767656326294
"2010-2" 15.2270517349243
"2010-3" 42.3388214111328
"2010-4" 74.1283493041992
"2010-5" 76.1951141357422
"2010-6" 37.7268333435059
"2010-7" 6.26040124893188
"2010-8" -2.94851779937744
"2010-9" 2.41056060791016
"2010-10" 20.2688846588135
"2010-11" 12.3782482147217
"2010-12" 3.96192097663879
"2011-1" 12.6627979278564
"2011-2" 29.1056747436523
"2011-3" 54.6809234619141
"2011-4" 71.4670028686523
"2011-5" 71.2992630004883
"2011-6" 39.9586868286133
"2011-7" -8.84866333007812
"2011-8" -8.95022678375244
"2011-9" -8.30737209320068
"2011-10" -0.405281633138657
"2011-11" 10.3196830749512
"2011-12" 10.8209085464478
