"date" "mfapar"
"1982-1" 0.360426247119904
"1982-2" 0.465782046318054
"1982-3" 0.491626679897308
"1982-4" 0.504089117050171
"1982-5" 0.424149036407471
"1982-6" 0.381725609302521
"1982-7" 0.309352815151215
"1982-8" 0.258821129798889
"1982-9" 0.234177827835083
"1982-10" 0.266888797283173
"1982-11" 0.325560480356216
"1982-12" 0.279689490795135
"1983-1" 0.423570841550827
"1983-2" 0.437918037176132
"1983-3" 0.491091877222061
"1983-4" 0.456101089715958
"1983-5" 0.436570137739182
"1983-6" 0.293445616960526
"1983-7" 0.184222742915154
"1983-8" 0.198846876621246
"1983-9" 0.213876470923424
"1983-10" 0.239046514034271
"1983-11" 0.259603649377823
"1983-12" 0.334414899349213
"1984-1" 0.305284440517426
"1984-2" 0.383311420679092
"1984-3" 0.395299166440964
"1984-4" 0.421401649713516
"1984-5" 0.415136992931366
"1984-6" 0.336929798126221
"1984-7" 0.286541998386383
"1984-8" 0.216844797134399
"1984-9" 0.183936461806297
"1984-10" 0.204224824905396
"1984-11" 0.230348855257034
"1984-12" 0.280393213033676
"1985-1" 0.312715172767639
"1985-2" 0.43431568145752
"1985-3" 0.477640986442566
"1985-4" 0.50609302520752
"1985-5" 0.497865974903107
"1985-6" 0.409225642681122
"1985-7" 0.310157358646393
"1985-8" 0.239141538739204
"1985-9" 0.20478855073452
"1985-10" 0.195034548640251
"1985-11" 0.203028708696365
"1985-12" 0.206275597214699
"1986-1" 0.337116241455078
"1986-2" 0.391298890113831
"1986-3" 0.443700164556503
"1986-4" 0.477153867483139
"1986-5" 0.4763223528862
"1986-6" 0.345798969268799
"1986-7" 0.256739020347595
"1986-8" 0.162798494100571
"1986-9" 0.200410470366478
"1986-10" 0.259754002094269
"1986-11" 0.32041272521019
"1986-12" 0.345029413700104
"1987-1" 0.392232835292816
"1987-2" 0.451923400163651
"1987-3" 0.491461247205734
"1987-4" 0.522442102432251
"1987-5" 0.492467075586319
"1987-6" 0.345494240522385
"1987-7" 0.277256429195404
"1987-8" 0.270290702581406
"1987-9" 0.279438436031342
"1987-10" 0.324379622936249
"1987-11" 0.367492496967316
"1987-12" 0.210174515843391
"1988-1" 0.305518358945847
"1988-2" 0.523166596889496
"1988-3" 0.537984073162079
"1988-4" 0.5541752576828
"1988-5" 0.486488461494446
"1988-6" 0.462650090456009
"1988-7" 0.427692800760269
"1988-8" 0.303095012903214
"1988-9" 0.240366205573082
"1988-10" 0.269376993179321
"1988-11" 0.334618866443634
"1988-12" 0.386365681886673
"1989-1" 0.431902676820755
"1989-2" 0.50909560918808
"1989-3" 0.549263834953308
"1989-4" 0.574045240879059
"1989-5" 0.532149374485016
"1989-6" 0.435234427452087
"1989-7" 0.315145194530487
"1989-8" 0.253435790538788
"1989-9" 0.233508631587029
"1989-10" 0.315538674592972
"1989-11" 0.344530254602432
"1989-12" 0.189991429448128
"1990-1" 0.461836397647858
"1990-2" 0.537048995494843
"1990-3" 0.568575143814087
"1990-4" 0.584521174430847
"1990-5" 0.506782531738281
"1990-6" 0.367224752902985
"1990-7" 0.229117125272751
"1990-8" 0.246125534176826
"1990-9" 0.258866220712662
"1990-10" 0.328005969524384
"1990-11" 0.389906913042068
"1990-12" 0.370215207338333
"1991-1" 0.405541330575943
"1991-2" 0.466979414224625
"1991-3" 0.507309019565582
"1991-4" 0.542484879493713
"1991-5" 0.520746171474457
"1991-6" 0.283056020736694
"1991-7" 0.284327000379562
"1991-8" 0.179976284503937
"1991-9" 0.246130123734474
"1991-10" 0.322016209363937
"1991-11" 0.37270924448967
"1991-12" 0.367542743682861
"1992-1" 0.44073611497879
"1992-2" 0.469488561153412
"1992-3" 0.50868684053421
"1992-4" 0.532152533531189
"1992-5" 0.427600532770157
"1992-6" 0.383517265319824
"1992-7" 0.368408650159836
"1992-8" 0.242681503295898
"1992-9" 0.246081203222275
"1992-10" 0.303991794586182
"1992-11" 0.360563635826111
"1992-12" 0.392496883869171
"1993-1" 0.457746714353561
"1993-2" 0.519624888896942
"1993-3" 0.531095325946808
"1993-4" 0.52871161699295
"1993-5" 0.466451495885849
"1993-6" 0.416259258985519
"1993-7" 0.290469646453857
"1993-8" 0.163658410310745
"1993-9" 0.227843895554543
"1993-10" 0.288210541009903
"1993-11" 0.340697020292282
"1993-12" 0.358937293291092
"1994-1" 0.415968149900436
"1994-2" 0.475214332342148
"1994-3" 0.522422671318054
"1994-4" 0.515833556652069
"1994-5" 0.427784115076065
"1994-6" 0.341147989034653
"1994-7" 0.171829625964165
"1994-8" 0.125519812107086
"1994-9" 0.205104783177376
"1994-10" 0.256525158882141
"1994-11" 0.325346529483795
"1994-12" 0.372946441173553
"1995-1" 0.354531854391098
"1995-2" 0.449442058801651
"1995-3" 0.481386989355087
"1995-4" 0.468027770519257
"1995-5" 0.373560458421707
"1995-6" 0.305410951375961
"1995-7" 0.278697580099106
"1995-8" 0.219403892755508
"1995-9" 0.205023139715195
"1995-10" 0.24946366250515
"1995-11" 0.280465364456177
"1995-12" 0.188987627625465
"1996-1" 0.176641449332237
"1996-2" 0.404996871948242
"1996-3" 0.433353841304779
"1996-4" 0.457284390926361
"1996-5" 0.423730283975601
"1996-6" 0.35378086566925
"1996-7" 0.278382360935211
"1996-8" 0.215141087770462
"1996-9" 0.207827255129814
"1996-10" 0.249578729271889
"1996-11" 0.276434272527695
"1996-12" 0.167451843619347
"1997-1" 0.311286151409149
"1997-2" 0.49423748254776
"1997-3" 0.533472180366516
"1997-4" 0.500361382961273
"1997-5" 0.414962947368622
"1997-6" 0.412896007299423
"1997-7" 0.34724697470665
