"date" "mswc1"
"1982-1" 0.71490603685379
"1982-2" 0.712151169776917
"1982-3" 0.577252984046936
"1982-4" 0.63273549079895
"1982-5" 0.580448567867279
"1982-6" 0.611098885536194
"1982-7" 0.550975143909454
"1982-8" 0.556353211402893
"1982-9" 0.539567828178406
"1982-10" 0.635858237743378
"1982-11" 0.714878678321838
"1982-12" 0.721125781536102
"1983-1" 0.637217581272125
"1983-2" 0.560340285301208
"1983-3" 0.516357719898224
"1983-4" 0.544247150421143
"1983-5" 0.570850610733032
"1983-6" 0.534067690372467
"1983-7" 0.500351786613464
"1983-8" 0.549982011318207
"1983-9" 0.562123596668243
"1983-10" 0.548044264316559
"1983-11" 0.62288761138916
"1983-12" 0.73053514957428
"1984-1" 0.725465595722198
"1984-2" 0.640557289123535
"1984-3" 0.700144827365875
"1984-4" 0.680646598339081
"1984-5" 0.653391718864441
"1984-6" 0.60167783498764
"1984-7" 0.535804033279419
"1984-8" 0.497647166252136
"1984-9" 0.513148248195648
"1984-10" 0.628046631813049
"1984-11" 0.709463000297546
"1984-12" 0.700546562671661
"1985-1" 0.752966225147247
"1985-2" 0.746974050998688
"1985-3" 0.66867208480835
"1985-4" 0.55720043182373
"1985-5" 0.649585843086243
"1985-6" 0.569835484027863
"1985-7" 0.505091667175293
"1985-8" 0.493185251951218
"1985-9" 0.490580409765244
"1985-10" 0.498817950487137
"1985-11" 0.577442646026611
"1985-12" 0.71809196472168
"1986-1" 0.730027675628662
"1986-2" 0.738491058349609
"1986-3" 0.668964862823486
"1986-4" 0.65385913848877
"1986-5" 0.5495325922966
"1986-6" 0.573453783988953
"1986-7" 0.506940245628357
"1986-8" 0.487303495407104
"1986-9" 0.566791296005249
"1986-10" 0.68498706817627
"1986-11" 0.683763802051544
"1986-12" 0.680490493774414
"1987-1" 0.72850090265274
"1987-2" 0.737086474895477
"1987-3" 0.624503314495087
"1987-4" 0.612785220146179
"1987-5" 0.532224893569946
"1987-6" 0.523338437080383
"1987-7" 0.589004993438721
"1987-8" 0.588177621364594
"1987-9" 0.594575524330139
"1987-10" 0.637442052364349
"1987-11" 0.71209454536438
"1987-12" 0.758447468280792
