"date" "minterc"
"1982-1" 0.235279470682144
"1982-2" 0.613658308982849
"1982-3" 0.0634157285094261
"1982-4" 1.11871302127838
"1982-5" 0.547272980213165
"1982-6" 0.573369801044464
"1982-7" 0.130005612969398
"1982-8" 0.129439055919647
"1982-9" 0.128291606903076
"1982-10" 0.307735860347748
"1982-11" 0.971023261547089
"1982-12" 0.0848600044846535
"1983-1" 0
"1983-2" 0.143051579594612
"1983-3" 0.065676748752594
"1983-4" 0.752173125743866
"1983-5" 0.186127573251724
"1983-6" 0.159383341670036
"1983-7" 0.0107822641730309
"1983-8" 0.100714601576328
"1983-9" 0.15002353489399
"1983-10" 0.0636872500181198
"1983-11" 0.612584888935089
"1983-12" 0.511509835720062
"1984-1" 0.145212277770042
"1984-2" 0.0425145030021667
"1984-3" 0.798874497413635
"1984-4" 0.863309442996979
"1984-5" 1.1786025762558
"1984-6" 0.402434170246124
"1984-7" 0.0188793577253819
"1984-8" 0.0110382549464703
"1984-9" 0.0601930245757103
"1984-10" 0.201285243034363
"1984-11" 0.709618926048279
"1984-12" 0.0571887977421284
"1985-1" 0.603600442409515
"1985-2" 0.989363193511963
"1985-3" 0.324178755283356
"1985-4" 0.758540868759155
"1985-5" 0.92467337846756
"1985-6" 0.424532741308212
"1985-7" 0.0305086486041546
"1985-8" 0
"1985-9" 0.0344365537166595
"1985-10" 0
"1985-11" 0.28162145614624
"1985-12" 0.111414343118668
"1986-1" 0.246886491775513
"1986-2" 0.924281716346741
"1986-3" 0.419446110725403
"1986-4" 1.0881245136261
"1986-5" 0.311545789241791
"1986-6" 0.195265457034111
"1986-7" 0
"1986-8" 0.00271350820548832
"1986-9" 0.288261026144028
"1986-10" 0.597776114940643
"1986-11" 0.241711124777794
"1986-12" 0.156627714633942
"1987-1" 1.05643701553345
"1987-2" 0.763807237148285
"1987-3" 0.22130461037159
"1987-4" 0.948840439319611
"1987-5" 0.248327508568764
"1987-6" 0.163153201341629
"1987-7" 0.469883620738983
"1987-8" 0.140897154808044
"1987-9" 0.222545623779297
"1987-10" 0.573624610900879
"1987-11" 0.664576351642609
"1987-12" 0.702380478382111
"1988-1" 0.347680538892746
"1988-2" 0.278030157089233
"1988-3" 0.0820575878024101
"1988-4" 1.57302129268646
"1988-5" 0.593756377696991
"1988-6" 1.61838638782501
"1988-7" 0.336121797561646
"1988-8" 0.00658804178237915
"1988-9" 0
"1988-10" 0.459299087524414
"1988-11" 0.686471343040466
"1988-12" 0.172140657901764
"1989-1" 0
"1989-2" 0.613968789577484
"1989-3" 0.356411457061768
"1989-4" 1.71888422966003
