"date" "mnpp"
"1982-1" -31.0887451171875
"1982-2" -12.4762372970581
"1982-3" -21.2306747436523
"1982-4" -30.6472682952881
"1982-5" 16.6649017333984
"1982-6" 49.3595237731934
"1982-7" 42.3966445922852
"1982-8" 51.1847381591797
"1982-9" 51.3115577697754
"1982-10" 50.621452331543
"1982-11" 47.6245918273926
"1982-12" -28.1167106628418
"1983-1" -27.3558902740479
"1983-2" -22.9887428283691
"1983-3" -24.6318111419678
"1983-4" -25.657844543457
"1983-5" 5.87598609924316
"1983-6" 28.3871288299561
"1983-7" 32.5402908325195
"1983-8" 37.8451232910156
"1983-9" 43.4062652587891
"1983-10" 45.0046463012695
"1983-11" 40.1223220825195
"1983-12" -30.6522884368896
"1984-1" -17.7374134063721
"1984-2" -15.2045984268188
"1984-3" -12.6895141601562
"1984-4" -2.84683799743652
"1984-5" 20.9086799621582
"1984-6" 45.4787521362305
"1984-7" 46.0724067687988
"1984-8" 47.3462944030762
"1984-9" 51.0736885070801
"1984-10" 43.0967216491699
"1984-11" 49.4748306274414
"1984-12" -8.2976245880127
"1985-1" -22.2089595794678
"1985-2" -21.5118598937988
"1985-3" -5.3191819190979
"1985-4" 19.2583103179932
"1985-5" 35.1613960266113
"1985-6" 45.5254325866699
"1985-7" 45.2198181152344
"1985-8" 47.6095008850098
"1985-9" 49.2039222717285
"1985-10" 53.2689781188965
"1985-11" 48.3353004455566
"1985-12" 12.3200693130493
"1986-1" -28.63157081604
"1986-2" -17.4311771392822
"1986-3" -10.8938636779785
"1986-4" -22.5371322631836
"1986-5" 10.8361186981201
"1986-6" 48.1289100646973
"1986-7" 49.9984474182129
"1986-8" 54.1275215148926
"1986-9" 54.5531616210938
"1986-10" 54.3548851013184
"1986-11" 27.1502456665039
"1986-12" -27.9302444458008
"1987-1" -24.9197616577148
"1987-2" -22.2794914245605
"1987-3" -18.2838439941406
"1987-4" 21.0987453460693
"1987-5" 19.9102535247803
"1987-6" 40.5827217102051
"1987-7" 48.5527038574219
"1987-8" 50.7978096008301
"1987-9" 49.7800331115723
"1987-10" 51.9839515686035
"1987-11" 16.5514659881592
"1987-12" -30.438907623291
"1988-1" -11.4132499694824
"1988-2" -25.8402442932129
"1988-3" 5.89014482498169
"1988-4" 12.889575958252
"1988-5" 18.2258815765381
"1988-6" 51.1243515014648
"1988-7" 56.2087860107422
"1988-8" 53.4820289611816
"1988-9" 50.567684173584
"1988-10" 55.7821197509766
"1988-11" 19.1179065704346
"1988-12" -7.85101938247681
"1989-1" -30.2151927947998
"1989-2" -17.4546756744385
"1989-3" -23.1056308746338
"1989-4" -18.1223888397217
"1989-5" 20.336841583252
"1989-6" 48.9081954956055
"1989-7" 48.0991096496582
"1989-8" 49.2030906677246
"1989-9" 54.4780044555664
