"date" "mrh"
"1982-1" 12.1375150680542
"1982-2" 10.3973779678345
"1982-3" 11.4524688720703
"1982-4" 11.1075525283813
"1982-5" 11.5081367492676
"1982-6" 11.1657466888428
"1982-7" 11.5688848495483
"1982-8" 11.5973234176636
"1982-9" 11.2518844604492
"1982-10" 11.6558494567871
"1982-11" 11.3067960739136
"1982-12" 11.3616647720337
"1983-1" 12.6409759521484
"1983-2" 10.8622598648071
"1983-3" 11.9506750106812
"1983-4" 11.5688591003418
"1983-5" 11.9636783599854
"1983-6" 11.5866117477417
"1983-7" 11.9833993911743
"1983-8" 11.9916887283325
"1983-9" 11.6147470474243
"1983-10" 12.0118713378906
"1983-11" 11.6334228515625
"1983-12" 11.7060089111328
"1984-1" 12.6267681121826
"1984-2" 10.7994966506958
"1984-3" 11.8209934234619
"1984-4" 11.3853464126587
"1984-5" 11.7154150009155
"1984-6" 11.2909374237061
"1984-7" 11.6218948364258
"1984-8" 11.5752296447754
"1984-9" 11.1600646972656
"1984-10" 11.4899244308472
"1984-11" 11.0790948867798
"1984-12" 11.1156148910522
"1985-1" 10.9373922348022
"1985-2" 9.41469573974609
"1985-3" 10.3555059432983
"1985-4" 10.0178985595703
"1985-5" 10.3522539138794
"1985-6" 10.0188255310059
"1985-7" 10.354736328125
"1985-8" 10.3549137115479
"1985-9" 10.0227336883545
"1985-10" 10.3586530685425
"1985-11" 10.0259647369385
"1985-12" 10.0878190994263
"1986-1" 10.181921005249
"1986-2" 8.89902210235596
"1986-3" 9.83632850646973
"1986-4" 9.54830169677734
"1986-5" 9.89920616149902
"1986-6" 9.61078453063965
"1986-7" 9.96334838867188
"1986-8" 9.99340343475342
"1986-9" 9.70077419281006
"1986-10" 10.0540857315063
"1986-11" 9.75780582427979
"1986-12" 9.87517833709717
"1987-1" 10.7745990753174
"1987-2" 9.23999214172363
"1987-3" 10.1881456375122
"1987-4" 9.88810443878174
"1987-5" 10.251091003418
"1987-6" 9.95208168029785
"1987-7" 10.3173704147339
"1987-8" 10.3485517501831
"1987-9" 10.0457344055176
"1987-10" 10.4118280410767
"1987-11" 10.1051874160767
"1987-12" 10.1616992950439
"1988-1" 10.6608428955078
"1988-2" 9.19858551025391
"1988-3" 10.1479091644287
"1988-4" 9.846923828125
"1988-5" 10.2059659957886
"1988-6" 9.90596675872803
"1988-7" 10.2670860290527
"1988-8" 10.295729637146
"1988-9" 9.99218273162842
"1988-10" 10.3540363311768
"1988-11" 10.0469627380371
"1988-12" 10.1232013702393
"1989-1" 10.4999151229858
"1989-2" 9.25937652587891
"1989-3" 10.2531461715698
"1989-4" 9.95770168304443
"1989-5" 10.3276596069336
"1989-6" 10.0305318832397
"1989-7" 10.4021873474121
"1989-8" 10.4371404647827
"1989-9" 10.1349277496338
"1989-10" 10.5074892044067
"1989-11" 10.2010879516602
"1989-12" 10.3803186416626
"1990-1" 11.1144762039185
"1990-2" 9.57985210418701
"1990-3" 10.5754919052124
"1990-4" 10.2698450088501
"1990-5" 10.6525087356567
"1990-6" 10.3471126556396
"1990-7" 10.7320127487183
"1990-8" 10.7694215774536
"1990-9" 10.4589967727661
"1990-10" 10.8448944091797
"1990-11" 10.5299892425537
"1990-12" 10.6092681884766
"1991-1" 11.8320789337158
"1991-2" 10.1476955413818
"1991-3" 11.1635236740112
"1991-4" 10.8099946975708
"1991-5" 11.182412147522
"1991-6" 10.8333520889282
"1991-7" 11.207576751709
"1991-8" 11.2185258865356
"1991-9" 10.8688354492188
"1991-10" 11.2434120178223
"1991-11" 10.8919878005981
"1991-12" 10.9478578567505
"1992-1" 11.7882146835327
"1992-2" 10.1216602325439
"1992-3" 11.13267993927
"1992-4" 10.7766103744507
"1992-5" 11.1440086364746
"1992-6" 10.7924222946167
"1992-7" 11.1618013381958
"1992-8" 11.1693429946899
"1992-9" 10.8180274963379
"1992-10" 11.1876697540283
"1992-11" 10.8349828720093
"1992-12" 10.8965654373169
"1993-1" 11.1853256225586
"1993-2" 9.8007230758667
"1993-3" 10.8266105651855
"1993-4" 10.4979763031006
"1993-5" 10.8717012405396
"1993-6" 10.5435943603516
"1993-7" 10.9190130233765
"1993-8" 10.9407300949097
"1993-9" 10.609992980957
"1993-10" 10.9860143661499
"1993-11" 10.652437210083
"1993-12" 10.8092851638794
"1994-1" 10.9791526794434
"1994-2" 9.64115905761719
"1994-3" 10.6667776107788
"1994-4" 10.3599872589111
"1994-5" 10.7459716796875
"1994-6" 10.4381017684937
"1994-7" 10.8259248733521
"1994-8" 10.8633031845093
"1994-9" 10.5497465133667
"1994-10" 10.9385662078857
