"date" "vegc"
"1982-1" 3206.42456054688
"1983-1" 3039.90844726562
"1984-1" 3131.56689453125
"1985-1" 3275.80786132812
"1986-1" 3310.22534179688
"1987-1" 3275.0419921875
"1988-1" 3372.76513671875
"1989-1" 3377.9521484375
"1990-1" 3289.53149414062
"1991-1" 3315.927734375
"1992-1" 3409.6943359375
"1993-1" 3472.71484375
"1994-1" 3527.01806640625
"1995-1" 3524.38525390625
"1996-1" 3460.310546875
"1997-1" 3325.72387695312
"1998-1" 3223.96850585938
"1999-1" 3224.31616210938
"2000-1" 3224.2392578125
"2001-1" 3245.84204101562
"2002-1" 3247.50512695312
"2003-1" 3341.10327148438
"2004-1" 3333.99194335938
"2005-1" 3223.37524414062
"2006-1" 3217.3212890625
"2007-1" 3248.9306640625
"2008-1" 3352.77099609375
"2009-1" 3371.10034179688
"2010-1" 3429.71752929688
"2011-1" 3500.02734375
